"ch_version","name"
"18.5.1","mysql"
"18.5.1","odbc"
"18.5.1","remote"
"18.5.1","catBoostPool"
"18.5.1","merge"
"18.5.1","file"
"18.5.1","cluster"
"18.5.1","shardByHash"
"18.5.1","url"
"18.5.1","numbers"
