"ch_version","name","value"
"18.5.1","VERSION_FULL","ClickHouse 18.5.1"
"18.5.1","VERSION_DESCRIBE","v18.5.1-testing"
"18.5.1","VERSION_GITHASH","3caadfadc6919484e6246cb2feaf3bfdb41585b7"
"18.5.1","VERSION_REVISION","54400"
"18.5.1","BUILD_DATE","2018-07-31"
"18.5.1","BUILD_TYPE","RELWITHDEBINFO"
"18.5.1","SYSTEM","Linux-4.4.52-25"
"18.5.1","SYSTEM_PROCESSOR","x86_64"
"18.5.1","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"18.5.1","CMAKE_VERSION","3.10.2"
"18.5.1","C_COMPILER","/usr/lib/ccache/cc"
"18.5.1","C_COMPILER_VERSION","7.3.0"
"18.5.1","CXX_COMPILER","/usr/lib/ccache/g++"
"18.5.1","CXX_COMPILER_VERSION","7.3.0"
"18.5.1","C_FLAGS"," -fdiagnostics-color=always  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall   -no-pie -O2 -g -DNDEBUG -O3 "
"18.5.1","CXX_FLAGS"," -fdiagnostics-color=always  -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor  -no-pie -O2 -g -DNDEBUG -O3 "
"18.5.1","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++"
"18.5.1","BUILD_COMPILE_DEFINITIONS",""
"18.5.1","BUILD_INCLUDE_DIRECTORIES",""
"18.5.1","STATIC","ON"
"18.5.1","USE_EMBEDDED_COMPILER","1"
"18.5.1","USE_INTERNAL_MEMCPY","ON"
"18.5.1","USE_GLIBC_COMPATIBILITY","ON"
"18.5.1","USE_JEMALLOC",""
"18.5.1","USE_TCMALLOC","1"
"18.5.1","USE_UNWIND","1"
"18.5.1","USE_ICU","1"
"18.5.1","USE_MYSQL","1"
"18.5.1","USE_RE2_ST","1"
"18.5.1","USE_VECTORCLASS",""
"18.5.1","USE_RDKAFKA","1"
"18.5.1","USE_CAPNP","1"
"18.5.1","USE_POCO_SQLODBC",""
"18.5.1","USE_POCO_DATAODBC","1"
"18.5.1","USE_POCO_MONGODB","1"
"18.5.1","USE_POCO_NETSSL","1"
