"ch_version","name"
"18.5.1","ODBC"
"18.5.1","Kafka"
"18.5.1","MaterializedView"
"18.5.1","Set"
"18.5.1","Dictionary"
"18.5.1","Merge"
"18.5.1","MySQL"
"18.5.1","Buffer"
"18.5.1","MergeTree"
"18.5.1","CollapsingMergeTree"
"18.5.1","Join"
"18.5.1","ReplicatedVersionedCollapsingMergeTree"
"18.5.1","GraphiteMergeTree"
"18.5.1","View"
"18.5.1","Distributed"
"18.5.1","ReplacingMergeTree"
"18.5.1","TinyLog"
"18.5.1","Log"
"18.5.1","ReplicatedGraphiteMergeTree"
"18.5.1","ReplicatedReplacingMergeTree"
"18.5.1","ReplicatedSummingMergeTree"
"18.5.1","URL"
"18.5.1","Memory"
"18.5.1","StripeLog"
"18.5.1","SummingMergeTree"
"18.5.1","File"
"18.5.1","AggregatingMergeTree"
"18.5.1","ReplicatedMergeTree"
"18.5.1","ReplicatedCollapsingMergeTree"
"18.5.1","VersionedCollapsingMergeTree"
"18.5.1","Null"
"18.5.1","ReplicatedAggregatingMergeTree"
