"ch_version","name"
"19.3.9.12","JDBC"
"19.3.9.12","ODBC"
"19.3.9.12","HDFS"
"19.3.9.12","Kafka"
"19.3.9.12","MaterializedView"
"19.3.9.12","Set"
"19.3.9.12","Dictionary"
"19.3.9.12","Merge"
"19.3.9.12","MySQL"
"19.3.9.12","Buffer"
"19.3.9.12","MergeTree"
"19.3.9.12","CollapsingMergeTree"
"19.3.9.12","Join"
"19.3.9.12","ReplicatedVersionedCollapsingMergeTree"
"19.3.9.12","GraphiteMergeTree"
"19.3.9.12","View"
"19.3.9.12","Distributed"
"19.3.9.12","ReplacingMergeTree"
"19.3.9.12","TinyLog"
"19.3.9.12","Log"
"19.3.9.12","ReplicatedGraphiteMergeTree"
"19.3.9.12","ReplicatedReplacingMergeTree"
"19.3.9.12","ReplicatedSummingMergeTree"
"19.3.9.12","URL"
"19.3.9.12","Memory"
"19.3.9.12","StripeLog"
"19.3.9.12","SummingMergeTree"
"19.3.9.12","File"
"19.3.9.12","AggregatingMergeTree"
"19.3.9.12","ReplicatedMergeTree"
"19.3.9.12","ReplicatedCollapsingMergeTree"
"19.3.9.12","VersionedCollapsingMergeTree"
"19.3.9.12","Null"
"19.3.9.12","ReplicatedAggregatingMergeTree"
