"ch_version","name","is_input","is_output"
"21.8.12.29.altinitystable","CapnProto",1,0
"21.8.12.29.altinitystable","PostgreSQLWire",0,1
"21.8.12.29.altinitystable","MySQLWire",0,1
"21.8.12.29.altinitystable","JSONStringsEachRowWithProgress",0,1
"21.8.12.29.altinitystable","JSONEachRowWithProgress",0,1
"21.8.12.29.altinitystable","JSONCompact",0,1
"21.8.12.29.altinitystable","JSON",0,1
"21.8.12.29.altinitystable","CSV",1,1
"21.8.12.29.altinitystable","Vertical",0,1
"21.8.12.29.altinitystable","ODBCDriver2",0,1
"21.8.12.29.altinitystable","PrettySpaceNoEscapes",0,1
"21.8.12.29.altinitystable","Pretty",0,1
"21.8.12.29.altinitystable","JSONCompactStrings",0,1
"21.8.12.29.altinitystable","PrettyNoEscapes",0,1
"21.8.12.29.altinitystable","ArrowStream",1,1
"21.8.12.29.altinitystable","TabSeparatedWithNames",1,1
"21.8.12.29.altinitystable","Parquet",1,1
"21.8.12.29.altinitystable","Arrow",1,1
"21.8.12.29.altinitystable","PrettyCompact",0,1
"21.8.12.29.altinitystable","AvroConfluent",1,0
"21.8.12.29.altinitystable","ORC",1,1
"21.8.12.29.altinitystable","PrettyCompactNoEscapes",0,1
"21.8.12.29.altinitystable","RawBLOB",1,1
"21.8.12.29.altinitystable","Template",1,1
"21.8.12.29.altinitystable","MsgPack",1,1
"21.8.12.29.altinitystable","JSONCompactEachRow",1,1
"21.8.12.29.altinitystable","CustomSeparated",1,1
"21.8.12.29.altinitystable","TemplateIgnoreSpaces",1,0
"21.8.12.29.altinitystable","Markdown",0,1
"21.8.12.29.altinitystable","XML",0,1
"21.8.12.29.altinitystable","ProtobufSingle",1,1
"21.8.12.29.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.8.12.29.altinitystable","TSKV",1,1
"21.8.12.29.altinitystable","TabSeparated",1,1
"21.8.12.29.altinitystable","JSONStringEachRow",0,0
"21.8.12.29.altinitystable","JSONStringsEachRow",1,1
"21.8.12.29.altinitystable","TSVRaw",1,1
"21.8.12.29.altinitystable","Values",1,1
"21.8.12.29.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"21.8.12.29.altinitystable","PrettyCompactMonoBlock",0,1
"21.8.12.29.altinitystable","TSVWithNamesAndTypes",1,1
"21.8.12.29.altinitystable","Avro",1,1
"21.8.12.29.altinitystable","RowBinaryWithNamesAndTypes",1,1
"21.8.12.29.altinitystable","LineAsString",1,0
"21.8.12.29.altinitystable","Native",1,1
"21.8.12.29.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"21.8.12.29.altinitystable","PrettySpace",0,1
"21.8.12.29.altinitystable","Regexp",1,0
"21.8.12.29.altinitystable","TSV",1,1
"21.8.12.29.altinitystable","JSONEachRow",1,1
"21.8.12.29.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"21.8.12.29.altinitystable","CSVWithNames",1,1
"21.8.12.29.altinitystable","JSONStrings",0,1
"21.8.12.29.altinitystable","Null",0,1
"21.8.12.29.altinitystable","TabSeparatedRaw",1,1
"21.8.12.29.altinitystable","TSVWithNames",1,1
"21.8.12.29.altinitystable","Protobuf",1,1
"21.8.12.29.altinitystable","RowBinary",1,1
"21.8.12.29.altinitystable","JSONAsString",1,0
"21.8.12.29.altinitystable","JSONCompactStringsEachRow",1,1
