"ch_version","name","case_insensitive","alias_to"
"18.10.3","IntervalYear",0,""
"18.10.3","IntervalDay",0,""
"18.10.3","IntervalWeek",0,""
"18.10.3","IntervalHour",0,""
"18.10.3","IntervalMinute",0,""
"18.10.3","Nested",0,""
"18.10.3","IntervalMonth",0,""
"18.10.3","Tuple",0,""
"18.10.3","IntervalSecond",0,""
"18.10.3","UInt64",0,""
"18.10.3","Int16",0,""
"18.10.3","Int8",0,""
"18.10.3","Date",1,""
"18.10.3","UUID",0,""
"18.10.3","String",0,""
"18.10.3","AggregateFunction",0,""
"18.10.3","Nullable",0,""
"18.10.3","FixedString",0,""
"18.10.3","UInt32",0,""
"18.10.3","UInt8",0,""
"18.10.3","UInt16",0,""
"18.10.3","Int32",0,""
"18.10.3","Enum8",0,""
"18.10.3","Nothing",0,""
"18.10.3","Array",0,""
"18.10.3","Int64",0,""
"18.10.3","Float32",0,""
"18.10.3","Float64",0,""
"18.10.3","DateTime",1,""
"18.10.3","Enum16",0,""
"18.10.3","LONGBLOB",1,"String"
"18.10.3","BIGINT",1,"Int64"
"18.10.3","SMALLINT",1,"Int16"
"18.10.3","INTEGER",1,"Int32"
"18.10.3","INT",1,"Int32"
"18.10.3","MEDIUMTEXT",1,"String"
"18.10.3","TINYINT",1,"Int8"
"18.10.3","MEDIUMBLOB",1,"String"
"18.10.3","DOUBLE",1,"Float64"
"18.10.3","BINARY",1,"FixedString"
"18.10.3","FLOAT",1,"Float32"
"18.10.3","CHAR",1,"String"
"18.10.3","VARCHAR",1,"String"
"18.10.3","TEXT",1,"String"
"18.10.3","TINYTEXT",1,"String"
"18.10.3","LONGTEXT",1,"String"
"18.10.3","BLOB",1,"String"
"18.10.3","TINYBLOB",1,"String"
