"ch_version","name","value"
"18.10.3","VERSION_FULL","ClickHouse 18.10.3"
"18.10.3","VERSION_DESCRIBE","v18.10.3-testing"
"18.10.3","VERSION_GITHASH","1fa1b34f1ab01ea2e1a833eebd36a4806e529f52"
"18.10.3","VERSION_REVISION","54405"
"18.10.3","BUILD_DATE","2018-08-13"
"18.10.3","BUILD_TYPE","RELWITHDEBINFO"
"18.10.3","SYSTEM","Linux-4.9.101-26"
"18.10.3","SYSTEM_PROCESSOR","x86_64"
"18.10.3","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"18.10.3","CMAKE_VERSION","3.10.2"
"18.10.3","C_COMPILER","/usr/lib/ccache/cc"
"18.10.3","C_COMPILER_VERSION","7.3.0"
"18.10.3","CXX_COMPILER","/usr/lib/ccache/g++"
"18.10.3","CXX_COMPILER_VERSION","7.3.0"
"18.10.3","C_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer  -Wall  -no-pie -O2 -g -DNDEBUG -O3 "
"18.10.3","CXX_FLAGS"," -fdiagnostics-color=always  -pipe -msse4.1 -msse4.2 -mpopcnt  -fno-omit-frame-pointer  -Wall  -Wnon-virtual-dtor -no-pie -O2 -g -DNDEBUG -O3 "
"18.10.3","LINK_FLAGS"," -fuse-ld=gold -static-libgcc -static-libstdc++"
"18.10.3","BUILD_COMPILE_DEFINITIONS",""
"18.10.3","BUILD_INCLUDE_DIRECTORIES",""
"18.10.3","STATIC","ON"
"18.10.3","USE_EMBEDDED_COMPILER","1"
"18.10.3","USE_INTERNAL_MEMCPY","ON"
"18.10.3","USE_GLIBC_COMPATIBILITY","ON"
"18.10.3","USE_JEMALLOC","1"
"18.10.3","USE_TCMALLOC",""
"18.10.3","USE_UNWIND","1"
"18.10.3","USE_ICU","1"
"18.10.3","USE_MYSQL","1"
"18.10.3","USE_RE2_ST","1"
"18.10.3","USE_VECTORCLASS",""
"18.10.3","USE_RDKAFKA","1"
"18.10.3","USE_CAPNP","1"
"18.10.3","USE_POCO_SQLODBC",""
"18.10.3","USE_POCO_DATAODBC","1"
"18.10.3","USE_POCO_MONGODB","1"
"18.10.3","USE_POCO_NETSSL","1"
