"ch_version","name"
"18.10.3","af"
"18.10.3","am"
"18.10.3","ar"
"18.10.3","as"
"18.10.3","az"
"18.10.3","be"
"18.10.3","bg"
"18.10.3","bn"
"18.10.3","bo"
"18.10.3","bs"
"18.10.3","bs_Cyrl"
"18.10.3","ca"
"18.10.3","chr"
"18.10.3","cs"
"18.10.3","cy"
"18.10.3","da"
"18.10.3","de"
"18.10.3","de_AT"
"18.10.3","dsb"
"18.10.3","dz"
"18.10.3","ee"
"18.10.3","el"
"18.10.3","en"
"18.10.3","en_US"
"18.10.3","en_US_POSIX"
"18.10.3","eo"
"18.10.3","es"
"18.10.3","et"
"18.10.3","fa"
"18.10.3","fa_AF"
"18.10.3","fi"
"18.10.3","fil"
"18.10.3","fo"
"18.10.3","fr"
"18.10.3","fr_CA"
"18.10.3","ga"
"18.10.3","gl"
"18.10.3","gu"
"18.10.3","ha"
"18.10.3","haw"
"18.10.3","he"
"18.10.3","hi"
"18.10.3","hr"
"18.10.3","hsb"
"18.10.3","hu"
"18.10.3","hy"
"18.10.3","id"
"18.10.3","ig"
"18.10.3","is"
"18.10.3","it"
"18.10.3","ja"
"18.10.3","ka"
"18.10.3","kk"
"18.10.3","kl"
"18.10.3","km"
"18.10.3","kn"
"18.10.3","ko"
"18.10.3","kok"
"18.10.3","ky"
"18.10.3","lb"
"18.10.3","lkt"
"18.10.3","ln"
"18.10.3","lo"
"18.10.3","lt"
"18.10.3","lv"
"18.10.3","mk"
"18.10.3","ml"
"18.10.3","mn"
"18.10.3","mr"
"18.10.3","ms"
"18.10.3","mt"
"18.10.3","my"
"18.10.3","nb"
"18.10.3","ne"
"18.10.3","nl"
"18.10.3","nn"
"18.10.3","om"
"18.10.3","or"
"18.10.3","pa"
"18.10.3","pl"
"18.10.3","ps"
"18.10.3","pt"
"18.10.3","ro"
"18.10.3","ru"
"18.10.3","se"
"18.10.3","si"
"18.10.3","sk"
"18.10.3","sl"
"18.10.3","smn"
"18.10.3","sq"
"18.10.3","sr"
"18.10.3","sr_Latn"
"18.10.3","sv"
"18.10.3","sw"
"18.10.3","ta"
"18.10.3","te"
"18.10.3","th"
"18.10.3","to"
"18.10.3","tr"
"18.10.3","ug"
"18.10.3","uk"
"18.10.3","ur"
"18.10.3","uz"
"18.10.3","vi"
"18.10.3","wae"
"18.10.3","wo"
"18.10.3","yi"
"18.10.3","yo"
"18.10.3","zh"
"18.10.3","zh_Hant"
"18.10.3","zu"
