"ch_version","name","case_insensitive","alias_to"
"21.3.17.3.altinitystable","Polygon",0,""
"21.3.17.3.altinitystable","Ring",0,""
"21.3.17.3.altinitystable","MultiPolygon",0,""
"21.3.17.3.altinitystable","IPv6",0,""
"21.3.17.3.altinitystable","IntervalSecond",0,""
"21.3.17.3.altinitystable","IPv4",0,""
"21.3.17.3.altinitystable","UInt32",0,""
"21.3.17.3.altinitystable","IntervalYear",0,""
"21.3.17.3.altinitystable","IntervalQuarter",0,""
"21.3.17.3.altinitystable","IntervalMonth",0,""
"21.3.17.3.altinitystable","Int64",0,""
"21.3.17.3.altinitystable","IntervalDay",0,""
"21.3.17.3.altinitystable","IntervalHour",0,""
"21.3.17.3.altinitystable","UInt256",0,""
"21.3.17.3.altinitystable","Int16",0,""
"21.3.17.3.altinitystable","LowCardinality",0,""
"21.3.17.3.altinitystable","AggregateFunction",0,""
"21.3.17.3.altinitystable","Nothing",0,""
"21.3.17.3.altinitystable","Decimal256",1,""
"21.3.17.3.altinitystable","Tuple",0,""
"21.3.17.3.altinitystable","Array",0,""
"21.3.17.3.altinitystable","Enum16",0,""
"21.3.17.3.altinitystable","IntervalMinute",0,""
"21.3.17.3.altinitystable","FixedString",0,""
"21.3.17.3.altinitystable","String",0,""
"21.3.17.3.altinitystable","DateTime",1,""
"21.3.17.3.altinitystable","Map",0,""
"21.3.17.3.altinitystable","UUID",0,""
"21.3.17.3.altinitystable","Decimal64",1,""
"21.3.17.3.altinitystable","Nullable",0,""
"21.3.17.3.altinitystable","Enum",0,""
"21.3.17.3.altinitystable","Int32",0,""
"21.3.17.3.altinitystable","UInt8",0,""
"21.3.17.3.altinitystable","Date",1,""
"21.3.17.3.altinitystable","Decimal32",1,""
"21.3.17.3.altinitystable","Point",0,""
"21.3.17.3.altinitystable","Float64",0,""
"21.3.17.3.altinitystable","DateTime64",1,""
"21.3.17.3.altinitystable","Int128",0,""
"21.3.17.3.altinitystable","Decimal128",1,""
"21.3.17.3.altinitystable","Int8",0,""
"21.3.17.3.altinitystable","SimpleAggregateFunction",0,""
"21.3.17.3.altinitystable","Nested",0,""
"21.3.17.3.altinitystable","Decimal",1,""
"21.3.17.3.altinitystable","Int256",0,""
