"ch_version","name","value"
"21.3.17.3.altinitystable","VERSION_FULL","ClickHouse 21.3.17.3.altinitystable"
"21.3.17.3.altinitystable","VERSION_DESCRIBE","v21.3.17.3-altinitystable"
"21.3.17.3.altinitystable","VERSION_INTEGER","21003017"
"21.3.17.3.altinitystable","VERSION_GITHASH","c16bad815ac6bece5b0b5039b522571ac8a0c169"
"21.3.17.3.altinitystable","VERSION_REVISION","54448"
"21.3.17.3.altinitystable","BUILD_DATE","2021-10-14"
"21.3.17.3.altinitystable","SYSTEM","Linux-5.11.0-1019-aws"
"21.3.17.3.altinitystable","BUILD_TYPE","RelWithDebInfo"
"21.3.17.3.altinitystable","SYSTEM_PROCESSOR","x86_64"
"21.3.17.3.altinitystable","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"21.3.17.3.altinitystable","CMAKE_VERSION","3.16.3"
"21.3.17.3.altinitystable","C_COMPILER","/usr/bin/clang-11"
"21.3.17.3.altinitystable","C_COMPILER_VERSION","11.1.0"
"21.3.17.3.altinitystable","CXX_COMPILER","/usr/bin/clang++-11"
"21.3.17.3.altinitystable","CXX_COMPILER_VERSION","11.1.0"
"21.3.17.3.altinitystable","C_FLAGS","-g -O2 -fdebug-prefix-map=/builds/altinity-qa/clickhouse/cicd/release/ClickHouse=. -specs=/usr/share/dpkg/no-pie-compile.specs -Wdate-time -fdiagnostics-color=always  -gdwarf-aranges -pipe -msse4.1 -msse4.2 -mpopcnt  -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Werror -O2 -g -DNDEBUG -O3  -flto=thin -fno-pie"
"21.3.17.3.altinitystable","CXX_FLAGS","-g -O2 -fdebug-prefix-map=/builds/altinity-qa/clickhouse/cicd/release/ClickHouse=. -specs=/usr/share/dpkg/no-pie-compile.specs -Wdate-time -fdiagnostics-color=always -std=gnu++2a -fsized-deallocation  -gdwarf-aranges -pipe -msse4.1 -msse4.2 -mpopcnt   -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Werror -O2 -g -DNDEBUG -O3  -flto=thin -fno-pie"
"21.3.17.3.altinitystable","LINK_FLAGS","-Wl,-Bsymbolic-functions -specs=/usr/share/dpkg/no-pie-link.specs -fuse-ld=lld -rdynamic -Wl,--gdb-index -Wl,--build-id=sha1 -Wl,--no-undefined -Wl,-no-pie"
"21.3.17.3.altinitystable","BUILD_COMPILE_DEFINITIONS",""
"21.3.17.3.altinitystable","BUILD_INCLUDE_DIRECTORIES","/builds/altinity-qa/clickhouse/cicd/release/ClickHouse/contrib/sentry-native/include;/builds/altinity-qa/clickhouse/cicd/release/ClickHouse/obj-x86_64-linux-gnu/includes/configs"
"21.3.17.3.altinitystable","STATIC","ON"
"21.3.17.3.altinitystable","SPLIT_BINARY",""
"21.3.17.3.altinitystable","UNBUNDLED","OFF"
"21.3.17.3.altinitystable","USE_EMBEDDED_COMPILER","1"
"21.3.17.3.altinitystable","USE_GLIBC_COMPATIBILITY","ON"
"21.3.17.3.altinitystable","USE_JEMALLOC","ON"
"21.3.17.3.altinitystable","USE_UNWIND","ON"
"21.3.17.3.altinitystable","USE_ICU","1"
"21.3.17.3.altinitystable","USE_H3","1"
"21.3.17.3.altinitystable","USE_MYSQL","1"
"21.3.17.3.altinitystable","USE_RE2_ST","1"
"21.3.17.3.altinitystable","USE_LIBGSASL","1"
"21.3.17.3.altinitystable","USE_RDKAFKA","1"
"21.3.17.3.altinitystable","USE_CAPNP","1"
"21.3.17.3.altinitystable","USE_BASE64","1"
"21.3.17.3.altinitystable","USE_XXHASH","ON"
"21.3.17.3.altinitystable","USE_HDFS","1"
"21.3.17.3.altinitystable","USE_SNAPPY","ON"
"21.3.17.3.altinitystable","USE_PARQUET","1"
"21.3.17.3.altinitystable","USE_PROTOBUF","1"
"21.3.17.3.altinitystable","USE_BROTLI","1"
"21.3.17.3.altinitystable","USE_SSL","1"
"21.3.17.3.altinitystable","USE_HYPERSCAN","ON"
"21.3.17.3.altinitystable","USE_SIMDJSON","ON"
"21.3.17.3.altinitystable","USE_GRPC","1"
"21.3.17.3.altinitystable","USE_LDAP","1"
"21.3.17.3.altinitystable","TZDATA_VERSION","2020e"
