"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.8.56","One",1,0,0,0,1
"25.4.8.56","ParquetMetadata",1,0,1,0,1
"25.4.8.56","MySQLDump",1,0,0,0,1
"25.4.8.56","CapnProto",1,1,0,0,0
"25.4.8.56","PostgreSQLWire",0,1,0,0,0
"25.4.8.56","TSV",1,1,1,1,1
"25.4.8.56","PrettyCompactMonoBlock",0,1,0,0,1
"25.4.8.56","JSONEachRowWithProgress",0,1,0,0,1
"25.4.8.56","JSONCompactStrings",0,1,0,1,1
"25.4.8.56","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.4.8.56","Vertical",0,1,0,1,1
"25.4.8.56","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.4.8.56","Null",0,1,0,0,1
"25.4.8.56","PrettySpaceNoEscapes",0,1,0,0,1
"25.4.8.56","Markdown",0,1,0,1,1
"25.4.8.56","Form",1,0,0,0,1
"25.4.8.56","ODBCDriver2",0,1,0,0,0
"25.4.8.56","PrettySpaceMonoBlock",0,1,0,0,1
"25.4.8.56","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.4.8.56","PrettyCompactNoEscapes",0,1,0,0,1
"25.4.8.56","JSONStringsEachRow",1,1,1,1,1
"25.4.8.56","PrettyCompact",0,1,0,0,1
"25.4.8.56","DWARF",1,0,1,0,1
"25.4.8.56","Values",1,1,0,1,1
"25.4.8.56","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.4.8.56","PrettyNoEscapes",0,1,0,0,1
"25.4.8.56","PrettyMonoBlock",0,1,0,0,1
"25.4.8.56","AvroConfluent",1,0,0,0,1
"25.4.8.56","RawBLOB",1,1,0,0,1
"25.4.8.56","Parquet",1,1,1,0,0
"25.4.8.56","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.4.8.56","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.4.8.56","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.4.8.56","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.4.8.56","PrettySpace",0,1,0,0,1
"25.4.8.56","Arrow",1,1,0,0,0
"25.4.8.56","JSONAsString",1,0,1,0,1
"25.4.8.56","CustomSeparatedWithNames",1,1,0,1,1
"25.4.8.56","CustomSeparated",1,1,0,1,1
"25.4.8.56","BSONEachRow",1,1,1,1,0
"25.4.8.56","Template",1,1,0,0,1
"25.4.8.56","XML",0,1,0,1,1
"25.4.8.56","ProtobufList",1,1,0,0,0
"25.4.8.56","ProtobufSingle",1,1,0,0,0
"25.4.8.56","JSONColumnsWithMetadata",1,1,0,0,1
"25.4.8.56","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","Npy",1,1,0,0,0
"25.4.8.56","TemplateIgnoreSpaces",1,0,0,0,1
"25.4.8.56","JSONCompactColumns",1,1,0,0,1
"25.4.8.56","JSONColumns",1,1,0,0,1
"25.4.8.56","ArrowStream",1,1,0,0,0
"25.4.8.56","JSONObjectEachRow",1,1,0,1,1
"25.4.8.56","NDJSON",1,1,1,1,1
"25.4.8.56","PrettyNDJSON",0,1,0,1,1
"25.4.8.56","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.4.8.56","PrettyJSONLines",0,1,0,1,1
"25.4.8.56","CSVWithNamesAndTypes",1,1,1,1,1
"25.4.8.56","ORC",1,1,1,0,0
"25.4.8.56","Protobuf",1,1,0,0,0
"25.4.8.56","PrettyJSONEachRow",0,1,0,1,1
"25.4.8.56","JSONStrings",0,1,0,1,1
"25.4.8.56","JSON",1,1,0,1,1
"25.4.8.56","RawWithNames",1,1,1,1,1
"25.4.8.56","MsgPack",1,1,0,1,0
"25.4.8.56","LineAsStringWithNames",0,1,0,1,1
"25.4.8.56","JSONCompactStringsEachRowWithProgress",0,1,0,0,1
"25.4.8.56","LineAsString",1,1,1,1,1
"25.4.8.56","RowBinaryWithNames",1,1,0,1,0
"25.4.8.56","RowBinary",1,1,0,1,0
"25.4.8.56","SQLInsert",0,1,0,0,1
"25.4.8.56","Native",1,1,0,0,0
"25.4.8.56","Prometheus",0,1,0,0,1
"25.4.8.56","TSVRaw",1,1,1,1,1
"25.4.8.56","JSONLines",1,1,1,1,1
"25.4.8.56","CustomSeparatedIgnoreSpaces",1,0,0,0,1
"25.4.8.56","JSONAsObject",1,0,1,0,1
"25.4.8.56","HiveText",1,0,1,0,1
