"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"22.8.1.2097","SQLite",0,0,0,0,0,0,0,0
"22.8.1.2097","ExternalDistributed",0,0,0,0,0,0,0,0
"22.8.1.2097","PostgreSQL",0,0,0,0,0,0,0,0
"22.8.1.2097","RabbitMQ",1,0,0,0,0,0,0,0
"22.8.1.2097","Dictionary",0,0,0,0,0,0,0,0
"22.8.1.2097","FileLog",1,0,0,0,0,0,0,0
"22.8.1.2097","MySQL",1,0,0,0,0,0,0,0
"22.8.1.2097","HDFS",0,0,0,1,0,0,0,0
"22.8.1.2097","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"22.8.1.2097","S3",1,0,0,1,0,0,0,0
"22.8.1.2097","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","MeiliSearch",0,0,0,0,0,0,0,0
"22.8.1.2097","Kafka",1,0,0,0,0,0,0,0
"22.8.1.2097","WindowView",0,0,0,0,0,0,0,0
"22.8.1.2097","Distributed",1,0,0,0,0,0,0,1
"22.8.1.2097","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","ExecutablePool",1,0,0,0,0,0,0,0
"22.8.1.2097","MaterializedView",0,0,0,0,0,0,0,0
"22.8.1.2097","View",0,0,0,0,0,0,0,0
"22.8.1.2097","JDBC",0,0,0,0,0,0,0,0
"22.8.1.2097","Join",1,0,0,0,0,0,0,0
"22.8.1.2097","Executable",1,0,0,0,0,0,0,0
"22.8.1.2097","Set",1,0,0,0,0,0,0,0
"22.8.1.2097","NATS",1,0,0,0,0,0,0,0
"22.8.1.2097","GenerateRandom",0,0,0,0,0,0,0,0
"22.8.1.2097","LiveView",0,0,0,0,0,0,0,0
"22.8.1.2097","MergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","Memory",1,0,0,0,0,0,0,1
"22.8.1.2097","Buffer",0,0,0,0,0,0,0,1
"22.8.1.2097","MongoDB",0,0,0,0,0,0,0,0
"22.8.1.2097","URL",1,0,0,0,0,0,0,0
"22.8.1.2097","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","Hive",1,0,0,1,0,0,0,0
"22.8.1.2097","ReplacingMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","COSN",1,0,0,1,0,0,0,0
"22.8.1.2097","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"22.8.1.2097","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","File",1,0,0,0,0,0,0,0
"22.8.1.2097","TinyLog",1,0,0,0,0,0,0,0
"22.8.1.2097","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"22.8.1.2097","SummingMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","GraphiteMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","CollapsingMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","Merge",0,0,0,0,0,0,0,0
"22.8.1.2097","AggregatingMergeTree",1,1,1,1,1,0,0,1
"22.8.1.2097","ODBC",0,0,0,0,0,0,0,0
"22.8.1.2097","Null",0,0,0,0,0,0,0,1
"22.8.1.2097","StripeLog",1,0,0,0,0,0,0,0
"22.8.1.2097","Log",1,0,0,0,0,0,0,0
