"ch_version","name","value"
"1.1.54292","VERSION_FULL","ClickHouse 1.1.54292"
"1.1.54292","VERSION_DESCRIBE","v1.1.54292-testing"
"1.1.54292","BUILD_DATE","2017-09-26"
"1.1.54292","BUILD_TYPE","RELWITHDEBINFO"
"1.1.54292","SYSTEM","Linux-3.18.35-35.1"
"1.1.54292","SYSTEM_PROCESSOR","x86_64"
"1.1.54292","LIBRARY_ARCHITECTURE","x86_64-linux-gnu"
"1.1.54292","CMAKE_VERSION","3.5.1"
"1.1.54292","C_COMPILER","/usr/bin/gcc-6"
"1.1.54292","C_COMPILER_VERSION","6.2.0"
"1.1.54292","CXX_COMPILER","/usr/bin/g++-6"
"1.1.54292","CXX_COMPILER_VERSION","6.2.0"
"1.1.54292","C_FLAGS","-g -O2 -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2   -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -fno-omit-frame-pointer -Wall  -no-pie -O2 -g -DNDEBUG -O3"
"1.1.54292","CXX_FLAGS","-g -O2 -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2   -D_GLIBCXX_USE_CXX11_ABI=1 -pipe -msse4.1 -msse4.2 -mpopcnt -std=gnu++1z  -fno-omit-frame-pointer -Wall -Wnon-virtual-dtor  -no-pie -O2 -g -DNDEBUG -O3"
"1.1.54292","LINK_FLAGS"," -Wl,-Bsymbolic-functions -Wl,-z,relro -Wl,-z,now -static-libgcc -static-libstdc++  -D_GLIBCXX_USE_CXX11_ABI=1"
"1.1.54292","BUILD_COMPILE_DEFINITIONS","BOOST_SYSTEM_NO_DEPRECATED"
"1.1.54292","BUILD_INCLUDE_DIRECTORIES","/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/build/contrib/libzlib-ng;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libzlib-ng;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Crypto/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/NetSSL_OpenSSL/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Data/ODBC/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/MongoDB/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/XML/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Data/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Net/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Util/include;/home/robot-metrika-test/jenkins/workspace/clickhouse-packages-build/sources/contrib/libpoco/Foundation/include;/usr/include;/usr/include/x86_64-linux-gnu;/usr/include"
"1.1.54292","STATIC","ON"
