"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.4.1.1943","ParquetMetadata",1,0,0,0
"23.4.1.1943","Prometheus",0,1,0,0
"23.4.1.1943","CapnProto",1,1,0,0
"23.4.1.1943","PostgreSQLWire",0,1,0,0
"23.4.1.1943","MySQLWire",0,1,0,0
"23.4.1.1943","JSONEachRowWithProgress",0,1,0,0
"23.4.1.1943","ODBCDriver2",0,1,0,0
"23.4.1.1943","PrettySpaceNoEscapes",0,1,0,1
"23.4.1.1943","PrettySpace",0,1,0,1
"23.4.1.1943","PrettyCompactMonoBlock",0,1,0,0
"23.4.1.1943","PrettyCompactNoEscapes",0,1,0,1
"23.4.1.1943","JSONStringsEachRowWithProgress",0,1,0,0
"23.4.1.1943","PrettyNoEscapesMonoBlock",0,1,0,0
"23.4.1.1943","PrettyMonoBlock",0,1,0,0
"23.4.1.1943","ArrowStream",1,1,0,0
"23.4.1.1943","Avro",1,1,0,0
"23.4.1.1943","AvroConfluent",1,0,0,0
"23.4.1.1943","ORC",1,1,0,0
"23.4.1.1943","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.4.1.1943","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.4.1.1943","CustomSeparatedWithNames",1,1,0,1
"23.4.1.1943","RawBLOB",1,1,0,0
"23.4.1.1943","TemplateIgnoreSpaces",1,0,0,0
"23.4.1.1943","MsgPack",1,1,0,1
"23.4.1.1943","Template",1,1,0,0
"23.4.1.1943","Protobuf",1,1,0,0
"23.4.1.1943","Markdown",0,1,0,1
"23.4.1.1943","XML",0,1,0,1
"23.4.1.1943","ProtobufSingle",1,1,0,0
"23.4.1.1943","JSONColumnsWithMetadata",1,1,0,0
"23.4.1.1943","JSONCompactColumns",1,1,0,0
"23.4.1.1943","JSONColumns",1,1,0,0
"23.4.1.1943","JSONObjectEachRow",1,1,0,1
"23.4.1.1943","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.4.1.1943","PrettyNoEscapes",0,1,0,1
"23.4.1.1943","JSONCompactStrings",0,1,0,1
"23.4.1.1943","JSONCompact",1,1,0,1
"23.4.1.1943","Null",0,1,0,0
"23.4.1.1943","JSONStrings",0,1,0,1
"23.4.1.1943","LineAsStringWithNamesAndTypes",0,1,0,1
"23.4.1.1943","RowBinaryWithNamesAndTypes",1,1,0,1
"23.4.1.1943","RowBinary",1,1,0,1
"23.4.1.1943","LineAsString",1,1,1,1
"23.4.1.1943","Native",1,1,0,0
"23.4.1.1943","LineAsStringWithNames",0,1,0,1
"23.4.1.1943","BSONEachRow",1,1,1,1
"23.4.1.1943","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.4.1.1943","PrettySpaceMonoBlock",0,1,0,0
"23.4.1.1943","PrettyCompact",0,1,0,1
"23.4.1.1943","RowBinaryWithNames",1,1,0,1
"23.4.1.1943","Arrow",1,1,0,0
"23.4.1.1943","Parquet",1,1,1,0
"23.4.1.1943","TabSeparatedWithNames",1,1,1,1
"23.4.1.1943","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.4.1.1943","PrettyJSONLines",0,1,0,1
"23.4.1.1943","HiveText",1,0,1,0
"23.4.1.1943","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.4.1.1943","TabSeparatedRawWithNames",1,1,1,1
"23.4.1.1943","JSONCompactStringsEachRow",1,1,1,1
"23.4.1.1943","CustomSeparated",1,1,0,1
"23.4.1.1943","JSONCompactEachRow",1,1,1,1
"23.4.1.1943","TSVRawWithNamesAndTypes",1,1,1,1
"23.4.1.1943","JSONAsString",1,0,1,0
"23.4.1.1943","NDJSON",1,1,1,1
"23.4.1.1943","JSONAsObject",1,0,1,0
"23.4.1.1943","SQLInsert",0,1,0,0
"23.4.1.1943","PrettyJSONEachRow",0,1,0,1
"23.4.1.1943","JSONLines",1,1,1,1
"23.4.1.1943","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.4.1.1943","PrettyNDJSON",0,1,0,1
"23.4.1.1943","ProtobufList",1,1,0,0
"23.4.1.1943","JSON",1,1,0,1
"23.4.1.1943","MySQLDump",1,0,0,0
"23.4.1.1943","TSVWithNamesAndTypes",1,1,1,1
"23.4.1.1943","CSVWithNamesAndTypes",1,1,1,1
"23.4.1.1943","CSVWithNames",1,1,1,1
"23.4.1.1943","Regexp",1,0,1,0
"23.4.1.1943","TSV",1,1,1,1
"23.4.1.1943","Vertical",0,1,0,1
"23.4.1.1943","CSV",1,1,1,1
"23.4.1.1943","Pretty",0,1,0,1
"23.4.1.1943","JSONCompactEachRowWithNames",1,1,1,1
"23.4.1.1943","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.4.1.1943","TSKV",1,1,1,1
"23.4.1.1943","TSVRaw",1,1,1,1
"23.4.1.1943","Values",1,1,0,1
"23.4.1.1943","JSONStringsEachRow",1,1,1,1
"23.4.1.1943","TabSeparated",1,1,1,1
"23.4.1.1943","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.4.1.1943","TSVRawWithNames",1,1,1,1
"23.4.1.1943","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.4.1.1943","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.4.1.1943","TabSeparatedRaw",1,1,1,1
"23.4.1.1943","TSVWithNames",1,1,1,1
"23.4.1.1943","JSONEachRow",1,1,1,1
