"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.3.6.56","One",1,0,0,0,1
"25.3.6.56","ParquetMetadata",1,0,1,0,1
"25.3.6.56","MySQLDump",1,0,0,0,1
"25.3.6.56","CapnProto",1,1,0,0,0
"25.3.6.56","PostgreSQLWire",0,1,0,0,0
"25.3.6.56","TSV",1,1,1,1,1
"25.3.6.56","PrettyCompactMonoBlock",0,1,0,0,1
"25.3.6.56","JSONEachRowWithProgress",0,1,0,0,1
"25.3.6.56","JSONCompactStrings",0,1,0,1,1
"25.3.6.56","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.3.6.56","Vertical",0,1,0,1,1
"25.3.6.56","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.3.6.56","Null",0,1,0,0,1
"25.3.6.56","PrettySpaceNoEscapes",0,1,0,0,1
"25.3.6.56","Markdown",0,1,0,1,1
"25.3.6.56","Form",1,0,0,0,1
"25.3.6.56","ODBCDriver2",0,1,0,0,0
"25.3.6.56","PrettySpaceMonoBlock",0,1,0,0,1
"25.3.6.56","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.3.6.56","PrettyCompactNoEscapes",0,1,0,0,1
"25.3.6.56","JSONStringsEachRow",1,1,1,1,1
"25.3.6.56","PrettyCompact",0,1,0,0,1
"25.3.6.56","DWARF",1,0,1,0,1
"25.3.6.56","Values",1,1,0,1,1
"25.3.6.56","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.3.6.56","PrettyNoEscapes",0,1,0,0,1
"25.3.6.56","PrettyMonoBlock",0,1,0,0,1
"25.3.6.56","AvroConfluent",1,0,0,0,1
"25.3.6.56","RawBLOB",1,1,0,0,1
"25.3.6.56","Parquet",1,1,1,0,0
"25.3.6.56","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.3.6.56","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.3.6.56","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.3.6.56","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.3.6.56","PrettySpace",0,1,0,0,1
"25.3.6.56","Arrow",1,1,0,0,0
"25.3.6.56","JSONAsString",1,0,1,0,1
"25.3.6.56","CustomSeparatedWithNames",1,1,0,1,1
"25.3.6.56","CustomSeparated",1,1,0,1,1
"25.3.6.56","BSONEachRow",1,1,1,1,0
"25.3.6.56","Template",1,1,0,0,1
"25.3.6.56","XML",0,1,0,1,1
"25.3.6.56","ProtobufList",1,1,0,0,0
"25.3.6.56","ProtobufSingle",1,1,0,0,0
"25.3.6.56","JSONColumnsWithMetadata",1,1,0,0,1
"25.3.6.56","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.3.6.56","Npy",1,1,0,0,0
"25.3.6.56","TemplateIgnoreSpaces",1,0,0,0,1
"25.3.6.56","JSONCompactColumns",1,1,0,0,1
"25.3.6.56","JSONColumns",1,1,0,0,1
"25.3.6.56","ArrowStream",1,1,0,0,0
"25.3.6.56","JSONObjectEachRow",1,1,0,1,1
"25.3.6.56","NDJSON",1,1,1,1,1
"25.3.6.56","PrettyNDJSON",0,1,0,1,1
"25.3.6.56","LineAsStringWithNamesAndTypes",0,1,0,1,1
"25.3.6.56","PrettyJSONLines",0,1,0,1,1
"25.3.6.56","CSVWithNamesAndTypes",1,1,1,1,1
