"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"24.7.2.13","HDFS",1,0,0,1,0,0,0,0
"24.7.2.13","OSS",1,0,0,1,0,0,0,0
"24.7.2.13","AzureBlobStorage",1,0,0,1,0,0,0,0
"24.7.2.13","KeeperMap",0,0,0,1,0,0,0,1
"24.7.2.13","SQLite",0,0,0,0,0,0,0,0
"24.7.2.13","ExternalDistributed",0,0,0,0,0,0,0,0
"24.7.2.13","S3",1,0,0,1,0,0,0,0
"24.7.2.13","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"24.7.2.13","PostgreSQL",0,0,0,0,0,0,0,0
"24.7.2.13","NATS",1,0,0,0,0,0,0,0
"24.7.2.13","RabbitMQ",1,0,0,0,0,0,0,0
"24.7.2.13","FileLog",1,0,0,0,0,0,0,0
"24.7.2.13","Dictionary",0,0,0,0,0,0,0,0
"24.7.2.13","MySQL",1,0,0,0,0,0,0,0
"24.7.2.13","S3Queue",1,0,0,0,0,0,0,0
"24.7.2.13","FuzzJSON",0,0,0,0,0,0,0,0
"24.7.2.13","Kafka",1,0,0,0,0,0,0,0
"24.7.2.13","Loop",0,0,0,0,0,0,0,0
"24.7.2.13","WindowView",0,0,0,0,0,0,0,0
"24.7.2.13","Distributed",1,0,0,0,0,0,0,1
"24.7.2.13","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","ExecutablePool",1,0,0,0,0,0,0,0
"24.7.2.13","COSN",1,0,0,1,0,0,0,0
"24.7.2.13","Iceberg",0,0,0,0,0,0,0,0
"24.7.2.13","MaterializedView",0,0,0,0,0,0,0,0
"24.7.2.13","View",0,0,0,0,0,0,0,0
"24.7.2.13","JDBC",0,0,0,0,0,0,0,0
"24.7.2.13","Join",1,0,0,0,0,0,0,0
"24.7.2.13","Executable",1,0,0,0,0,0,0,0
"24.7.2.13","Set",1,0,0,0,0,0,0,0
"24.7.2.13","Redis",0,0,0,1,0,0,0,1
"24.7.2.13","GenerateRandom",0,0,0,0,0,0,0,0
"24.7.2.13","LiveView",0,0,0,0,0,0,0,0
"24.7.2.13","MergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","Memory",1,0,0,0,0,0,0,1
"24.7.2.13","Buffer",0,0,0,0,0,0,0,1
"24.7.2.13","MongoDB",0,0,0,0,0,0,0,0
"24.7.2.13","URL",1,0,0,0,0,0,0,0
"24.7.2.13","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","Hive",1,0,0,1,0,0,0,0
"24.7.2.13","ReplacingMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","DeltaLake",0,0,0,0,0,0,0,0
"24.7.2.13","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"24.7.2.13","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","File",1,0,0,0,0,0,0,0
"24.7.2.13","TinyLog",1,0,0,0,0,0,0,0
"24.7.2.13","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"24.7.2.13","SummingMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","Hudi",0,0,0,0,0,0,0,0
"24.7.2.13","GraphiteMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","CollapsingMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","Merge",0,0,0,0,0,0,0,0
"24.7.2.13","AzureQueue",1,0,0,0,0,0,0,0
"24.7.2.13","AggregatingMergeTree",1,1,1,1,1,0,0,1
"24.7.2.13","ODBC",0,0,0,0,0,0,0,0
"24.7.2.13","Null",0,0,0,0,0,0,0,1
"24.7.2.13","StripeLog",1,0,0,0,0,0,0,0
"24.7.2.13","Log",1,0,0,0,0,0,0,0
