"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"25.8.15.35","GCS",1,0,0,1,0,0,0,0
"25.8.15.35","OSS",1,0,0,1,0,0,0,0
"25.8.15.35","AzureBlobStorage",1,0,0,1,0,0,0,0
"25.8.15.35","KeeperMap",0,0,0,1,0,0,0,1
"25.8.15.35","S3",1,0,0,1,0,0,0,0
"25.8.15.35","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"25.8.15.35","PostgreSQL",0,0,0,0,0,0,0,0
"25.8.15.35","NATS",1,0,0,0,0,0,0,0
"25.8.15.35","COSN",1,0,0,1,0,0,0,0
"25.8.15.35","Redis",0,0,0,1,0,0,0,1
"25.8.15.35","YTsaurus",1,0,0,0,0,0,0,0
"25.8.15.35","MongoDB",0,0,0,0,0,0,0,0
"25.8.15.35","MySQL",1,0,0,0,0,0,0,0
"25.8.15.35","DeltaLakeAzure",1,0,0,0,0,0,0,0
"25.8.15.35","DeltaLakeS3",1,0,0,0,0,0,0,0
"25.8.15.35","S3Queue",1,0,0,0,0,0,0,0
"25.8.15.35","Hudi",0,0,0,0,0,0,0,0
"25.8.15.35","Distributed",1,0,0,0,0,0,0,1
"25.8.15.35","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","ExecutablePool",1,0,0,0,0,0,0,0
"25.8.15.35","IcebergLocal",1,0,0,1,0,0,0,0
"25.8.15.35","View",0,0,0,0,0,0,0,0
"25.8.15.35","FuzzQuery",0,0,0,0,0,0,0,0
"25.8.15.35","Loop",0,0,0,0,0,0,0,0
"25.8.15.35","MaterializedView",0,0,0,0,0,0,0,0
"25.8.15.35","Join",1,0,0,0,0,0,0,0
"25.8.15.35","Executable",1,0,0,0,0,0,0,0
"25.8.15.35","Kafka",1,0,0,0,0,0,0,0
"25.8.15.35","Set",1,0,0,0,0,0,0,0
"25.8.15.35","Dictionary",0,0,0,0,0,0,0,0
"25.8.15.35","IcebergS3",1,0,0,1,0,0,0,0
"25.8.15.35","Iceberg",1,0,0,1,0,0,0,0
"25.8.15.35","GenerateRandom",0,0,0,0,0,0,0,0
"25.8.15.35","LiveView",0,0,0,0,0,0,0,0
"25.8.15.35","Memory",1,0,0,0,0,0,0,1
"25.8.15.35","Merge",0,0,0,0,0,0,0,0
"25.8.15.35","ODBC",0,0,0,0,0,0,0,0
"25.8.15.35","Hive",1,0,0,1,0,0,0,0
"25.8.15.35","ArrowFlight",0,0,0,0,0,0,0,0
"25.8.15.35","URL",1,0,0,0,0,0,0,0
"25.8.15.35","File",1,0,0,0,0,0,0,0
"25.8.15.35","Log",1,0,0,0,0,0,0,0
"25.8.15.35","ReplicatedCoalescingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","SQLite",0,0,0,0,0,0,0,0
"25.8.15.35","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","ReplacingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","TimeSeries",1,0,0,0,0,0,0,0
"25.8.15.35","HDFS",1,0,0,1,0,0,0,0
"25.8.15.35","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"25.8.15.35","DeltaLakeLocal",1,0,0,0,0,0,0,0
"25.8.15.35","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","IcebergHDFS",1,0,0,1,0,0,0,0
"25.8.15.35","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","IcebergAzure",1,0,0,1,0,0,0,0
"25.8.15.35","DeltaLake",1,0,0,0,0,0,0,0
"25.8.15.35","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","JDBC",0,0,0,0,0,0,0,0
"25.8.15.35","SummingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","TinyLog",1,0,0,0,0,0,0,0
"25.8.15.35","FuzzJSON",0,0,0,0,0,0,0,0
"25.8.15.35","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","WindowView",0,0,0,0,0,0,0,0
"25.8.15.35","Null",0,0,0,0,0,0,0,1
"25.8.15.35","CoalescingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","MergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","GraphiteMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","CollapsingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","FileLog",1,0,0,0,0,0,0,0
"25.8.15.35","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"25.8.15.35","RabbitMQ",1,0,0,0,0,0,0,0
"25.8.15.35","Buffer",0,0,0,0,0,0,0,1
"25.8.15.35","AzureQueue",1,0,0,0,0,0,0,0
"25.8.15.35","AggregatingMergeTree",1,1,1,1,1,0,0,1
"25.8.15.35","StripeLog",1,0,0,0,0,0,0,0
