"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.5.5.68","DWARF",1,0,1,0
"24.5.5.68","ParquetMetadata",1,0,1,0
"24.5.5.68","SQLInsert",0,1,0,0
"24.5.5.68","Prometheus",0,1,0,0
"24.5.5.68","JSONCompactStrings",0,1,0,1
"24.5.5.68","JSONStringsEachRowWithProgress",0,1,0,0
"24.5.5.68","TSV",1,1,1,1
"24.5.5.68","PrettyCompactMonoBlock",0,1,0,0
"24.5.5.68","JSONEachRowWithProgress",0,1,0,0
"24.5.5.68","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.5.5.68","MsgPack",1,1,0,1
"24.5.5.68","ODBCDriver2",0,1,0,0
"24.5.5.68","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.5.5.68","PrettySpaceMonoBlock",0,1,0,0
"24.5.5.68","RawBLOB",1,1,0,0
"24.5.5.68","Markdown",0,1,0,1
"24.5.5.68","PrettySpaceNoEscapes",0,1,0,1
"24.5.5.68","PrettyCompactNoEscapes",0,1,0,1
"24.5.5.68","JSONStringsEachRow",1,1,1,1
"24.5.5.68","PrettyCompact",0,1,0,1
"24.5.5.68","PrettyNoEscapesMonoBlock",0,1,0,0
"24.5.5.68","PrettyNoEscapes",0,1,0,1
"24.5.5.68","Pretty",0,1,0,1
"24.5.5.68","AvroConfluent",1,0,0,0
"24.5.5.68","Vertical",0,1,0,1
"24.5.5.68","Avro",1,1,0,0
"24.5.5.68","LineAsString",1,1,1,1
"24.5.5.68","RowBinaryWithNames",1,1,0,1
"24.5.5.68","Parquet",1,1,1,0
"24.5.5.68","JSONCompactEachRow",1,1,1,1
"24.5.5.68","Form",1,0,0,0
"24.5.5.68","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.5.5.68","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.5.5.68","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.5.5.68","PrettySpace",0,1,0,1
"24.5.5.68","JSONAsString",1,0,1,0
"24.5.5.68","CustomSeparatedWithNames",1,1,0,1
"24.5.5.68","CustomSeparated",1,1,0,1
"24.5.5.68","PrettyMonoBlock",0,1,0,0
"24.5.5.68","TSVRaw",1,1,1,1
"24.5.5.68","XML",0,1,0,1
"24.5.5.68","NDJSON",1,1,1,1
"24.5.5.68","ProtobufList",1,1,0,0
"24.5.5.68","Protobuf",1,1,0,0
"24.5.5.68","ProtobufSingle",1,1,0,0
"24.5.5.68","JSONColumnsWithMetadata",1,1,0,0
"24.5.5.68","TSVRawWithNamesAndTypes",1,1,1,1
"24.5.5.68","Npy",1,1,0,0
"24.5.5.68","TemplateIgnoreSpaces",1,0,0,0
"24.5.5.68","JSONCompactColumns",1,1,0,0
"24.5.5.68","JSONColumns",1,1,0,0
"24.5.5.68","ArrowStream",1,1,0,0
"24.5.5.68","JSONObjectEachRow",1,1,0,1
"24.5.5.68","PrettyNDJSON",0,1,0,1
"24.5.5.68","LineAsStringWithNamesAndTypes",0,1,0,1
"24.5.5.68","PrettyJSONLines",0,1,0,1
"24.5.5.68","CSVWithNamesAndTypes",1,1,1,1
"24.5.5.68","ORC",1,1,0,0
"24.5.5.68","PrettyJSONEachRow",0,1,0,1
"24.5.5.68","JSONLines",1,1,1,1
"24.5.5.68","JSONStrings",0,1,0,1
"24.5.5.68","LineAsStringWithNames",0,1,0,1
"24.5.5.68","JSON",1,1,0,1
"24.5.5.68","Arrow",1,1,0,0
"24.5.5.68","RowBinary",1,1,0,1
"24.5.5.68","HiveText",1,0,1,0
"24.5.5.68","RowBinaryWithDefaults",1,0,0,0
"24.5.5.68","Native",1,1,0,0
"24.5.5.68","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.5.5.68","RawWithNamesAndTypes",1,1,1,1
"24.5.5.68","JSONCompactStringsEachRow",1,1,1,1
"24.5.5.68","TabSeparatedWithNamesAndTypes",1,1,1,1
