"ch_version","name","is_input","is_output"
"22.5.1.2079","Prometheus",0,1
"22.5.1.2079","CapnProto",1,1
"22.5.1.2079","PostgreSQLWire",0,1
"22.5.1.2079","MySQLWire",0,1
"22.5.1.2079","JSONStringsEachRowWithProgress",0,1
"22.5.1.2079","JSONEachRowWithProgress",0,1
"22.5.1.2079","JSONCompact",0,1
"22.5.1.2079","Null",0,1
"22.5.1.2079","JSONStrings",0,1
"22.5.1.2079","ODBCDriver2",0,1
"22.5.1.2079","PrettySpaceNoEscapes",0,1
"22.5.1.2079","PrettySpace",0,1
"22.5.1.2079","PrettyCompactNoEscapes",0,1
"22.5.1.2079","PrettyCompactMonoBlock",0,1
"22.5.1.2079","JSONCompactStrings",0,1
"22.5.1.2079","PrettyNoEscapes",0,1
"22.5.1.2079","ArrowStream",1,1
"22.5.1.2079","Avro",1,1
"22.5.1.2079","AvroConfluent",1,0
"22.5.1.2079","ORC",1,1
"22.5.1.2079","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.5.1.2079","CustomSeparatedIgnoreSpaces",1,0
"22.5.1.2079","CustomSeparatedWithNamesAndTypes",1,1
"22.5.1.2079","CustomSeparatedWithNames",1,1
"22.5.1.2079","JSONCompactEachRow",1,1
"22.5.1.2079","CustomSeparated",1,1
"22.5.1.2079","RawBLOB",1,1
"22.5.1.2079","Template",1,1
"22.5.1.2079","MsgPack",1,1
"22.5.1.2079","TemplateIgnoreSpaces",1,0
"22.5.1.2079","JSON",0,1
"22.5.1.2079","ProtobufList",1,1
"22.5.1.2079","Markdown",0,1
"22.5.1.2079","XML",0,1
"22.5.1.2079","ProtobufSingle",1,1
"22.5.1.2079","LineAsStringWithNamesAndTypes",0,1
"22.5.1.2079","LineAsStringWithNames",0,1
"22.5.1.2079","Native",1,1
"22.5.1.2079","LineAsString",1,1
"22.5.1.2079","RowBinaryWithNamesAndTypes",1,1
"22.5.1.2079","Protobuf",1,1
"22.5.1.2079","RowBinary",1,1
"22.5.1.2079","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.5.1.2079","PrettyCompact",0,1
"22.5.1.2079","RowBinaryWithNames",1,1
"22.5.1.2079","Arrow",1,1
"22.5.1.2079","Parquet",1,1
"22.5.1.2079","TabSeparatedWithNames",1,1
"22.5.1.2079","JSONCompactStringsEachRowWithNames",1,1
"22.5.1.2079","HiveText",1,0
"22.5.1.2079","TabSeparatedRawWithNames",1,1
"22.5.1.2079","JSONCompactStringsEachRow",1,1
"22.5.1.2079","TSVRawWithNamesAndTypes",1,1
"22.5.1.2079","JSONAsString",1,0
"22.5.1.2079","NDJSON",1,1
"22.5.1.2079","JSONAsObject",1,0
"22.5.1.2079","JSONLines",1,1
"22.5.1.2079","MySQLDump",1,0
"22.5.1.2079","TSVWithNamesAndTypes",1,1
"22.5.1.2079","CSVWithNamesAndTypes",1,1
"22.5.1.2079","CSVWithNames",1,1
"22.5.1.2079","Regexp",1,0
"22.5.1.2079","TSV",1,1
"22.5.1.2079","Vertical",0,1
"22.5.1.2079","CSV",1,1
"22.5.1.2079","TabSeparated",1,1
"22.5.1.2079","JSONStringEachRow",0,0
"22.5.1.2079","Pretty",0,1
"22.5.1.2079","JSONCompactEachRowWithNames",1,1
"22.5.1.2079","TabSeparatedRawWithNamesAndTypes",1,1
"22.5.1.2079","TSKV",1,1
"22.5.1.2079","TSVRaw",1,1
"22.5.1.2079","Values",1,1
"22.5.1.2079","JSONStringsEachRow",1,1
"22.5.1.2079","TabSeparatedWithNamesAndTypes",1,1
"22.5.1.2079","TSVRawWithNames",1,1
"22.5.1.2079","JSONCompactEachRowWithNamesAndTypes",1,1
"22.5.1.2079","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.5.1.2079","TabSeparatedRaw",1,1
"22.5.1.2079","TSVWithNames",1,1
"22.5.1.2079","JSONEachRow",1,1
