"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.1.8.35","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.1.8.35","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.1.8.35","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.1.8.35","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.1.8.35","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.1.8.35","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.1.8.35","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.1.8.35","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.1.8.35","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.1.8.35","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.1.8.35","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.1.8.35","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.1.8.35","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.1.8.35","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.1.8.35","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.8.35","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.1.8.35","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
