"ch_version","name","case_insensitive","alias_to"
"25.9.5.21","JSON",1,""
"25.9.5.21","Dynamic",0,""
"25.9.5.21","Object",0,""
"25.9.5.21","Polygon",0,""
"25.9.5.21","Ring",0,""
"25.9.5.21","Point",0,""
"25.9.5.21","SimpleAggregateFunction",0,""
"25.9.5.21","IntervalYear",0,""
"25.9.5.21","IntervalMonth",0,""
"25.9.5.21","IntervalWeek",0,""
"25.9.5.21","IntervalDay",0,""
"25.9.5.21","Int64",0,""
"25.9.5.21","IntervalMicrosecond",0,""
"25.9.5.21","MultiLineString",0,""
"25.9.5.21","IntervalNanosecond",0,""
"25.9.5.21","Nested",0,""
"25.9.5.21","LowCardinality",0,""
"25.9.5.21","Decimal",1,""
"25.9.5.21","AggregateFunction",0,""
"25.9.5.21","Float64",0,""
"25.9.5.21","IntervalHour",0,""
"25.9.5.21","IPv6",0,""
"25.9.5.21","Variant",0,""
"25.9.5.21","IPv4",0,""
"25.9.5.21","UUID",0,""
"25.9.5.21","Nothing",0,""
"25.9.5.21","UInt32",0,""
"25.9.5.21","DateTime",1,""
"25.9.5.21","Nullable",0,""
"25.9.5.21","Tuple",0,""
"25.9.5.21","IntervalMinute",0,""
"25.9.5.21","FixedString",0,""
"25.9.5.21","String",0,""
"25.9.5.21","Enum",1,""
"25.9.5.21","IntervalMillisecond",0,""
"25.9.5.21","Time64",1,""
"25.9.5.21","DateTime64",1,""
"25.9.5.21","IntervalQuarter",0,""
"25.9.5.21","Date",1,""
"25.9.5.21","Int16",0,""
"25.9.5.21","Decimal128",1,""
"25.9.5.21","Array",0,""
"25.9.5.21","DateTime32",1,""
"25.9.5.21","Date32",1,""
"25.9.5.21","UInt256",0,""
"25.9.5.21","Int8",0,""
"25.9.5.21","Decimal64",1,""
"25.9.5.21","Int256",0,""
"25.9.5.21","Bool",1,""
"25.9.5.21","Int128",0,""
"25.9.5.21","Enum8",0,""
"25.9.5.21","UInt64",0,""
"25.9.5.21","Float32",0,""
"25.9.5.21","BFloat16",0,""
"25.9.5.21","Enum16",0,""
"25.9.5.21","MultiPolygon",0,""
"25.9.5.21","LineString",0,""
"25.9.5.21","UInt128",0,""
