"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.4.4.113","Template",1,1,0,0
"24.4.4.113","MySQLDump",1,0,0,0
"24.4.4.113","SQLInsert",0,1,0,0
"24.4.4.113","JSONCompactStrings",0,1,0,1
"24.4.4.113","JSONStringsEachRowWithProgress",0,1,0,0
"24.4.4.113","TSV",1,1,1,1
"24.4.4.113","PrettyCompactMonoBlock",0,1,0,0
"24.4.4.113","JSONEachRowWithProgress",0,1,0,0
"24.4.4.113","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.4.4.113","MsgPack",1,1,0,1
"24.4.4.113","ODBCDriver2",0,1,0,0
"24.4.4.113","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.4.4.113","PrettySpaceMonoBlock",0,1,0,0
"24.4.4.113","RawBLOB",1,1,0,0
"24.4.4.113","Markdown",0,1,0,1
"24.4.4.113","PrettySpaceNoEscapes",0,1,0,1
"24.4.4.113","PrettyCompactNoEscapes",0,1,0,1
"24.4.4.113","JSONStringsEachRow",1,1,1,1
"24.4.4.113","PrettyCompact",0,1,0,1
"24.4.4.113","PrettyNoEscapesMonoBlock",0,1,0,0
"24.4.4.113","PrettyNoEscapes",0,1,0,1
"24.4.4.113","Pretty",0,1,0,1
"24.4.4.113","AvroConfluent",1,0,0,0
"24.4.4.113","Vertical",0,1,0,1
"24.4.4.113","Avro",1,1,0,0
"24.4.4.113","LineAsString",1,1,1,1
"24.4.4.113","RowBinaryWithNames",1,1,0,1
"24.4.4.113","Parquet",1,1,1,0
"24.4.4.113","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.4.4.113","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.4.4.113","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.4.4.113","PrettySpace",0,1,0,1
"24.4.4.113","JSONAsString",1,0,1,0
"24.4.4.113","CustomSeparatedWithNames",1,1,0,1
"24.4.4.113","CustomSeparated",1,1,0,1
"24.4.4.113","PrettyMonoBlock",0,1,0,0
"24.4.4.113","TSVRaw",1,1,1,1
"24.4.4.113","XML",0,1,0,1
"24.4.4.113","NDJSON",1,1,1,1
"24.4.4.113","ProtobufList",1,1,0,0
"24.4.4.113","Protobuf",1,1,0,0
"24.4.4.113","ProtobufSingle",1,1,0,0
"24.4.4.113","JSONColumnsWithMetadata",1,1,0,0
"24.4.4.113","TemplateIgnoreSpaces",1,0,0,0
"24.4.4.113","JSONCompactColumns",1,1,0,0
"24.4.4.113","JSONColumns",1,1,0,0
"24.4.4.113","ArrowStream",1,1,0,0
"24.4.4.113","JSONObjectEachRow",1,1,0,1
"24.4.4.113","PrettyNDJSON",0,1,0,1
"24.4.4.113","CSVWithNamesAndTypes",1,1,1,1
"24.4.4.113","ORC",1,1,0,0
"24.4.4.113","PrettyJSONEachRow",0,1,0,1
"24.4.4.113","JSONLines",1,1,1,1
"24.4.4.113","JSONStrings",0,1,0,1
"24.4.4.113","PrettyJSONLines",0,1,0,1
"24.4.4.113","LineAsStringWithNamesAndTypes",0,1,0,1
"24.4.4.113","LineAsStringWithNames",0,1,0,1
"24.4.4.113","JSON",1,1,0,1
"24.4.4.113","Arrow",1,1,0,0
"24.4.4.113","RowBinary",1,1,0,1
"24.4.4.113","HiveText",1,0,1,0
"24.4.4.113","RowBinaryWithDefaults",1,0,0,0
"24.4.4.113","Native",1,1,0,0
"24.4.4.113","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.4.4.113","JSONCompactStringsEachRow",1,1,1,1
"24.4.4.113","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.4.4.113","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.4.4.113","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.4.4.113","JSONCompactEachRow",1,1,1,1
"24.4.4.113","JSONEachRow",1,1,1,1
"24.4.4.113","ParquetMetadata",1,0,1,0
"24.4.4.113","Values",1,1,0,1
"24.4.4.113","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.4.4.113","MySQLWire",0,1,0,0
"24.4.4.113","CSVWithNames",1,1,1,1
"24.4.4.113","TSKV",1,1,1,1
"24.4.4.113","DWARF",1,0,1,0
"24.4.4.113","TabSeparatedRawWithNames",1,1,1,1
"24.4.4.113","RowBinaryWithNamesAndTypes",1,1,0,1
"24.4.4.113","JSONCompact",1,1,0,1
"24.4.4.113","CSV",1,1,1,1
"24.4.4.113","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.4.4.113","JSONAsObject",1,0,1,0
"24.4.4.113","TSVRawWithNames",1,1,1,1
"24.4.4.113","TabSeparatedRaw",1,1,1,1
"24.4.4.113","Npy",1,0,0,0
"24.4.4.113","TSVRawWithNamesAndTypes",1,1,1,1
"24.4.4.113","CapnProto",1,1,0,0
"24.4.4.113","JSONCompactEachRowWithNames",1,1,1,1
"24.4.4.113","Prometheus",0,1,0,0
"24.4.4.113","One",1,0,0,0
"24.4.4.113","Regexp",1,0,1,0
"24.4.4.113","PostgreSQLWire",0,1,0,0
"24.4.4.113","TSVWithNamesAndTypes",1,1,1,1
"24.4.4.113","TabSeparatedWithNames",1,1,1,1
"24.4.4.113","BSONEachRow",1,1,1,1
"24.4.4.113","TabSeparated",1,1,1,1
"24.4.4.113","TSVWithNames",1,1,1,1
"24.4.4.113","Null",0,1,0,0
