"ch_version","name","case_insensitive","alias_to"
"25.7.7.68","JSON",1,""
"25.7.7.68","Dynamic",0,""
"25.7.7.68","Object",0,""
"25.7.7.68","Polygon",0,""
"25.7.7.68","Ring",0,""
"25.7.7.68","Point",0,""
"25.7.7.68","SimpleAggregateFunction",0,""
"25.7.7.68","IntervalYear",0,""
"25.7.7.68","IntervalMonth",0,""
"25.7.7.68","IntervalWeek",0,""
"25.7.7.68","IntervalDay",0,""
"25.7.7.68","Int64",0,""
"25.7.7.68","IntervalMicrosecond",0,""
"25.7.7.68","MultiLineString",0,""
"25.7.7.68","IntervalNanosecond",0,""
"25.7.7.68","Nested",0,""
"25.7.7.68","LowCardinality",0,""
"25.7.7.68","Decimal",1,""
"25.7.7.68","AggregateFunction",0,""
"25.7.7.68","Float64",0,""
"25.7.7.68","IntervalHour",0,""
"25.7.7.68","IPv6",0,""
"25.7.7.68","Variant",0,""
"25.7.7.68","IPv4",0,""
"25.7.7.68","UUID",0,""
"25.7.7.68","Nothing",0,""
"25.7.7.68","UInt32",0,""
"25.7.7.68","DateTime",1,""
"25.7.7.68","Nullable",0,""
"25.7.7.68","Tuple",0,""
"25.7.7.68","IntervalMinute",0,""
"25.7.7.68","FixedString",0,""
"25.7.7.68","String",0,""
"25.7.7.68","Enum",1,""
"25.7.7.68","IntervalMillisecond",0,""
"25.7.7.68","Time64",1,""
"25.7.7.68","DateTime64",1,""
"25.7.7.68","IntervalQuarter",0,""
"25.7.7.68","Date",1,""
"25.7.7.68","Int16",0,""
"25.7.7.68","Decimal128",1,""
"25.7.7.68","Array",0,""
"25.7.7.68","DateTime32",1,""
"25.7.7.68","Date32",1,""
"25.7.7.68","UInt256",0,""
"25.7.7.68","Int8",0,""
"25.7.7.68","Decimal64",1,""
"25.7.7.68","Int256",0,""
"25.7.7.68","Bool",1,""
"25.7.7.68","Int128",0,""
"25.7.7.68","Enum8",0,""
"25.7.7.68","UInt64",0,""
"25.7.7.68","Float32",0,""
"25.7.7.68","BFloat16",0,""
"25.7.7.68","Enum16",0,""
"25.7.7.68","MultiPolygon",0,""
"25.7.7.68","LineString",0,""
"25.7.7.68","UInt128",0,""
"25.7.7.68","UInt16",0,""
"25.7.7.68","Map",0,""
"25.7.7.68","UInt8",0,""
"25.7.7.68","Decimal256",1,""
"25.7.7.68","IntervalSecond",0,""
"25.7.7.68","Int32",0,""
"25.7.7.68","Time",1,""
"25.7.7.68","Decimal32",1,""
"25.7.7.68","bool",1,"Bool"
"25.7.7.68","BINARY",1,"FixedString"
"25.7.7.68","GEOMETRY",1,"String"
"25.7.7.68","INET6",1,"IPv6"
"25.7.7.68","NATIONAL CHAR VARYING",1,"String"
"25.7.7.68","BINARY VARYING",1,"String"
"25.7.7.68","NCHAR LARGE OBJECT",1,"String"
"25.7.7.68","NATIONAL CHARACTER VARYING",1,"String"
"25.7.7.68","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"25.7.7.68","NATIONAL CHAR",1,"String"
"25.7.7.68","CHAR LARGE OBJECT",1,"String"
"25.7.7.68","CHARACTER VARYING",1,"String"
"25.7.7.68","NATIONAL CHARACTER",1,"String"
"25.7.7.68","LONGBLOB",1,"String"
"25.7.7.68","CHAR VARYING",1,"String"
"25.7.7.68","MEDIUMBLOB",1,"String"
"25.7.7.68","INET4",1,"IPv4"
"25.7.7.68","CLOB",1,"String"
"25.7.7.68","INTEGER",1,"Int32"
"25.7.7.68","LONGTEXT",1,"String"
"25.7.7.68","MEDIUMTEXT",1,"String"
"25.7.7.68","SMALLINT",1,"Int16"
"25.7.7.68","TINYTEXT",1,"String"
"25.7.7.68","NVARCHAR",1,"String"
"25.7.7.68","TINYBLOB",1,"String"
"25.7.7.68","CHARACTER",1,"String"
"25.7.7.68","ENUM",1,"Enum"
"25.7.7.68","CHAR",1,"String"
"25.7.7.68","SMALLINT UNSIGNED",1,"UInt16"
"25.7.7.68","SIGNED",1,"Int64"
"25.7.7.68","TIMESTAMP",1,"DateTime"
"25.7.7.68","BIT",1,"UInt64"
"25.7.7.68","FIXED",1,"Decimal"
"25.7.7.68","BYTE",1,"Int8"
"25.7.7.68","VARCHAR",1,"String"
"25.7.7.68","DEC",1,"Decimal"
"25.7.7.68","CHARACTER LARGE OBJECT",1,"String"
"25.7.7.68","DOUBLE PRECISION",1,"Float64"
"25.7.7.68","DOUBLE",1,"Float64"
"25.7.7.68","SINGLE",1,"Float32"
"25.7.7.68","INTEGER SIGNED",1,"Int32"
"25.7.7.68","REAL",1,"Float32"
"25.7.7.68","TINYINT",1,"Int8"
"25.7.7.68","BIGINT",1,"Int64"
"25.7.7.68","FLOAT",1,"Float32"
"25.7.7.68","SET",1,"UInt64"
"25.7.7.68","BIGINT UNSIGNED",1,"UInt64"
"25.7.7.68","YEAR",1,"UInt16"
"25.7.7.68","INT1",1,"Int8"
"25.7.7.68","BLOB",1,"String"
"25.7.7.68","VARCHAR2",1,"String"
"25.7.7.68","INT1 UNSIGNED",1,"UInt8"
"25.7.7.68","INTEGER UNSIGNED",1,"UInt32"
"25.7.7.68","TEXT",1,"String"
"25.7.7.68","TINYINT UNSIGNED",1,"UInt8"
"25.7.7.68","NCHAR",1,"String"
"25.7.7.68","UNSIGNED",1,"UInt64"
"25.7.7.68","NCHAR VARYING",1,"String"
"25.7.7.68","INT SIGNED",1,"Int32"
"25.7.7.68","BIGINT SIGNED",1,"Int64"
"25.7.7.68","BINARY LARGE OBJECT",1,"String"
"25.7.7.68","SMALLINT SIGNED",1,"Int16"
"25.7.7.68","MEDIUMINT",1,"Int32"
"25.7.7.68","MEDIUMINT UNSIGNED",1,"UInt32"
"25.7.7.68","VARBINARY",1,"String"
"25.7.7.68","NUMERIC",1,"Decimal"
"25.7.7.68","BYTEA",1,"String"
"25.7.7.68","INT",1,"Int32"
"25.7.7.68","MEDIUMINT SIGNED",1,"Int32"
"25.7.7.68","boolean",1,"Bool"
"25.7.7.68","INT1 SIGNED",1,"Int8"
"25.7.7.68","INT UNSIGNED",1,"UInt32"
"25.7.7.68","TINYINT SIGNED",1,"Int8"
