"ch_version","name","is_input","is_output"
"22.3.10.24.altinitystable","HiveText",1,0
"22.3.10.24.altinitystable","JSONAsObject",1,0
"22.3.10.24.altinitystable","CapnProto",1,1
"22.3.10.24.altinitystable","PostgreSQLWire",0,1
"22.3.10.24.altinitystable","MySQLWire",0,1
"22.3.10.24.altinitystable","JSONStringsEachRowWithProgress",0,1
"22.3.10.24.altinitystable","JSONEachRowWithProgress",0,1
"22.3.10.24.altinitystable","JSONCompact",0,1
"22.3.10.24.altinitystable","Null",0,1
"22.3.10.24.altinitystable","JSONStrings",0,1
"22.3.10.24.altinitystable","JSON",0,1
"22.3.10.24.altinitystable","ODBCDriver2",0,1
"22.3.10.24.altinitystable","PrettySpaceNoEscapes",0,1
"22.3.10.24.altinitystable","PrettySpace",0,1
"22.3.10.24.altinitystable","PrettyCompactNoEscapes",0,1
"22.3.10.24.altinitystable","PrettyCompactMonoBlock",0,1
"22.3.10.24.altinitystable","JSONCompactStrings",0,1
"22.3.10.24.altinitystable","PrettyNoEscapes",0,1
"22.3.10.24.altinitystable","ArrowStream",1,1
"22.3.10.24.altinitystable","Avro",1,1
"22.3.10.24.altinitystable","AvroConfluent",1,0
"22.3.10.24.altinitystable","ORC",1,1
"22.3.10.24.altinitystable","TabSeparatedRaw",1,1
"22.3.10.24.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.3.10.24.altinitystable","JSONCompactEachRow",1,1
"22.3.10.24.altinitystable","CustomSeparated",1,1
"22.3.10.24.altinitystable","RawBLOB",1,1
"22.3.10.24.altinitystable","Template",1,1
"22.3.10.24.altinitystable","MsgPack",1,1
"22.3.10.24.altinitystable","TemplateIgnoreSpaces",1,0
"22.3.10.24.altinitystable","Markdown",0,1
"22.3.10.24.altinitystable","XML",0,1
"22.3.10.24.altinitystable","ProtobufSingle",1,1
"22.3.10.24.altinitystable","LineAsStringWithNamesAndTypes",0,1
"22.3.10.24.altinitystable","LineAsStringWithNames",0,1
"22.3.10.24.altinitystable","Native",1,1
"22.3.10.24.altinitystable","LineAsString",1,1
"22.3.10.24.altinitystable","RowBinaryWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","Protobuf",1,1
"22.3.10.24.altinitystable","RowBinary",1,1
"22.3.10.24.altinitystable","CustomSeparatedWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","PrettyCompact",0,1
"22.3.10.24.altinitystable","RowBinaryWithNames",1,1
"22.3.10.24.altinitystable","Arrow",1,1
"22.3.10.24.altinitystable","Parquet",1,1
"22.3.10.24.altinitystable","TabSeparatedWithNames",1,1
"22.3.10.24.altinitystable","JSONCompactStringsEachRowWithNames",1,1
"22.3.10.24.altinitystable","TabSeparatedRawWithNames",1,1
"22.3.10.24.altinitystable","JSONCompactStringsEachRow",1,1
"22.3.10.24.altinitystable","TabSeparated",1,1
"22.3.10.24.altinitystable","JSONStringEachRow",0,0
"22.3.10.24.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","TSKV",1,1
"22.3.10.24.altinitystable","Pretty",0,1
"22.3.10.24.altinitystable","JSONCompactEachRowWithNames",1,1
"22.3.10.24.altinitystable","TSVRawWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","JSONAsString",1,0
"22.3.10.24.altinitystable","CustomSeparatedWithNames",1,1
"22.3.10.24.altinitystable","TSVWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","CSVWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"22.3.10.24.altinitystable","CSVWithNames",1,1
"22.3.10.24.altinitystable","Regexp",1,0
"22.3.10.24.altinitystable","TSV",1,1
"22.3.10.24.altinitystable","Vertical",0,1
"22.3.10.24.altinitystable","CSV",1,1
"22.3.10.24.altinitystable","TSVRaw",1,1
"22.3.10.24.altinitystable","Values",1,1
"22.3.10.24.altinitystable","JSONStringsEachRow",1,1
"22.3.10.24.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.3.10.24.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","TSVRawWithNames",1,1
"22.3.10.24.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"22.3.10.24.altinitystable","TSVWithNames",1,1
"22.3.10.24.altinitystable","JSONEachRow",1,1
