"ch_version","name","value"
"22.3.10.24.altinitystable","VERSION_FULL","ClickHouse 22.3.10.24.altinitystable"
"22.3.10.24.altinitystable","VERSION_DESCRIBE","v22.3.10.24.altinitystable"
"22.3.10.24.altinitystable","VERSION_INTEGER","22003010"
"22.3.10.24.altinitystable","SYSTEM","Linux"
"22.3.10.24.altinitystable","VERSION_GITHASH","5e48b231823d14d49bdabe5b36bf2fde5e73623d"
"22.3.10.24.altinitystable","VERSION_REVISION","54460"
"22.3.10.24.altinitystable","VERSION_DATE",""
"22.3.10.24.altinitystable","BUILD_TYPE","RelWithDebInfo"
"22.3.10.24.altinitystable","SYSTEM_PROCESSOR","x86_64"
"22.3.10.24.altinitystable","CMAKE_VERSION","3.16.3"
"22.3.10.24.altinitystable","C_COMPILER","/usr/bin/clang-13"
"22.3.10.24.altinitystable","C_COMPILER_VERSION","13.0.1"
"22.3.10.24.altinitystable","CXX_COMPILER","/usr/bin/clang++-13"
"22.3.10.24.altinitystable","CXX_COMPILER_VERSION","13.0.1"
"22.3.10.24.altinitystable","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always -Xclang -fuse-ctor-homing  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32  -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fexperimental-new-pass-manager -Wframe-larger-than=65536 -Wpedantic -Wno-vla-extension -Wno-zero-length-array -Wno-c11-extensions -Weverything -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c99-extensions -Wno-conversion -Wno-ctad-maybe-unsupported -Wno-deprecated-dynamic-exception-spec -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-nested-anon-types -Wno-packed -Wno-padded -Wno-shift-sign-overflow -Wno-sign-conversion -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"22.3.10.24.altinitystable","CXX_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -std=c++20 -fdiagnostics-color=always -Xclang -fuse-ctor-homing -fsized-deallocation  -gdwarf-aranges -pipe -mssse3 -msse4.1 -msse4.2 -mpclmul -mpopcnt -fasynchronous-unwind-tables -ffile-prefix-map=.=. -falign-functions=32   -Wall -Wno-unused-command-line-argument  -fdiagnostics-absolute-paths -fstrict-vtable-pointers -fexperimental-new-pass-manager -Wextra -Wframe-larger-than=65536 -Wpedantic -Wno-vla-extension -Wno-zero-length-array -Wno-c11-extensions -Weverything -Wno-c++98-compat-pedantic -Wno-c++98-compat -Wno-c99-extensions -Wno-conversion -Wno-ctad-maybe-unsupported -Wno-deprecated-dynamic-exception-spec -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-nested-anon-types -Wno-packed -Wno-padded -Wno-shift-sign-overflow -Wno-sign-conversion -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-vla -Wno-weak-template-vtables -Wno-weak-vtables -O2 -g -DNDEBUG -O3 -g -gdwarf-4  -flto=thin -fwhole-program-vtables -fno-pie"
"22.3.10.24.altinitystable","LINK_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 --ld-path=/usr/bin/ld.lld-13 -rdynamic -no-pie -Wl,-no-pie  -flto=thin -fwhole-program-vtables"
"22.3.10.24.altinitystable","BUILD_COMPILE_DEFINITIONS","HAS_RESERVED_IDENTIFIER"
"22.3.10.24.altinitystable","STATIC","ON"
"22.3.10.24.altinitystable","SPLIT_BINARY",""
"22.3.10.24.altinitystable","USE_EMBEDDED_COMPILER","1"
"22.3.10.24.altinitystable","USE_GLIBC_COMPATIBILITY","ON"
"22.3.10.24.altinitystable","USE_JEMALLOC","ON"
"22.3.10.24.altinitystable","USE_UNWIND","ON"
"22.3.10.24.altinitystable","USE_ICU","1"
"22.3.10.24.altinitystable","USE_H3","1"
"22.3.10.24.altinitystable","USE_MYSQL","1"
"22.3.10.24.altinitystable","USE_RDKAFKA","1"
"22.3.10.24.altinitystable","USE_CAPNP","1"
"22.3.10.24.altinitystable","USE_BASE64","1"
"22.3.10.24.altinitystable","USE_HDFS","1"
"22.3.10.24.altinitystable","USE_SNAPPY","1"
"22.3.10.24.altinitystable","USE_PARQUET","1"
"22.3.10.24.altinitystable","USE_PROTOBUF","1"
"22.3.10.24.altinitystable","USE_BROTLI","1"
"22.3.10.24.altinitystable","USE_SSL","1"
"22.3.10.24.altinitystable","USE_HYPERSCAN","ON"
"22.3.10.24.altinitystable","USE_SIMDJSON","1"
"22.3.10.24.altinitystable","USE_ODBC","1"
"22.3.10.24.altinitystable","USE_GRPC","1"
"22.3.10.24.altinitystable","USE_LDAP","1"
"22.3.10.24.altinitystable","TZDATA_VERSION","2021c"
"22.3.10.24.altinitystable","USE_KRB5","1"
"22.3.10.24.altinitystable","USE_FILELOG","1"
"22.3.10.24.altinitystable","USE_BZIP2","1"
"22.3.10.24.altinitystable","USE_AMQPCPP","1"
"22.3.10.24.altinitystable","USE_ROCKSDB","1"
"22.3.10.24.altinitystable","USE_NURAFT","1"
"22.3.10.24.altinitystable","USE_NLP","1"
"22.3.10.24.altinitystable","USE_SQLITE","1"
"22.3.10.24.altinitystable","USE_LIBPQXX","1"
"22.3.10.24.altinitystable","USE_AZURE_BLOB_STORAGE","1"
"22.3.10.24.altinitystable","USE_AWS_S3","1"
"22.3.10.24.altinitystable","USE_CASSANDRA","1"
