"ch_version","name","is_input","is_output"
"21.1.10.3.altinitystable","CapnProto",1,0
"21.1.10.3.altinitystable","PostgreSQLWire",0,1
"21.1.10.3.altinitystable","MySQLWire",0,1
"21.1.10.3.altinitystable","JSONStringsEachRowWithProgress",0,1
"21.1.10.3.altinitystable","JSONEachRowWithProgress",0,1
"21.1.10.3.altinitystable","JSONCompact",0,1
"21.1.10.3.altinitystable","JSON",0,1
"21.1.10.3.altinitystable","CSV",1,1
"21.1.10.3.altinitystable","Vertical",0,1
"21.1.10.3.altinitystable","ODBCDriver2",0,1
"21.1.10.3.altinitystable","PrettySpaceNoEscapes",0,1
"21.1.10.3.altinitystable","Pretty",0,1
"21.1.10.3.altinitystable","JSONCompactStrings",0,1
"21.1.10.3.altinitystable","PrettyNoEscapes",0,1
"21.1.10.3.altinitystable","ArrowStream",1,1
"21.1.10.3.altinitystable","TabSeparatedWithNames",1,1
"21.1.10.3.altinitystable","Parquet",1,1
"21.1.10.3.altinitystable","Arrow",1,1
"21.1.10.3.altinitystable","PrettyCompact",0,1
"21.1.10.3.altinitystable","AvroConfluent",1,0
"21.1.10.3.altinitystable","ORC",1,1
"21.1.10.3.altinitystable","PrettyCompactNoEscapes",0,1
"21.1.10.3.altinitystable","RawBLOB",1,1
"21.1.10.3.altinitystable","Template",1,1
"21.1.10.3.altinitystable","MsgPack",1,1
"21.1.10.3.altinitystable","JSONCompactEachRow",1,1
"21.1.10.3.altinitystable","CustomSeparated",1,1
"21.1.10.3.altinitystable","TemplateIgnoreSpaces",1,0
"21.1.10.3.altinitystable","Markdown",0,1
"21.1.10.3.altinitystable","XML",0,1
"21.1.10.3.altinitystable","ProtobufSingle",1,1
"21.1.10.3.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.1.10.3.altinitystable","TSKV",1,1
"21.1.10.3.altinitystable","TabSeparated",1,1
"21.1.10.3.altinitystable","JSONStringEachRow",0,0
"21.1.10.3.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"21.1.10.3.altinitystable","CSVWithNames",1,1
"21.1.10.3.altinitystable","JSONStringsEachRow",1,1
"21.1.10.3.altinitystable","TSVRaw",1,1
"21.1.10.3.altinitystable","Values",1,1
"21.1.10.3.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"21.1.10.3.altinitystable","JSONStrings",0,1
"21.1.10.3.altinitystable","Null",0,1
"21.1.10.3.altinitystable","TabSeparatedRaw",1,1
"21.1.10.3.altinitystable","TSVWithNames",1,1
"21.1.10.3.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"21.1.10.3.altinitystable","PrettyCompactMonoBlock",0,1
"21.1.10.3.altinitystable","LineAsString",1,0
"21.1.10.3.altinitystable","Native",1,1
"21.1.10.3.altinitystable","Protobuf",1,1
"21.1.10.3.altinitystable","RowBinary",1,1
"21.1.10.3.altinitystable","JSONAsString",1,0
"21.1.10.3.altinitystable","JSONCompactStringsEachRow",1,1
"21.1.10.3.altinitystable","PrettySpace",0,1
"21.1.10.3.altinitystable","TSV",1,1
"21.1.10.3.altinitystable","Regexp",1,0
"21.1.10.3.altinitystable","JSONEachRow",1,1
"21.1.10.3.altinitystable","TSVWithNamesAndTypes",1,1
"21.1.10.3.altinitystable","Avro",1,1
"21.1.10.3.altinitystable","RowBinaryWithNamesAndTypes",1,1
