"ch_version","name"
"19.10.1.5","JDBC"
"19.10.1.5","ODBC"
"19.10.1.5","HDFS"
"19.10.1.5","Kafka"
"19.10.1.5","MaterializedView"
"19.10.1.5","Set"
"19.10.1.5","Dictionary"
"19.10.1.5","Merge"
"19.10.1.5","MySQL"
"19.10.1.5","Buffer"
"19.10.1.5","MergeTree"
"19.10.1.5","CollapsingMergeTree"
"19.10.1.5","Join"
"19.10.1.5","ReplicatedVersionedCollapsingMergeTree"
"19.10.1.5","GraphiteMergeTree"
"19.10.1.5","View"
"19.10.1.5","Distributed"
"19.10.1.5","ReplacingMergeTree"
"19.10.1.5","TinyLog"
"19.10.1.5","Log"
"19.10.1.5","ReplicatedGraphiteMergeTree"
"19.10.1.5","ReplicatedReplacingMergeTree"
"19.10.1.5","ReplicatedSummingMergeTree"
"19.10.1.5","URL"
"19.10.1.5","Memory"
"19.10.1.5","StripeLog"
"19.10.1.5","SummingMergeTree"
"19.10.1.5","File"
"19.10.1.5","AggregatingMergeTree"
"19.10.1.5","ReplicatedMergeTree"
"19.10.1.5","ReplicatedCollapsingMergeTree"
"19.10.1.5","VersionedCollapsingMergeTree"
"19.10.1.5","Null"
"19.10.1.5","ReplicatedAggregatingMergeTree"
