"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.5.1.2782","One",1,0,0,0,1
"25.5.1.2782","ParquetMetadata",1,0,1,0,1
"25.5.1.2782","MySQLDump",1,0,0,0,1
"25.5.1.2782","CapnProto",1,1,0,0,0
"25.5.1.2782","PostgreSQLWire",0,1,0,0,0
"25.5.1.2782","TSV",1,1,1,1,1
"25.5.1.2782","PrettyCompactMonoBlock",0,1,0,0,1
"25.5.1.2782","JSONEachRowWithProgress",0,1,0,0,1
"25.5.1.2782","JSONCompactStrings",0,1,0,1,1
"25.5.1.2782","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.5.1.2782","Vertical",0,1,0,1,1
"25.5.1.2782","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.5.1.2782","Null",0,1,0,0,1
"25.5.1.2782","PrettySpaceNoEscapes",0,1,0,0,1
"25.5.1.2782","Markdown",0,1,0,1,1
"25.5.1.2782","Form",1,0,0,0,1
"25.5.1.2782","ODBCDriver2",0,1,0,0,0
"25.5.1.2782","PrettySpaceMonoBlock",0,1,0,0,1
"25.5.1.2782","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.5.1.2782","PrettyCompactNoEscapes",0,1,0,0,1
"25.5.1.2782","JSONStringsEachRow",1,1,1,1,1
"25.5.1.2782","PrettyCompact",0,1,0,0,1
"25.5.1.2782","DWARF",1,0,1,0,1
"25.5.1.2782","Values",1,1,0,1,1
"25.5.1.2782","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.5.1.2782","PrettyNoEscapes",0,1,0,0,1
"25.5.1.2782","PrettyMonoBlock",0,1,0,0,1
"25.5.1.2782","AvroConfluent",1,0,0,0,1
"25.5.1.2782","RawBLOB",1,1,0,0,1
"25.5.1.2782","Parquet",1,1,1,0,0
"25.5.1.2782","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.5.1.2782","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
