"ch_version","name"
"19.1.6","JDBC"
"19.1.6","ODBC"
"19.1.6","HDFS"
"19.1.6","Kafka"
"19.1.6","MaterializedView"
"19.1.6","Set"
"19.1.6","Dictionary"
"19.1.6","Merge"
"19.1.6","MySQL"
"19.1.6","Buffer"
"19.1.6","MergeTree"
"19.1.6","CollapsingMergeTree"
"19.1.6","Join"
"19.1.6","ReplicatedVersionedCollapsingMergeTree"
"19.1.6","GraphiteMergeTree"
"19.1.6","View"
"19.1.6","Distributed"
"19.1.6","ReplacingMergeTree"
"19.1.6","TinyLog"
"19.1.6","Log"
"19.1.6","ReplicatedGraphiteMergeTree"
"19.1.6","ReplicatedReplacingMergeTree"
"19.1.6","ReplicatedSummingMergeTree"
"19.1.6","URL"
"19.1.6","Memory"
"19.1.6","StripeLog"
"19.1.6","SummingMergeTree"
"19.1.6","File"
"19.1.6","AggregatingMergeTree"
"19.1.6","ReplicatedMergeTree"
"19.1.6","ReplicatedCollapsingMergeTree"
"19.1.6","VersionedCollapsingMergeTree"
"19.1.6","Null"
"19.1.6","ReplicatedAggregatingMergeTree"
