"ch_version","name","case_insensitive","alias_to"
"23.8.11.28","JSON",1,""
"23.8.11.28","Polygon",0,""
"23.8.11.28","Ring",0,""
"23.8.11.28","Point",0,""
"23.8.11.28","SimpleAggregateFunction",0,""
"23.8.11.28","IntervalQuarter",0,""
"23.8.11.28","IntervalMonth",0,""
"23.8.11.28","Int64",0,""
"23.8.11.28","IntervalDay",0,""
"23.8.11.28","IntervalHour",0,""
"23.8.11.28","IPv4",0,""
"23.8.11.28","IntervalSecond",0,""
"23.8.11.28","LowCardinality",0,""
"23.8.11.28","Int16",0,""
"23.8.11.28","UInt256",0,""
"23.8.11.28","AggregateFunction",0,""
"23.8.11.28","MultiPolygon",0,""
"23.8.11.28","IPv6",0,""
"23.8.11.28","Nothing",0,""
"23.8.11.28","Decimal256",1,""
"23.8.11.28","Tuple",0,""
"23.8.11.28","Array",0,""
"23.8.11.28","IntervalMicrosecond",0,""
"23.8.11.28","Bool",1,""
"23.8.11.28","Enum16",0,""
"23.8.11.28","IntervalMinute",0,""
"23.8.11.28","FixedString",0,""
"23.8.11.28","String",0,""
"23.8.11.28","DateTime",1,""
"23.8.11.28","Object",0,""
"23.8.11.28","Map",0,""
"23.8.11.28","UUID",0,""
"23.8.11.28","Decimal64",1,""
"23.8.11.28","Nullable",0,""
"23.8.11.28","Enum",1,""
"23.8.11.28","Int32",0,""
"23.8.11.28","UInt8",0,""
"23.8.11.28","Date",1,""
"23.8.11.28","Decimal32",1,""
"23.8.11.28","UInt128",0,""
"23.8.11.28","Float64",0,""
"23.8.11.28","Nested",0,""
"23.8.11.28","UInt16",0,""
"23.8.11.28","IntervalMillisecond",0,""
"23.8.11.28","Int128",0,""
"23.8.11.28","Decimal128",1,""
"23.8.11.28","Int8",0,""
"23.8.11.28","Decimal",1,""
"23.8.11.28","Int256",0,""
"23.8.11.28","DateTime64",1,""
"23.8.11.28","Enum8",0,""
"23.8.11.28","DateTime32",1,""
"23.8.11.28","Date32",1,""
"23.8.11.28","IntervalWeek",0,""
"23.8.11.28","UInt64",0,""
"23.8.11.28","IntervalNanosecond",0,""
"23.8.11.28","IntervalYear",0,""
"23.8.11.28","UInt32",0,""
"23.8.11.28","Float32",0,""
"23.8.11.28","bool",1,"Bool"
"23.8.11.28","INET6",1,"IPv6"
"23.8.11.28","INET4",1,"IPv4"
"23.8.11.28","ENUM",1,"Enum"
"23.8.11.28","BINARY",1,"FixedString"
"23.8.11.28","GEOMETRY",1,"String"
"23.8.11.28","NATIONAL CHAR VARYING",1,"String"
"23.8.11.28","BINARY VARYING",1,"String"
"23.8.11.28","NCHAR LARGE OBJECT",1,"String"
"23.8.11.28","NATIONAL CHARACTER VARYING",1,"String"
"23.8.11.28","boolean",1,"Bool"
"23.8.11.28","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"23.8.11.28","NATIONAL CHARACTER",1,"String"
"23.8.11.28","NATIONAL CHAR",1,"String"
"23.8.11.28","CHARACTER VARYING",1,"String"
"23.8.11.28","LONGBLOB",1,"String"
"23.8.11.28","TINYBLOB",1,"String"
"23.8.11.28","MEDIUMTEXT",1,"String"
"23.8.11.28","TEXT",1,"String"
"23.8.11.28","VARCHAR2",1,"String"
"23.8.11.28","CHARACTER LARGE OBJECT",1,"String"
"23.8.11.28","DOUBLE PRECISION",1,"Float64"
"23.8.11.28","LONGTEXT",1,"String"
"23.8.11.28","NVARCHAR",1,"String"
"23.8.11.28","INT1 UNSIGNED",1,"UInt8"
"23.8.11.28","VARCHAR",1,"String"
"23.8.11.28","CHAR VARYING",1,"String"
"23.8.11.28","MEDIUMBLOB",1,"String"
"23.8.11.28","NCHAR",1,"String"
"23.8.11.28","VARBINARY",1,"String"
"23.8.11.28","CHAR",1,"String"
"23.8.11.28","SMALLINT UNSIGNED",1,"UInt16"
"23.8.11.28","TIMESTAMP",1,"DateTime"
"23.8.11.28","FIXED",1,"Decimal"
"23.8.11.28","TINYTEXT",1,"String"
"23.8.11.28","NUMERIC",1,"Decimal"
"23.8.11.28","DEC",1,"Decimal"
"23.8.11.28","TIME",1,"Int64"
"23.8.11.28","FLOAT",1,"Float32"
"23.8.11.28","SET",1,"UInt64"
"23.8.11.28","TINYINT UNSIGNED",1,"UInt8"
"23.8.11.28","INTEGER UNSIGNED",1,"UInt32"
"23.8.11.28","INT UNSIGNED",1,"UInt32"
"23.8.11.28","CLOB",1,"String"
"23.8.11.28","MEDIUMINT UNSIGNED",1,"UInt32"
"23.8.11.28","BLOB",1,"String"
"23.8.11.28","REAL",1,"Float32"
"23.8.11.28","SMALLINT",1,"Int16"
"23.8.11.28","INTEGER SIGNED",1,"Int32"
"23.8.11.28","NCHAR VARYING",1,"String"
"23.8.11.28","INT SIGNED",1,"Int32"
"23.8.11.28","TINYINT SIGNED",1,"Int8"
"23.8.11.28","BIGINT SIGNED",1,"Int64"
"23.8.11.28","BINARY LARGE OBJECT",1,"String"
"23.8.11.28","SMALLINT SIGNED",1,"Int16"
"23.8.11.28","YEAR",1,"UInt16"
"23.8.11.28","MEDIUMINT",1,"Int32"
"23.8.11.28","INTEGER",1,"Int32"
"23.8.11.28","INT1 SIGNED",1,"Int8"
"23.8.11.28","BIT",1,"UInt64"
"23.8.11.28","BIGINT UNSIGNED",1,"UInt64"
"23.8.11.28","BYTEA",1,"String"
"23.8.11.28","INT",1,"Int32"
"23.8.11.28","SINGLE",1,"Float32"
"23.8.11.28","MEDIUMINT SIGNED",1,"Int32"
"23.8.11.28","DOUBLE",1,"Float64"
