"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"21.7.6.39","PostgreSQL",0,0,0,0,0,0,0,0
"21.7.6.39","RabbitMQ",1,0,0,0,0,0,0,0
"21.7.6.39","Kafka",1,0,0,0,0,0,0,0
"21.7.6.39","MySQL",1,0,0,0,0,0,0,0
"21.7.6.39","HDFS",0,0,0,0,0,0,0,0
"21.7.6.39","S3",0,0,0,0,0,0,0,0
"21.7.6.39","MaterializedView",0,0,0,0,0,0,0,0
"21.7.6.39","EmbeddedRocksDB",0,0,0,1,0,0,0,1
"21.7.6.39","View",0,0,0,0,0,0,0,0
"21.7.6.39","JDBC",0,0,0,0,0,0,0,0
"21.7.6.39","Join",1,0,0,0,0,0,0,0
"21.7.6.39","ExternalDistributed",0,0,0,0,0,0,0,0
"21.7.6.39","Set",1,0,0,0,0,0,0,0
"21.7.6.39","Dictionary",0,0,0,0,0,0,0,0
"21.7.6.39","GenerateRandom",0,0,0,0,0,0,0,0
"21.7.6.39","LiveView",0,0,0,0,0,0,0,0
"21.7.6.39","MergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","Memory",1,0,0,0,0,0,0,1
"21.7.6.39","Buffer",0,0,0,0,0,0,0,1
"21.7.6.39","MongoDB",0,0,0,0,0,0,0,0
"21.7.6.39","URL",1,0,0,0,0,0,0,0
"21.7.6.39","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","ReplacingMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","COSN",0,0,0,0,0,0,0,0
"21.7.6.39","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","File",1,0,0,0,0,0,0,0
"21.7.6.39","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"21.7.6.39","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","SummingMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","Distributed",1,0,0,0,0,0,0,1
"21.7.6.39","TinyLog",1,0,0,0,0,0,0,0
"21.7.6.39","GraphiteMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","CollapsingMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","Merge",0,0,0,0,0,0,0,0
"21.7.6.39","AggregatingMergeTree",1,1,1,1,1,0,0,1
"21.7.6.39","ODBC",0,0,0,0,0,0,0,0
"21.7.6.39","Null",0,0,0,0,0,0,0,1
"21.7.6.39","StripeLog",1,0,0,0,0,0,0,0
"21.7.6.39","Log",1,0,0,0,0,0,0,0
