"ch_version","name"
"19.1.13","af"
"19.1.13","am"
"19.1.13","ar"
"19.1.13","as"
"19.1.13","az"
"19.1.13","be"
"19.1.13","bg"
"19.1.13","bn"
"19.1.13","bo"
"19.1.13","bs"
"19.1.13","bs_Cyrl"
"19.1.13","ca"
"19.1.13","chr"
"19.1.13","cs"
"19.1.13","cy"
"19.1.13","da"
"19.1.13","de"
"19.1.13","de_AT"
"19.1.13","dsb"
"19.1.13","dz"
"19.1.13","ee"
"19.1.13","el"
"19.1.13","en"
"19.1.13","en_US"
"19.1.13","en_US_POSIX"
"19.1.13","eo"
"19.1.13","es"
"19.1.13","et"
"19.1.13","fa"
"19.1.13","fa_AF"
"19.1.13","fi"
"19.1.13","fil"
"19.1.13","fo"
"19.1.13","fr"
"19.1.13","fr_CA"
"19.1.13","ga"
"19.1.13","gl"
"19.1.13","gu"
"19.1.13","ha"
"19.1.13","haw"
"19.1.13","he"
"19.1.13","hi"
"19.1.13","hr"
"19.1.13","hsb"
"19.1.13","hu"
"19.1.13","hy"
"19.1.13","id"
"19.1.13","ig"
"19.1.13","is"
"19.1.13","it"
"19.1.13","ja"
"19.1.13","ka"
"19.1.13","kk"
"19.1.13","kl"
"19.1.13","km"
"19.1.13","kn"
"19.1.13","ko"
"19.1.13","kok"
"19.1.13","ky"
"19.1.13","lb"
"19.1.13","lkt"
"19.1.13","ln"
"19.1.13","lo"
"19.1.13","lt"
"19.1.13","lv"
"19.1.13","mk"
"19.1.13","ml"
"19.1.13","mn"
"19.1.13","mr"
"19.1.13","ms"
"19.1.13","mt"
"19.1.13","my"
"19.1.13","nb"
"19.1.13","ne"
"19.1.13","nl"
"19.1.13","nn"
"19.1.13","om"
"19.1.13","or"
"19.1.13","pa"
"19.1.13","pl"
"19.1.13","ps"
"19.1.13","pt"
"19.1.13","ro"
"19.1.13","ru"
"19.1.13","se"
"19.1.13","si"
"19.1.13","sk"
"19.1.13","sl"
"19.1.13","smn"
"19.1.13","sq"
"19.1.13","sr"
"19.1.13","sr_Latn"
"19.1.13","sv"
"19.1.13","sw"
"19.1.13","ta"
"19.1.13","te"
"19.1.13","th"
"19.1.13","to"
"19.1.13","tr"
"19.1.13","ug"
"19.1.13","uk"
"19.1.13","ur"
"19.1.13","uz"
"19.1.13","vi"
"19.1.13","wae"
"19.1.13","wo"
"19.1.13","yi"
"19.1.13","yo"
"19.1.13","zh"
"19.1.13","zh_Hant"
"19.1.13","zu"
