"ch_version","name","case_insensitive","alias_to"
"24.7.6.8","Dynamic",0,""
"24.7.6.8","JSON",1,""
"24.7.6.8","Polygon",0,""
"24.7.6.8","Ring",0,""
"24.7.6.8","Point",0,""
"24.7.6.8","SimpleAggregateFunction",0,""
"24.7.6.8","IntervalQuarter",0,""
"24.7.6.8","IntervalMonth",0,""
"24.7.6.8","Int64",0,""
"24.7.6.8","IntervalDay",0,""
"24.7.6.8","IntervalHour",0,""
"24.7.6.8","IPv4",0,""
"24.7.6.8","IntervalSecond",0,""
"24.7.6.8","LowCardinality",0,""
"24.7.6.8","Int16",0,""
"24.7.6.8","UInt256",0,""
"24.7.6.8","AggregateFunction",0,""
"24.7.6.8","MultiPolygon",0,""
"24.7.6.8","LineString",0,""
"24.7.6.8","IPv6",0,""
"24.7.6.8","Nothing",0,""
"24.7.6.8","Decimal256",1,""
"24.7.6.8","Tuple",0,""
"24.7.6.8","Array",0,""
"24.7.6.8","IntervalMicrosecond",0,""
"24.7.6.8","Bool",1,""
"24.7.6.8","Enum16",0,""
"24.7.6.8","IntervalMinute",0,""
"24.7.6.8","FixedString",0,""
"24.7.6.8","String",0,""
"24.7.6.8","DateTime",1,""
"24.7.6.8","Object",0,""
"24.7.6.8","Map",0,""
"24.7.6.8","UUID",0,""
"24.7.6.8","Decimal64",1,""
"24.7.6.8","Nullable",0,""
"24.7.6.8","Enum",1,""
"24.7.6.8","Int32",0,""
"24.7.6.8","UInt8",0,""
"24.7.6.8","Date",1,""
"24.7.6.8","Decimal32",1,""
"24.7.6.8","UInt128",0,""
"24.7.6.8","Variant",0,""
"24.7.6.8","Float64",0,""
"24.7.6.8","Nested",0,""
"24.7.6.8","UInt16",0,""
"24.7.6.8","IntervalMillisecond",0,""
"24.7.6.8","Int128",0,""
"24.7.6.8","Decimal128",1,""
"24.7.6.8","Int8",0,""
"24.7.6.8","Decimal",1,""
"24.7.6.8","Int256",0,""
"24.7.6.8","DateTime64",1,""
"24.7.6.8","Enum8",0,""
"24.7.6.8","DateTime32",1,""
"24.7.6.8","Date32",1,""
"24.7.6.8","IntervalWeek",0,""
"24.7.6.8","UInt64",0,""
"24.7.6.8","IntervalNanosecond",0,""
"24.7.6.8","IntervalYear",0,""
"24.7.6.8","UInt32",0,""
"24.7.6.8","Float32",0,""
"24.7.6.8","bool",1,"Bool"
"24.7.6.8","INET6",1,"IPv6"
"24.7.6.8","INET4",1,"IPv4"
"24.7.6.8","ENUM",1,"Enum"
"24.7.6.8","BINARY",1,"FixedString"
"24.7.6.8","GEOMETRY",1,"String"
"24.7.6.8","NATIONAL CHAR VARYING",1,"String"
"24.7.6.8","BINARY VARYING",1,"String"
"24.7.6.8","NCHAR LARGE OBJECT",1,"String"
"24.7.6.8","NATIONAL CHARACTER VARYING",1,"String"
"24.7.6.8","boolean",1,"Bool"
"24.7.6.8","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"24.7.6.8","NATIONAL CHARACTER",1,"String"
"24.7.6.8","NATIONAL CHAR",1,"String"
"24.7.6.8","CHARACTER VARYING",1,"String"
"24.7.6.8","LONGBLOB",1,"String"
"24.7.6.8","TINYBLOB",1,"String"
"24.7.6.8","CLOB",1,"String"
"24.7.6.8","BLOB",1,"String"
"24.7.6.8","MEDIUMTEXT",1,"String"
"24.7.6.8","TEXT",1,"String"
"24.7.6.8","VARCHAR2",1,"String"
"24.7.6.8","CHARACTER LARGE OBJECT",1,"String"
"24.7.6.8","DOUBLE PRECISION",1,"Float64"
"24.7.6.8","LONGTEXT",1,"String"
"24.7.6.8","NVARCHAR",1,"String"
"24.7.6.8","INT1 UNSIGNED",1,"UInt8"
"24.7.6.8","VARCHAR",1,"String"
"24.7.6.8","CHAR VARYING",1,"String"
"24.7.6.8","MEDIUMBLOB",1,"String"
"24.7.6.8","NCHAR",1,"String"
"24.7.6.8","VARBINARY",1,"String"
"24.7.6.8","CHAR",1,"String"
"24.7.6.8","SMALLINT UNSIGNED",1,"UInt16"
"24.7.6.8","TIMESTAMP",1,"DateTime"
"24.7.6.8","FIXED",1,"Decimal"
"24.7.6.8","TINYTEXT",1,"String"
"24.7.6.8","NUMERIC",1,"Decimal"
"24.7.6.8","DEC",1,"Decimal"
"24.7.6.8","DOUBLE",1,"Float64"
"24.7.6.8","BYTEA",1,"String"
"24.7.6.8","INT",1,"Int32"
"24.7.6.8","SINGLE",1,"Float32"
"24.7.6.8","BIT",1,"UInt64"
"24.7.6.8","BIGINT UNSIGNED",1,"UInt64"
"24.7.6.8","UNSIGNED",1,"UInt64"
"24.7.6.8","TINYINT UNSIGNED",1,"UInt8"
"24.7.6.8","INTEGER UNSIGNED",1,"UInt32"
"24.7.6.8","INT UNSIGNED",1,"UInt32"
"24.7.6.8","REAL",1,"Float32"
"24.7.6.8","CHARACTER",1,"String"
"24.7.6.8","BYTE",1,"Int8"
"24.7.6.8","SIGNED",1,"Int64"
"24.7.6.8","MEDIUMINT",1,"Int32"
"24.7.6.8","YEAR",1,"UInt16"
"24.7.6.8","CHAR LARGE OBJECT",1,"String"
"24.7.6.8","TINYINT",1,"Int8"
"24.7.6.8","BIGINT",1,"Int64"
"24.7.6.8","SMALLINT",1,"Int16"
"24.7.6.8","INTEGER SIGNED",1,"Int32"
"24.7.6.8","NCHAR VARYING",1,"String"
"24.7.6.8","INT SIGNED",1,"Int32"
"24.7.6.8","BIGINT SIGNED",1,"Int64"
"24.7.6.8","BINARY LARGE OBJECT",1,"String"
"24.7.6.8","SMALLINT SIGNED",1,"Int16"
"24.7.6.8","FLOAT",1,"Float32"
"24.7.6.8","SET",1,"UInt64"
"24.7.6.8","TIME",1,"Int64"
"24.7.6.8","MEDIUMINT SIGNED",1,"Int32"
"24.7.6.8","INT1 SIGNED",1,"Int8"
"24.7.6.8","INTEGER",1,"Int32"
"24.7.6.8","MEDIUMINT UNSIGNED",1,"UInt32"
"24.7.6.8","INT1",1,"Int8"
"24.7.6.8","TINYINT SIGNED",1,"Int8"
