"ch_version","name","is_input","is_output"
"18.16.0","ODBCDriver2",0,1
"18.16.0","XML",0,1
"18.16.0","JSONCompact",0,1
"18.16.0","JSON",0,1
"18.16.0","Vertical",0,1
"18.16.0","PrettySpaceNoEscapes",0,1
"18.16.0","PrettyCompactMonoBlock",0,1
"18.16.0","PrettyNoEscapes",0,1
"18.16.0","PrettySpace",0,1
"18.16.0","PrettyCompact",0,1
"18.16.0","Pretty",0,1
"18.16.0","TSVWithNames",1,1
"18.16.0","TabSeparatedWithNames",1,1
"18.16.0","TSVRaw",0,1
"18.16.0","CapnProto",1,0
"18.16.0","TabSeparated",1,1
"18.16.0","Native",1,1
"18.16.0","Null",0,1
"18.16.0","CSV",1,1
"18.16.0","ODBCDriver",0,1
"18.16.0","RowBinary",1,1
"18.16.0","TabSeparatedWithNamesAndTypes",1,1
"18.16.0","PrettyCompactNoEscapes",0,1
"18.16.0","TSVWithNamesAndTypes",1,1
"18.16.0","TSKV",1,1
"18.16.0","TSV",1,1
"18.16.0","TabSeparatedRaw",0,1
"18.16.0","Values",1,1
"18.16.0","CSVWithNames",1,1
"18.16.0","JSONEachRow",1,1
