"ch_version","name"
"18.16.0","JDBC"
"18.16.0","ODBC"
"18.16.0","HDFS"
"18.16.0","Kafka"
"18.16.0","MaterializedView"
"18.16.0","Set"
"18.16.0","Dictionary"
"18.16.0","Merge"
"18.16.0","MySQL"
"18.16.0","Buffer"
"18.16.0","MergeTree"
"18.16.0","CollapsingMergeTree"
"18.16.0","Join"
"18.16.0","ReplicatedVersionedCollapsingMergeTree"
"18.16.0","GraphiteMergeTree"
"18.16.0","View"
"18.16.0","Distributed"
"18.16.0","ReplacingMergeTree"
"18.16.0","TinyLog"
"18.16.0","Log"
"18.16.0","ReplicatedGraphiteMergeTree"
"18.16.0","ReplicatedReplacingMergeTree"
"18.16.0","ReplicatedSummingMergeTree"
"18.16.0","URL"
"18.16.0","Memory"
"18.16.0","StripeLog"
"18.16.0","SummingMergeTree"
"18.16.0","File"
"18.16.0","AggregatingMergeTree"
"18.16.0","ReplicatedMergeTree"
"18.16.0","ReplicatedCollapsingMergeTree"
"18.16.0","VersionedCollapsingMergeTree"
"18.16.0","Null"
"18.16.0","ReplicatedAggregatingMergeTree"
