"ch_version","name"
"19.7.5.27","JDBC"
"19.7.5.27","ODBC"
"19.7.5.27","HDFS"
"19.7.5.27","Kafka"
"19.7.5.27","MaterializedView"
"19.7.5.27","Set"
"19.7.5.27","Dictionary"
"19.7.5.27","Merge"
"19.7.5.27","MySQL"
"19.7.5.27","Buffer"
"19.7.5.27","MergeTree"
"19.7.5.27","CollapsingMergeTree"
"19.7.5.27","Join"
"19.7.5.27","ReplicatedVersionedCollapsingMergeTree"
"19.7.5.27","GraphiteMergeTree"
"19.7.5.27","View"
"19.7.5.27","Distributed"
"19.7.5.27","ReplacingMergeTree"
"19.7.5.27","TinyLog"
"19.7.5.27","Log"
"19.7.5.27","ReplicatedGraphiteMergeTree"
"19.7.5.27","ReplicatedReplacingMergeTree"
"19.7.5.27","ReplicatedSummingMergeTree"
"19.7.5.27","URL"
"19.7.5.27","Memory"
"19.7.5.27","StripeLog"
"19.7.5.27","SummingMergeTree"
"19.7.5.27","File"
"19.7.5.27","AggregatingMergeTree"
"19.7.5.27","ReplicatedMergeTree"
"19.7.5.27","ReplicatedCollapsingMergeTree"
"19.7.5.27","VersionedCollapsingMergeTree"
"19.7.5.27","Null"
"19.7.5.27","ReplicatedAggregatingMergeTree"
