"ch_version","name","case_insensitive","alias_to"
"26.2.2.9","JSON",1,""
"26.2.2.9","Dynamic",0,""
"26.2.2.9","Geometry",0,""
"26.2.2.9","Polygon",0,""
"26.2.2.9","Ring",0,""
"26.2.2.9","Point",0,""
"26.2.2.9","SimpleAggregateFunction",0,""
"26.2.2.9","IntervalYear",0,""
"26.2.2.9","IntervalMonth",0,""
"26.2.2.9","IntervalWeek",0,""
"26.2.2.9","IntervalDay",0,""
"26.2.2.9","Int64",0,""
"26.2.2.9","IntervalMicrosecond",0,""
"26.2.2.9","MultiLineString",0,""
"26.2.2.9","IntervalNanosecond",0,""
"26.2.2.9","Nested",0,""
"26.2.2.9","LowCardinality",0,""
"26.2.2.9","Decimal",1,""
"26.2.2.9","AggregateFunction",0,""
"26.2.2.9","IPv6",0,""
"26.2.2.9","Variant",0,""
"26.2.2.9","IPv4",0,""
"26.2.2.9","UUID",0,""
"26.2.2.9","UInt32",0,""
"26.2.2.9","DateTime",1,""
"26.2.2.9","Nullable",0,""
"26.2.2.9","Nothing",0,""
"26.2.2.9","QBit",0,""
"26.2.2.9","Tuple",0,""
"26.2.2.9","IntervalMinute",0,""
"26.2.2.9","FixedString",0,""
"26.2.2.9","String",0,""
"26.2.2.9","Enum",1,""
"26.2.2.9","IntervalMillisecond",0,""
"26.2.2.9","Time64",1,""
"26.2.2.9","DateTime64",1,""
"26.2.2.9","IntervalQuarter",0,""
"26.2.2.9","Date",1,""
"26.2.2.9","Int16",0,""
"26.2.2.9","Decimal128",1,""
"26.2.2.9","Array",0,""
"26.2.2.9","DateTime32",1,""
"26.2.2.9","Date32",1,""
"26.2.2.9","UInt256",0,""
"26.2.2.9","Int8",0,""
"26.2.2.9","Decimal64",1,""
"26.2.2.9","Int256",0,""
"26.2.2.9","Bool",1,""
"26.2.2.9","Int128",0,""
"26.2.2.9","IntervalHour",0,""
"26.2.2.9","Float64",0,""
"26.2.2.9","Enum8",0,""
"26.2.2.9","UInt64",0,""
"26.2.2.9","Float32",0,""
"26.2.2.9","BFloat16",0,""
"26.2.2.9","Enum16",0,""
"26.2.2.9","MultiPolygon",0,""
"26.2.2.9","LineString",0,""
"26.2.2.9","UInt128",0,""
"26.2.2.9","UInt16",0,""
"26.2.2.9","Map",0,""
"26.2.2.9","UInt8",0,""
"26.2.2.9","Decimal256",1,""
"26.2.2.9","IntervalSecond",0,""
"26.2.2.9","Int32",0,""
"26.2.2.9","Time",1,""
"26.2.2.9","Decimal32",1,""
"26.2.2.9","GEOMETRY",0,"Geometry"
"26.2.2.9","bool",1,"Bool"
"26.2.2.9","BINARY",1,"FixedString"
"26.2.2.9","INET6",1,"IPv6"
"26.2.2.9","NATIONAL CHAR VARYING",1,"String"
"26.2.2.9","BINARY VARYING",1,"String"
"26.2.2.9","NCHAR LARGE OBJECT",1,"String"
"26.2.2.9","NATIONAL CHARACTER VARYING",1,"String"
"26.2.2.9","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"26.2.2.9","NATIONAL CHAR",1,"String"
"26.2.2.9","CHAR LARGE OBJECT",1,"String"
"26.2.2.9","CHARACTER VARYING",1,"String"
"26.2.2.9","NATIONAL CHARACTER",1,"String"
"26.2.2.9","LONGBLOB",1,"String"
"26.2.2.9","CHAR VARYING",1,"String"
"26.2.2.9","MEDIUMBLOB",1,"String"
"26.2.2.9","INET4",1,"IPv4"
"26.2.2.9","CLOB",1,"String"
"26.2.2.9","INTEGER",1,"Int32"
"26.2.2.9","LONGTEXT",1,"String"
"26.2.2.9","MEDIUMTEXT",1,"String"
"26.2.2.9","SMALLINT",1,"Int16"
"26.2.2.9","TINYTEXT",1,"String"
"26.2.2.9","NVARCHAR",1,"String"
"26.2.2.9","TINYBLOB",1,"String"
"26.2.2.9","CHARACTER",1,"String"
"26.2.2.9","ENUM",1,"Enum"
"26.2.2.9","CHAR",1,"String"
"26.2.2.9","SMALLINT UNSIGNED",1,"UInt16"
"26.2.2.9","SIGNED",1,"Int64"
"26.2.2.9","TIMESTAMP",1,"DateTime"
"26.2.2.9","BIT",1,"UInt64"
"26.2.2.9","FIXED",1,"Decimal"
"26.2.2.9","BYTE",1,"Int8"
"26.2.2.9","VARCHAR",1,"String"
"26.2.2.9","DEC",1,"Decimal"
"26.2.2.9","CHARACTER LARGE OBJECT",1,"String"
"26.2.2.9","DOUBLE PRECISION",1,"Float64"
