"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"26.3.18.32","GCS",1,0,0,1,0,0,0,0
"26.3.18.32","OSS",1,0,0,1,0,0,0,0
"26.3.18.32","AzureBlobStorage",1,0,0,1,0,0,0,0
"26.3.18.32","KeeperMap",0,0,0,1,0,0,0,1
"26.3.18.32","S3",1,0,0,1,0,0,0,0
"26.3.18.32","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"26.3.18.32","PostgreSQL",0,0,0,0,0,0,0,0
"26.3.18.32","NATS",1,0,0,0,0,0,0,0
"26.3.18.32","COSN",1,0,0,1,0,0,0,0
"26.3.18.32","Redis",0,0,0,1,0,0,0,1
"26.3.18.32","YTsaurus",1,0,0,0,0,0,0,0
"26.3.18.32","MongoDB",0,0,0,0,0,0,0,0
"26.3.18.32","MySQL",1,0,0,0,0,0,0,0
"26.3.18.32","DeltaLakeAzure",1,0,0,0,0,0,0,0
"26.3.18.32","DeltaLakeS3",1,0,0,0,0,0,0,0
"26.3.18.32","S3Queue",1,0,0,0,0,0,0,0
"26.3.18.32","Hudi",0,0,0,0,0,0,0,0
"26.3.18.32","Distributed",1,0,0,0,0,0,0,1
"26.3.18.32","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","ExecutablePool",1,0,0,0,0,0,0,0
"26.3.18.32","IcebergLocal",1,0,0,1,0,0,0,0
"26.3.18.32","View",0,0,0,0,0,0,0,0
"26.3.18.32","FuzzQuery",0,0,0,0,0,0,0,0
"26.3.18.32","Alias",0,0,0,0,0,0,0,0
"26.3.18.32","Loop",0,0,0,0,0,0,0,0
"26.3.18.32","MaterializedView",0,0,0,0,0,0,0,0
"26.3.18.32","Join",1,0,0,0,0,0,0,0
"26.3.18.32","Executable",1,0,0,0,0,0,0,0
"26.3.18.32","Kafka",1,0,0,0,0,0,0,0
"26.3.18.32","Set",1,0,0,0,0,0,0,0
"26.3.18.32","Dictionary",0,0,0,0,0,0,0,0
"26.3.18.32","IcebergS3",1,0,0,1,0,0,0,0
"26.3.18.32","Iceberg",1,0,0,1,0,0,0,0
"26.3.18.32","Memory",1,0,0,0,0,0,0,1
"26.3.18.32","Merge",0,0,0,0,0,0,0,0
"26.3.18.32","ODBC",0,0,0,0,0,0,0,0
"26.3.18.32","Hive",1,0,0,1,0,0,0,0
"26.3.18.32","ArrowFlight",0,0,0,0,0,0,0,0
"26.3.18.32","URL",1,0,0,0,0,0,0,0
"26.3.18.32","File",1,0,0,0,0,0,0,0
"26.3.18.32","Log",1,0,0,0,0,0,0,0
"26.3.18.32","ReplicatedCoalescingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","SQLite",0,0,0,0,0,0,0,0
"26.3.18.32","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","ReplacingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","TimeSeries",1,0,0,0,0,0,0,0
"26.3.18.32","HDFS",1,0,0,1,0,0,0,0
"26.3.18.32","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"26.3.18.32","DeltaLakeLocal",1,0,0,0,0,0,0,0
"26.3.18.32","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","IcebergHDFS",1,0,0,1,0,0,0,0
"26.3.18.32","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","IcebergAzure",1,0,0,1,0,0,0,0
"26.3.18.32","DeltaLake",1,0,0,0,0,0,0,0
"26.3.18.32","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","JDBC",0,0,0,0,0,0,0,0
"26.3.18.32","SummingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","TinyLog",1,0,0,0,0,0,0,0
"26.3.18.32","FuzzJSON",0,0,0,0,0,0,0,0
"26.3.18.32","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","WindowView",0,0,0,0,0,0,0,0
"26.3.18.32","Null",0,0,0,0,0,0,0,1
"26.3.18.32","CoalescingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","GenerateRandom",0,0,0,0,0,0,0,0
"26.3.18.32","MergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","GraphiteMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","CollapsingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","FileLog",1,0,0,0,0,0,0,0
"26.3.18.32","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"26.3.18.32","RabbitMQ",1,0,0,0,0,0,0,0
"26.3.18.32","Buffer",0,0,0,0,0,0,0,1
"26.3.18.32","AzureQueue",1,0,0,0,0,0,0,0
"26.3.18.32","AggregatingMergeTree",1,1,1,1,1,0,0,1
"26.3.18.32","StripeLog",1,0,0,0,0,0,0,0
