"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly"
"25.4.7.66","One",1,0,0,0,1
"25.4.7.66","ParquetMetadata",1,0,1,0,1
"25.4.7.66","MySQLDump",1,0,0,0,1
"25.4.7.66","CapnProto",1,1,0,0,0
"25.4.7.66","PostgreSQLWire",0,1,0,0,0
"25.4.7.66","TSV",1,1,1,1,1
"25.4.7.66","PrettyCompactMonoBlock",0,1,0,0,1
"25.4.7.66","JSONEachRowWithProgress",0,1,0,0,1
"25.4.7.66","JSONCompactStrings",0,1,0,1,1
"25.4.7.66","JSONStringsEachRowWithProgress",0,1,0,0,1
"25.4.7.66","Vertical",0,1,0,1,1
"25.4.7.66","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1
"25.4.7.66","Null",0,1,0,0,1
"25.4.7.66","PrettySpaceNoEscapes",0,1,0,0,1
"25.4.7.66","Markdown",0,1,0,1,1
"25.4.7.66","Form",1,0,0,0,1
"25.4.7.66","ODBCDriver2",0,1,0,0,0
"25.4.7.66","PrettySpaceMonoBlock",0,1,0,0,1
"25.4.7.66","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1
"25.4.7.66","PrettyCompactNoEscapes",0,1,0,0,1
"25.4.7.66","JSONStringsEachRow",1,1,1,1,1
"25.4.7.66","PrettyCompact",0,1,0,0,1
"25.4.7.66","DWARF",1,0,1,0,1
"25.4.7.66","Values",1,1,0,1,1
"25.4.7.66","PrettyNoEscapesMonoBlock",0,1,0,0,1
"25.4.7.66","PrettyNoEscapes",0,1,0,0,1
"25.4.7.66","PrettyMonoBlock",0,1,0,0,1
"25.4.7.66","AvroConfluent",1,0,0,0,1
"25.4.7.66","RawBLOB",1,1,0,0,1
"25.4.7.66","Parquet",1,1,1,0,0
"25.4.7.66","JSONCompactEachRowWithProgress",0,1,0,0,1
"25.4.7.66","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1
"25.4.7.66","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1
"25.4.7.66","CustomSeparatedWithNamesAndTypes",1,1,0,1,1
"25.4.7.66","PrettySpace",0,1,0,0,1
"25.4.7.66","Arrow",1,1,0,0,0
"25.4.7.66","JSONAsString",1,0,1,0,1
"25.4.7.66","CustomSeparatedWithNames",1,1,0,1,1
"25.4.7.66","CustomSeparated",1,1,0,1,1
"25.4.7.66","BSONEachRow",1,1,1,1,0
"25.4.7.66","Template",1,1,0,0,1
"25.4.7.66","XML",0,1,0,1,1
"25.4.7.66","ProtobufList",1,1,0,0,0
"25.4.7.66","ProtobufSingle",1,1,0,0,0
"25.4.7.66","JSONColumnsWithMetadata",1,1,0,0,1
"25.4.7.66","TSVRawWithNamesAndTypes",1,1,1,1,1
"25.4.7.66","Npy",1,1,0,0,0
"25.4.7.66","TemplateIgnoreSpaces",1,0,0,0,1
"25.4.7.66","JSONCompactColumns",1,1,0,0,1
"25.4.7.66","JSONColumns",1,1,0,0,1
"25.4.7.66","ArrowStream",1,1,0,0,0
"25.4.7.66","JSONObjectEachRow",1,1,0,1,1
"25.4.7.66","NDJSON",1,1,1,1,1
"25.4.7.66","PrettyNDJSON",0,1,0,1,1
