"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.7.5.34","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.7.5.34","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.7.5.34","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.7.5.34","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.7.5.34","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.7.5.34","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.7.5.34","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.7.5.34","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.7.5.34","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.7.5.34","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
