"ch_version","name","supports_settings","supports_skipping_indices","supports_sort_order","supports_ttl","supports_replication","supports_deduplication"
"20.12.7.3","RabbitMQ",1,0,0,0,0,0
"20.12.7.3","Kafka",1,0,0,0,0,0
"20.12.7.3","MySQL",0,0,0,0,0,0
"20.12.7.3","HDFS",0,0,0,0,0,0
"20.12.7.3","S3",0,0,0,0,0,0
"20.12.7.3","MaterializedView",0,0,0,0,0,0
"20.12.7.3","EmbeddedRocksDB",0,0,1,0,0,0
"20.12.7.3","View",0,0,0,0,0,0
"20.12.7.3","JDBC",0,0,0,0,0,0
"20.12.7.3","Join",1,0,0,0,0,0
"20.12.7.3","Set",1,0,0,0,0,0
"20.12.7.3","Dictionary",0,0,0,0,0,0
"20.12.7.3","GenerateRandom",0,0,0,0,0,0
"20.12.7.3","LiveView",0,0,0,0,0,0
"20.12.7.3","MergeTree",1,1,1,1,0,0
"20.12.7.3","Memory",0,0,0,0,0,0
"20.12.7.3","Buffer",0,0,0,0,0,0
"20.12.7.3","MongoDB",0,0,0,0,0,0
"20.12.7.3","URL",1,0,0,0,0,0
"20.12.7.3","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1
"20.12.7.3","ReplacingMergeTree",1,1,1,1,0,0
"20.12.7.3","ReplicatedSummingMergeTree",1,1,1,1,1,1
"20.12.7.3","COSN",0,0,0,0,0,0
"20.12.7.3","ReplicatedAggregatingMergeTree",1,1,1,1,1,1
"20.12.7.3","ReplicatedCollapsingMergeTree",1,1,1,1,1,1
"20.12.7.3","File",1,0,0,0,0,0
"20.12.7.3","ReplicatedGraphiteMergeTree",1,1,1,1,1,1
"20.12.7.3","ReplicatedMergeTree",1,1,1,1,1,1
"20.12.7.3","ReplicatedReplacingMergeTree",1,1,1,1,1,1
"20.12.7.3","VersionedCollapsingMergeTree",1,1,1,1,0,0
"20.12.7.3","SummingMergeTree",1,1,1,1,0,0
"20.12.7.3","Distributed",0,0,0,0,0,0
"20.12.7.3","TinyLog",1,0,0,0,0,0
"20.12.7.3","GraphiteMergeTree",1,1,1,1,0,0
"20.12.7.3","CollapsingMergeTree",1,1,1,1,0,0
"20.12.7.3","Merge",0,0,0,0,0,0
"20.12.7.3","AggregatingMergeTree",1,1,1,1,0,0
"20.12.7.3","ODBC",0,0,0,0,0,0
"20.12.7.3","Null",0,0,0,0,0,0
"20.12.7.3","StripeLog",1,0,0,0,0,0
"20.12.7.3","Log",1,0,0,0,0,0
