"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.5.5.92","ParquetMetadata",1,0,0,0
"23.5.5.92","Prometheus",0,1,0,0
"23.5.5.92","CapnProto",1,1,0,0
"23.5.5.92","PostgreSQLWire",0,1,0,0
"23.5.5.92","MySQLWire",0,1,0,0
"23.5.5.92","JSONEachRowWithProgress",0,1,0,0
"23.5.5.92","ODBCDriver2",0,1,0,0
"23.5.5.92","PrettySpaceNoEscapes",0,1,0,1
"23.5.5.92","PrettySpace",0,1,0,1
"23.5.5.92","PrettyCompactMonoBlock",0,1,0,0
"23.5.5.92","PrettyCompactNoEscapes",0,1,0,1
"23.5.5.92","JSONStringsEachRowWithProgress",0,1,0,0
"23.5.5.92","PrettyNoEscapesMonoBlock",0,1,0,0
"23.5.5.92","PrettyMonoBlock",0,1,0,0
"23.5.5.92","ArrowStream",1,1,0,0
"23.5.5.92","Avro",1,1,0,0
"23.5.5.92","AvroConfluent",1,0,0,0
"23.5.5.92","ORC",1,1,0,0
"23.5.5.92","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.5.5.92","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.5.5.92","CustomSeparatedWithNames",1,1,0,1
"23.5.5.92","RawBLOB",1,1,0,0
"23.5.5.92","TemplateIgnoreSpaces",1,0,0,0
"23.5.5.92","MsgPack",1,1,0,1
"23.5.5.92","Template",1,1,0,0
"23.5.5.92","Protobuf",1,1,0,0
"23.5.5.92","Markdown",0,1,0,1
"23.5.5.92","XML",0,1,0,1
"23.5.5.92","ProtobufSingle",1,1,0,0
"23.5.5.92","JSONColumnsWithMetadata",1,1,0,0
"23.5.5.92","JSONCompactColumns",1,1,0,0
"23.5.5.92","JSONColumns",1,1,0,0
"23.5.5.92","JSONObjectEachRow",1,1,0,1
"23.5.5.92","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.5.5.92","PrettyNoEscapes",0,1,0,1
"23.5.5.92","JSONCompactStrings",0,1,0,1
"23.5.5.92","JSONCompact",1,1,0,1
"23.5.5.92","Null",0,1,0,0
"23.5.5.92","JSONStrings",0,1,0,1
"23.5.5.92","LineAsStringWithNamesAndTypes",0,1,0,1
"23.5.5.92","RowBinaryWithNamesAndTypes",1,1,0,1
"23.5.5.92","RowBinary",1,1,0,1
"23.5.5.92","LineAsString",1,1,1,1
"23.5.5.92","Native",1,1,0,0
"23.5.5.92","LineAsStringWithNames",0,1,0,1
"23.5.5.92","BSONEachRow",1,1,1,1
"23.5.5.92","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.5.5.92","PrettySpaceMonoBlock",0,1,0,0
"23.5.5.92","PrettyCompact",0,1,0,1
"23.5.5.92","RowBinaryWithNames",1,1,0,1
"23.5.5.92","Arrow",1,1,0,0
"23.5.5.92","Parquet",1,1,1,0
"23.5.5.92","TabSeparatedWithNames",1,1,1,1
"23.5.5.92","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.5.5.92","PrettyJSONLines",0,1,0,1
"23.5.5.92","HiveText",1,0,1,0
"23.5.5.92","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.5.5.92","TabSeparatedRawWithNames",1,1,1,1
"23.5.5.92","JSONCompactStringsEachRow",1,1,1,1
"23.5.5.92","CustomSeparated",1,1,0,1
"23.5.5.92","JSONCompactEachRow",1,1,1,1
"23.5.5.92","TSVRawWithNamesAndTypes",1,1,1,1
"23.5.5.92","JSONAsString",1,0,1,0
"23.5.5.92","NDJSON",1,1,1,1
"23.5.5.92","JSONAsObject",1,0,1,0
"23.5.5.92","SQLInsert",0,1,0,0
"23.5.5.92","PrettyJSONEachRow",0,1,0,1
"23.5.5.92","JSONLines",1,1,1,1
"23.5.5.92","CustomSeparatedWithNamesAndTypes",1,1,0,1
"23.5.5.92","PrettyNDJSON",0,1,0,1
"23.5.5.92","ProtobufList",1,1,0,0
"23.5.5.92","JSON",1,1,0,1
"23.5.5.92","MySQLDump",1,0,0,0
"23.5.5.92","TSVWithNamesAndTypes",1,1,1,1
"23.5.5.92","CSVWithNamesAndTypes",1,1,1,1
"23.5.5.92","CSVWithNames",1,1,1,1
"23.5.5.92","Regexp",1,0,1,0
"23.5.5.92","TSV",1,1,1,1
"23.5.5.92","Vertical",0,1,0,1
"23.5.5.92","CSV",1,1,1,1
"23.5.5.92","Pretty",0,1,0,1
"23.5.5.92","JSONCompactEachRowWithNames",1,1,1,1
"23.5.5.92","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"23.5.5.92","TSKV",1,1,1,1
"23.5.5.92","TSVRaw",1,1,1,1
"23.5.5.92","Values",1,1,0,1
"23.5.5.92","JSONStringsEachRow",1,1,1,1
"23.5.5.92","TabSeparated",1,1,1,1
"23.5.5.92","TabSeparatedWithNamesAndTypes",1,1,1,1
"23.5.5.92","TSVRawWithNames",1,1,1,1
"23.5.5.92","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"23.5.5.92","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"23.5.5.92","TabSeparatedRaw",1,1,1,1
"23.5.5.92","TSVWithNames",1,1,1,1
"23.5.5.92","JSONEachRow",1,1,1,1
