"ch_version","name","is_input","is_output"
"21.3.20.2.altinitystable","CapnProto",1,0
"21.3.20.2.altinitystable","PostgreSQLWire",0,1
"21.3.20.2.altinitystable","MySQLWire",0,1
"21.3.20.2.altinitystable","JSONStringsEachRowWithProgress",0,1
"21.3.20.2.altinitystable","JSONEachRowWithProgress",0,1
"21.3.20.2.altinitystable","JSONCompact",0,1
"21.3.20.2.altinitystable","JSON",0,1
"21.3.20.2.altinitystable","CSV",1,1
"21.3.20.2.altinitystable","Vertical",0,1
"21.3.20.2.altinitystable","ODBCDriver2",0,1
"21.3.20.2.altinitystable","PrettySpaceNoEscapes",0,1
"21.3.20.2.altinitystable","Pretty",0,1
"21.3.20.2.altinitystable","JSONCompactStrings",0,1
"21.3.20.2.altinitystable","PrettyNoEscapes",0,1
"21.3.20.2.altinitystable","ArrowStream",1,1
"21.3.20.2.altinitystable","TabSeparatedWithNames",1,1
"21.3.20.2.altinitystable","Parquet",1,1
"21.3.20.2.altinitystable","Arrow",1,1
"21.3.20.2.altinitystable","PrettyCompact",0,1
"21.3.20.2.altinitystable","AvroConfluent",1,0
"21.3.20.2.altinitystable","ORC",1,1
"21.3.20.2.altinitystable","PrettyCompactNoEscapes",0,1
"21.3.20.2.altinitystable","RawBLOB",1,1
"21.3.20.2.altinitystable","Template",1,1
"21.3.20.2.altinitystable","MsgPack",1,1
"21.3.20.2.altinitystable","JSONCompactEachRow",1,1
"21.3.20.2.altinitystable","CustomSeparated",1,1
"21.3.20.2.altinitystable","TemplateIgnoreSpaces",1,0
"21.3.20.2.altinitystable","Markdown",0,1
"21.3.20.2.altinitystable","XML",0,1
"21.3.20.2.altinitystable","ProtobufSingle",1,1
"21.3.20.2.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"21.3.20.2.altinitystable","TSKV",1,1
"21.3.20.2.altinitystable","TabSeparated",1,1
"21.3.20.2.altinitystable","JSONStringEachRow",0,0
"21.3.20.2.altinitystable","CustomSeparatedIgnoreSpaces",1,0
"21.3.20.2.altinitystable","CSVWithNames",1,1
"21.3.20.2.altinitystable","JSONStringsEachRow",1,1
"21.3.20.2.altinitystable","TSVRaw",1,1
"21.3.20.2.altinitystable","Values",1,1
"21.3.20.2.altinitystable","TabSeparatedWithNamesAndTypes",1,1
"21.3.20.2.altinitystable","JSONStrings",0,1
"21.3.20.2.altinitystable","Null",0,1
"21.3.20.2.altinitystable","TabSeparatedRaw",1,1
"21.3.20.2.altinitystable","TSVWithNames",1,1
"21.3.20.2.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1
"21.3.20.2.altinitystable","PrettyCompactMonoBlock",0,1
"21.3.20.2.altinitystable","LineAsString",1,0
"21.3.20.2.altinitystable","Native",1,1
"21.3.20.2.altinitystable","Protobuf",1,1
"21.3.20.2.altinitystable","RowBinary",1,1
"21.3.20.2.altinitystable","JSONAsString",1,0
"21.3.20.2.altinitystable","JSONCompactStringsEachRow",1,1
"21.3.20.2.altinitystable","PrettySpace",0,1
"21.3.20.2.altinitystable","TSV",1,1
"21.3.20.2.altinitystable","Regexp",1,0
"21.3.20.2.altinitystable","JSONEachRow",1,1
"21.3.20.2.altinitystable","TSVWithNamesAndTypes",1,1
"21.3.20.2.altinitystable","Avro",1,1
"21.3.20.2.altinitystable","RowBinaryWithNamesAndTypes",1,1
