"ch_version","name","is_input","is_output"
"20.11.5.18","CapnProto",1,0
"20.11.5.18","PostgreSQLWire",0,1
"20.11.5.18","MySQLWire",0,1
"20.11.5.18","JSONStringsEachRowWithProgress",0,1
"20.11.5.18","JSONEachRowWithProgress",0,1
"20.11.5.18","JSONCompact",0,1
"20.11.5.18","JSON",0,1
"20.11.5.18","CSV",1,1
"20.11.5.18","Vertical",0,1
"20.11.5.18","ODBCDriver2",0,1
"20.11.5.18","PrettySpaceNoEscapes",0,1
"20.11.5.18","Pretty",0,1
"20.11.5.18","JSONCompactStrings",0,1
"20.11.5.18","PrettyNoEscapes",0,1
"20.11.5.18","ArrowStream",1,1
"20.11.5.18","TabSeparatedWithNames",1,1
"20.11.5.18","Parquet",1,1
"20.11.5.18","Arrow",1,1
"20.11.5.18","PrettyCompactNoEscapes",0,1
"20.11.5.18","RawBLOB",1,1
"20.11.5.18","Template",1,1
"20.11.5.18","MsgPack",1,1
"20.11.5.18","JSONCompactEachRow",1,1
"20.11.5.18","CustomSeparated",1,1
"20.11.5.18","TemplateIgnoreSpaces",1,0
"20.11.5.18","Markdown",0,1
"20.11.5.18","XML",0,1
"20.11.5.18","ProtobufSingle",1,1
"20.11.5.18","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"20.11.5.18","CustomSeparatedIgnoreSpaces",1,0
"20.11.5.18","CSVWithNames",1,1
"20.11.5.18","JSONStringsEachRow",1,1
"20.11.5.18","TSVRaw",1,1
"20.11.5.18","Values",1,1
"20.11.5.18","ORC",1,1
"20.11.5.18","AvroConfluent",1,0
"20.11.5.18","TabSeparated",1,1
"20.11.5.18","TabSeparatedWithNamesAndTypes",1,1
"20.11.5.18","JSONStrings",0,1
"20.11.5.18","Null",0,1
"20.11.5.18","TabSeparatedRaw",1,1
"20.11.5.18","TSVWithNames",1,1
"20.11.5.18","JSONCompactEachRowWithNamesAndTypes",1,1
"20.11.5.18","PrettyCompactMonoBlock",0,1
"20.11.5.18","TSVWithNamesAndTypes",1,1
"20.11.5.18","Avro",1,1
"20.11.5.18","RowBinaryWithNamesAndTypes",1,1
"20.11.5.18","LineAsString",1,0
"20.11.5.18","Native",1,1
"20.11.5.18","PrettyCompact",0,1
"20.11.5.18","TSKV",1,1
"20.11.5.18","Protobuf",1,1
"20.11.5.18","RowBinary",1,1
"20.11.5.18","JSONAsString",1,0
"20.11.5.18","JSONCompactStringsEachRow",1,1
"20.11.5.18","PrettySpace",0,1
"20.11.5.18","TSV",1,1
"20.11.5.18","Regexp",1,0
"20.11.5.18","JSONEachRow",1,1
