"ch_version","name","supports_settings","supports_skipping_indices","supports_sort_order","supports_ttl","supports_replication","supports_deduplication"
"20.3.5.21","Kafka",1,0,0,0,0,0
"20.3.5.21","MySQL",0,0,0,0,0,0
"20.3.5.21","HDFS",0,0,0,0,0,0
"20.3.5.21","S3",0,0,0,0,0,0
"20.3.5.21","MaterializedView",0,0,0,0,0,0
"20.3.5.21","View",0,0,0,0,0,0
"20.3.5.21","JDBC",0,0,0,0,0,0
"20.3.5.21","Join",1,0,0,0,0,0
"20.3.5.21","Set",0,0,0,0,0,0
"20.3.5.21","Dictionary",0,0,0,0,0,0
"20.3.5.21","GenerateRandom",0,0,0,0,0,0
"20.3.5.21","LiveView",0,0,0,0,0,0
"20.3.5.21","MergeTree",1,1,1,1,0,0
"20.3.5.21","Memory",0,0,0,0,0,0
"20.3.5.21","Buffer",0,0,0,0,0,0
"20.3.5.21","URL",0,0,0,0,0,0
"20.3.5.21","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1
"20.3.5.21","ReplacingMergeTree",1,1,1,1,0,0
"20.3.5.21","ReplicatedSummingMergeTree",1,1,1,1,1,1
"20.3.5.21","ReplicatedAggregatingMergeTree",1,1,1,1,1,1
"20.3.5.21","ReplicatedCollapsingMergeTree",1,1,1,1,1,1
"20.3.5.21","File",0,0,0,0,0,0
"20.3.5.21","ReplicatedGraphiteMergeTree",1,1,1,1,1,1
"20.3.5.21","ReplicatedMergeTree",1,1,1,1,1,1
"20.3.5.21","ReplicatedReplacingMergeTree",1,1,1,1,1,1
"20.3.5.21","VersionedCollapsingMergeTree",1,1,1,1,0,0
"20.3.5.21","SummingMergeTree",1,1,1,1,0,0
"20.3.5.21","Distributed",0,0,0,0,0,0
"20.3.5.21","TinyLog",1,0,0,0,0,0
"20.3.5.21","GraphiteMergeTree",1,1,1,1,0,0
"20.3.5.21","CollapsingMergeTree",1,1,1,1,0,0
"20.3.5.21","Merge",0,0,0,0,0,0
"20.3.5.21","AggregatingMergeTree",1,1,1,1,0,0
"20.3.5.21","ODBC",0,0,0,0,0,0
"20.3.5.21","Null",0,0,0,0,0,0
"20.3.5.21","StripeLog",1,0,0,0,0,0
"20.3.5.21","Log",1,0,0,0,0,0
