"ch_version","name","case_insensitive","alias_to"
"23.3.13.6","JSON",1,""
"23.3.13.6","Polygon",0,""
"23.3.13.6","Ring",0,""
"23.3.13.6","Point",0,""
"23.3.13.6","SimpleAggregateFunction",0,""
"23.3.13.6","IntervalQuarter",0,""
"23.3.13.6","IntervalMonth",0,""
"23.3.13.6","Int64",0,""
"23.3.13.6","IntervalDay",0,""
"23.3.13.6","IntervalHour",0,""
"23.3.13.6","IPv4",0,""
"23.3.13.6","IntervalSecond",0,""
"23.3.13.6","LowCardinality",0,""
"23.3.13.6","Int16",0,""
"23.3.13.6","UInt256",0,""
"23.3.13.6","AggregateFunction",0,""
"23.3.13.6","MultiPolygon",0,""
"23.3.13.6","IPv6",0,""
"23.3.13.6","Nothing",0,""
"23.3.13.6","Decimal256",1,""
"23.3.13.6","Tuple",0,""
"23.3.13.6","Array",0,""
"23.3.13.6","IntervalMicrosecond",0,""
"23.3.13.6","Bool",1,""
"23.3.13.6","Enum16",0,""
"23.3.13.6","IntervalMinute",0,""
"23.3.13.6","FixedString",0,""
"23.3.13.6","String",0,""
"23.3.13.6","DateTime",1,""
"23.3.13.6","Object",0,""
"23.3.13.6","Map",0,""
"23.3.13.6","UUID",0,""
"23.3.13.6","Decimal64",1,""
"23.3.13.6","Nullable",0,""
"23.3.13.6","Enum",1,""
"23.3.13.6","Int32",0,""
"23.3.13.6","UInt8",0,""
"23.3.13.6","Date",1,""
"23.3.13.6","Decimal32",1,""
"23.3.13.6","UInt128",0,""
"23.3.13.6","Float64",0,""
"23.3.13.6","Nested",0,""
"23.3.13.6","UInt16",0,""
"23.3.13.6","IntervalMillisecond",0,""
"23.3.13.6","Int128",0,""
"23.3.13.6","Decimal128",1,""
"23.3.13.6","Int8",0,""
"23.3.13.6","Decimal",1,""
"23.3.13.6","Int256",0,""
"23.3.13.6","DateTime64",1,""
"23.3.13.6","Enum8",0,""
"23.3.13.6","DateTime32",1,""
"23.3.13.6","Date32",1,""
"23.3.13.6","IntervalWeek",0,""
"23.3.13.6","UInt64",0,""
"23.3.13.6","IntervalNanosecond",0,""
"23.3.13.6","IntervalYear",0,""
"23.3.13.6","UInt32",0,""
"23.3.13.6","Float32",0,""
"23.3.13.6","bool",1,"Bool"
"23.3.13.6","INET6",1,"IPv6"
"23.3.13.6","INET4",1,"IPv4"
"23.3.13.6","ENUM",1,"Enum"
"23.3.13.6","BINARY",1,"FixedString"
"23.3.13.6","GEOMETRY",1,"String"
"23.3.13.6","NATIONAL CHAR VARYING",1,"String"
"23.3.13.6","BINARY VARYING",1,"String"
"23.3.13.6","NCHAR LARGE OBJECT",1,"String"
"23.3.13.6","NATIONAL CHARACTER VARYING",1,"String"
"23.3.13.6","boolean",1,"Bool"
