"ch_version","name","is_input","is_output"
"19.1.16.79","ODBCDriver2",0,1
"19.1.16.79","XML",0,1
"19.1.16.79","JSONCompact",0,1
"19.1.16.79","JSON",0,1
"19.1.16.79","Vertical",0,1
"19.1.16.79","PrettySpaceNoEscapes",0,1
"19.1.16.79","PrettyCompactMonoBlock",0,1
"19.1.16.79","PrettyNoEscapes",0,1
"19.1.16.79","PrettySpace",0,1
"19.1.16.79","PrettyCompact",0,1
"19.1.16.79","Pretty",0,1
"19.1.16.79","TSVWithNames",1,1
"19.1.16.79","TabSeparatedWithNames",1,1
"19.1.16.79","TSVRaw",0,1
"19.1.16.79","CapnProto",1,0
"19.1.16.79","TabSeparated",1,1
"19.1.16.79","Native",1,1
"19.1.16.79","Null",0,1
"19.1.16.79","CSV",1,1
"19.1.16.79","ODBCDriver",0,1
"19.1.16.79","RowBinary",1,1
"19.1.16.79","TabSeparatedWithNamesAndTypes",1,1
"19.1.16.79","PrettyCompactNoEscapes",0,1
"19.1.16.79","TSVWithNamesAndTypes",1,1
"19.1.16.79","TSKV",1,1
"19.1.16.79","TSV",1,1
"19.1.16.79","TabSeparatedRaw",0,1
"19.1.16.79","Values",1,1
"19.1.16.79","CSVWithNames",1,1
"19.1.16.79","JSONEachRow",1,1
