"ch_version","name"
"19.1.16.79","JDBC"
"19.1.16.79","ODBC"
"19.1.16.79","HDFS"
"19.1.16.79","Kafka"
"19.1.16.79","MaterializedView"
"19.1.16.79","Set"
"19.1.16.79","Dictionary"
"19.1.16.79","Merge"
"19.1.16.79","MySQL"
"19.1.16.79","Buffer"
"19.1.16.79","MergeTree"
"19.1.16.79","CollapsingMergeTree"
"19.1.16.79","Join"
"19.1.16.79","ReplicatedVersionedCollapsingMergeTree"
"19.1.16.79","GraphiteMergeTree"
"19.1.16.79","View"
"19.1.16.79","Distributed"
"19.1.16.79","ReplacingMergeTree"
"19.1.16.79","TinyLog"
"19.1.16.79","Log"
"19.1.16.79","ReplicatedGraphiteMergeTree"
"19.1.16.79","ReplicatedReplacingMergeTree"
"19.1.16.79","ReplicatedSummingMergeTree"
"19.1.16.79","URL"
"19.1.16.79","Memory"
"19.1.16.79","StripeLog"
"19.1.16.79","SummingMergeTree"
"19.1.16.79","File"
"19.1.16.79","AggregatingMergeTree"
"19.1.16.79","ReplicatedMergeTree"
"19.1.16.79","ReplicatedCollapsingMergeTree"
"19.1.16.79","VersionedCollapsingMergeTree"
"19.1.16.79","Null"
"19.1.16.79","ReplicatedAggregatingMergeTree"
