"ch_version","name","is_input","is_output"
"22.6.6.16","Prometheus",0,1
"22.6.6.16","CapnProto",1,1
"22.6.6.16","PostgreSQLWire",0,1
"22.6.6.16","MySQLWire",0,1
"22.6.6.16","JSONColumnsWithMetadata",0,1
"22.6.6.16","JSONStringsEachRowWithProgress",0,1
"22.6.6.16","JSONEachRowWithProgress",0,1
"22.6.6.16","JSONCompact",0,1
"22.6.6.16","Null",0,1
"22.6.6.16","JSONStrings",0,1
"22.6.6.16","ODBCDriver2",0,1
"22.6.6.16","PrettySpaceNoEscapes",0,1
"22.6.6.16","PrettySpace",0,1
"22.6.6.16","PrettyCompactNoEscapes",0,1
"22.6.6.16","PrettyCompactMonoBlock",0,1
"22.6.6.16","JSONCompactStrings",0,1
"22.6.6.16","PrettyNoEscapes",0,1
"22.6.6.16","ArrowStream",1,1
"22.6.6.16","Avro",1,1
"22.6.6.16","AvroConfluent",1,0
"22.6.6.16","ORC",1,1
"22.6.6.16","CustomSeparatedIgnoreSpacesWithNames",1,0
"22.6.6.16","CustomSeparatedIgnoreSpaces",1,0
"22.6.6.16","CustomSeparatedWithNamesAndTypes",1,1
"22.6.6.16","CustomSeparatedWithNames",1,1
"22.6.6.16","RawBLOB",1,1
"22.6.6.16","Template",1,1
"22.6.6.16","MsgPack",1,1
"22.6.6.16","TemplateIgnoreSpaces",1,0
"22.6.6.16","JSON",0,1
"22.6.6.16","ProtobufList",1,1
"22.6.6.16","Markdown",0,1
"22.6.6.16","XML",0,1
"22.6.6.16","ProtobufSingle",1,1
"22.6.6.16","JSONCompactColumns",1,1
"22.6.6.16","LineAsStringWithNamesAndTypes",0,1
"22.6.6.16","LineAsStringWithNames",0,1
"22.6.6.16","Native",1,1
"22.6.6.16","LineAsString",1,1
"22.6.6.16","RowBinaryWithNamesAndTypes",1,1
"22.6.6.16","Protobuf",1,1
"22.6.6.16","RowBinary",1,1
"22.6.6.16","JSONCompactStringsEachRowWithNamesAndTypes",1,1
"22.6.6.16","PrettyCompact",0,1
"22.6.6.16","RowBinaryWithNames",1,1
"22.6.6.16","Arrow",1,1
"22.6.6.16","Parquet",1,1
"22.6.6.16","TabSeparatedWithNames",1,1
"22.6.6.16","JSONCompactStringsEachRowWithNames",1,1
"22.6.6.16","HiveText",1,0
"22.6.6.16","TabSeparatedRawWithNames",1,1
"22.6.6.16","JSONCompactStringsEachRow",1,1
"22.6.6.16","CustomSeparated",1,1
"22.6.6.16","JSONCompactEachRow",1,1
"22.6.6.16","TSVRawWithNamesAndTypes",1,1
"22.6.6.16","JSONAsString",1,0
"22.6.6.16","JSONColumns",1,1
"22.6.6.16","NDJSON",1,1
"22.6.6.16","JSONAsObject",1,0
"22.6.6.16","JSONLines",1,1
"22.6.6.16","MySQLDump",1,0
"22.6.6.16","TSVWithNamesAndTypes",1,1
"22.6.6.16","CSVWithNamesAndTypes",1,1
"22.6.6.16","CSVWithNames",1,1
"22.6.6.16","Regexp",1,0
"22.6.6.16","TSV",1,1
"22.6.6.16","Vertical",0,1
"22.6.6.16","CSV",1,1
"22.6.6.16","TabSeparated",1,1
"22.6.6.16","JSONStringEachRow",0,0
"22.6.6.16","Pretty",0,1
"22.6.6.16","JSONCompactEachRowWithNames",1,1
"22.6.6.16","TabSeparatedRawWithNamesAndTypes",1,1
"22.6.6.16","TSKV",1,1
"22.6.6.16","TSVRaw",1,1
"22.6.6.16","Values",1,1
"22.6.6.16","JSONStringsEachRow",1,1
"22.6.6.16","TabSeparatedWithNamesAndTypes",1,1
"22.6.6.16","TSVRawWithNames",1,1
"22.6.6.16","JSONCompactEachRowWithNamesAndTypes",1,1
"22.6.6.16","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0
"22.6.6.16","TabSeparatedRaw",1,1
"22.6.6.16","TSVWithNames",1,1
"22.6.6.16","JSONEachRow",1,1
