"ch_version","name","case_insensitive","alias_to"
"22.3.6.5","JSON",1,""
"22.3.6.5","Polygon",0,""
"22.3.6.5","Ring",0,""
"22.3.6.5","Point",0,""
"22.3.6.5","SimpleAggregateFunction",0,""
"22.3.6.5","MultiPolygon",0,""
"22.3.6.5","IPv6",0,""
"22.3.6.5","IntervalSecond",0,""
"22.3.6.5","IPv4",0,""
"22.3.6.5","UInt32",0,""
"22.3.6.5","IntervalYear",0,""
"22.3.6.5","IntervalQuarter",0,""
"22.3.6.5","IntervalMonth",0,""
"22.3.6.5","Int64",0,""
"22.3.6.5","IntervalDay",0,""
"22.3.6.5","IntervalHour",0,""
"22.3.6.5","Int16",0,""
"22.3.6.5","UInt256",0,""
"22.3.6.5","LowCardinality",0,""
"22.3.6.5","AggregateFunction",0,""
"22.3.6.5","Nothing",0,""
"22.3.6.5","Decimal256",1,""
"22.3.6.5","Tuple",0,""
"22.3.6.5","Array",0,""
"22.3.6.5","Bool",1,""
"22.3.6.5","Enum16",0,""
"22.3.6.5","IntervalMinute",0,""
"22.3.6.5","FixedString",0,""
"22.3.6.5","String",0,""
"22.3.6.5","DateTime",1,""
"22.3.6.5","Object",0,""
"22.3.6.5","Map",0,""
"22.3.6.5","UUID",0,""
"22.3.6.5","Decimal64",1,""
"22.3.6.5","Nullable",0,""
"22.3.6.5","Enum",1,""
"22.3.6.5","Int32",0,""
"22.3.6.5","UInt8",0,""
"22.3.6.5","Date",1,""
"22.3.6.5","Decimal32",1,""
"22.3.6.5","UInt128",0,""
"22.3.6.5","Float64",0,""
"22.3.6.5","Nested",0,""
"22.3.6.5","Int128",0,""
"22.3.6.5","Decimal128",1,""
"22.3.6.5","Int8",0,""
"22.3.6.5","Decimal",1,""
"22.3.6.5","Int256",0,""
"22.3.6.5","DateTime64",1,""
"22.3.6.5","Enum8",0,""
"22.3.6.5","DateTime32",1,""
"22.3.6.5","Date32",1,""
"22.3.6.5","IntervalWeek",0,""
"22.3.6.5","UInt64",0,""
"22.3.6.5","UInt16",0,""
"22.3.6.5","Float32",0,""
"22.3.6.5","bool",1,"Bool"
"22.3.6.5","INET6",1,"IPv6"
"22.3.6.5","INET4",1,"IPv4"
"22.3.6.5","ENUM",1,"Enum"
"22.3.6.5","BINARY",1,"FixedString"
"22.3.6.5","GEOMETRY",1,"String"
"22.3.6.5","NATIONAL CHAR VARYING",1,"String"
"22.3.6.5","BINARY VARYING",1,"String"
"22.3.6.5","NCHAR LARGE OBJECT",1,"String"
"22.3.6.5","NATIONAL CHARACTER VARYING",1,"String"
"22.3.6.5","boolean",1,"Bool"
"22.3.6.5","NATIONAL CHARACTER LARGE OBJECT",1,"String"
"22.3.6.5","NATIONAL CHARACTER",1,"String"
"22.3.6.5","NATIONAL CHAR",1,"String"
"22.3.6.5","CHARACTER VARYING",1,"String"
"22.3.6.5","LONGBLOB",1,"String"
"22.3.6.5","TINYBLOB",1,"String"
"22.3.6.5","MEDIUMTEXT",1,"String"
"22.3.6.5","TEXT",1,"String"
"22.3.6.5","VARCHAR2",1,"String"
"22.3.6.5","CHARACTER LARGE OBJECT",1,"String"
"22.3.6.5","DOUBLE PRECISION",1,"Float64"
"22.3.6.5","LONGTEXT",1,"String"
"22.3.6.5","NVARCHAR",1,"String"
"22.3.6.5","INT1 UNSIGNED",1,"UInt8"
"22.3.6.5","VARCHAR",1,"String"
"22.3.6.5","CHAR VARYING",1,"String"
"22.3.6.5","MEDIUMBLOB",1,"String"
"22.3.6.5","NCHAR",1,"String"
"22.3.6.5","VARBINARY",1,"String"
"22.3.6.5","CHAR",1,"String"
"22.3.6.5","SMALLINT UNSIGNED",1,"UInt16"
"22.3.6.5","TIMESTAMP",1,"DateTime"
"22.3.6.5","FIXED",1,"Decimal"
"22.3.6.5","TINYTEXT",1,"String"
"22.3.6.5","NUMERIC",1,"Decimal"
"22.3.6.5","DEC",1,"Decimal"
"22.3.6.5","TIME",1,"Int64"
"22.3.6.5","FLOAT",1,"Float32"
"22.3.6.5","SET",1,"UInt64"
"22.3.6.5","TINYINT UNSIGNED",1,"UInt8"
"22.3.6.5","INTEGER UNSIGNED",1,"UInt32"
"22.3.6.5","INT UNSIGNED",1,"UInt32"
"22.3.6.5","CLOB",1,"String"
"22.3.6.5","MEDIUMINT UNSIGNED",1,"UInt32"
"22.3.6.5","BLOB",1,"String"
"22.3.6.5","REAL",1,"Float32"
"22.3.6.5","SMALLINT",1,"Int16"
"22.3.6.5","INTEGER SIGNED",1,"Int32"
"22.3.6.5","NCHAR VARYING",1,"String"
"22.3.6.5","INT SIGNED",1,"Int32"
"22.3.6.5","TINYINT SIGNED",1,"Int8"
"22.3.6.5","BIGINT SIGNED",1,"Int64"
"22.3.6.5","BINARY LARGE OBJECT",1,"String"
"22.3.6.5","SMALLINT SIGNED",1,"Int16"
"22.3.6.5","YEAR",1,"UInt16"
"22.3.6.5","MEDIUMINT",1,"Int32"
"22.3.6.5","INTEGER",1,"Int32"
"22.3.6.5","INT1 SIGNED",1,"Int8"
"22.3.6.5","BIT",1,"UInt64"
"22.3.6.5","BIGINT UNSIGNED",1,"UInt64"
"22.3.6.5","BYTEA",1,"String"
"22.3.6.5","INT",1,"Int32"
"22.3.6.5","SINGLE",1,"Float32"
"22.3.6.5","MEDIUMINT SIGNED",1,"Int32"
"22.3.6.5","DOUBLE",1,"Float64"
"22.3.6.5","INT1",1,"Int8"
"22.3.6.5","CHAR LARGE OBJECT",1,"String"
"22.3.6.5","TINYINT",1,"Int8"
"22.3.6.5","BIGINT",1,"Int64"
"22.3.6.5","CHARACTER",1,"String"
"22.3.6.5","BYTE",1,"Int8"
