"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"26.1.1.912","One",1,0,0,0,1,"",0,0,1,0,0,0
"26.1.1.912","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"26.1.1.912","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"26.1.1.912","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"26.1.1.912","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.1.1.912","MD",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"26.1.1.912","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","Form",1,0,0,0,1,"",0,1,0,0,0,0
"26.1.1.912","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"26.1.1.912","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"26.1.1.912","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"26.1.1.912","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"26.1.1.912","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"26.1.1.912","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"26.1.1.912","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"26.1.1.912","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"26.1.1.912","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"26.1.1.912","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"26.1.1.912","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
