"ch_version","name","supports_settings","supports_skipping_indices","supports_projections","supports_sort_order","supports_ttl","supports_replication","supports_deduplication","supports_parallel_insert"
"26.1.1.912","GCS",1,0,0,1,0,0,0,0
"26.1.1.912","OSS",1,0,0,1,0,0,0,0
"26.1.1.912","AzureBlobStorage",1,0,0,1,0,0,0,0
"26.1.1.912","KeeperMap",0,0,0,1,0,0,0,1
"26.1.1.912","S3",1,0,0,1,0,0,0,0
"26.1.1.912","MaterializedPostgreSQL",1,0,0,1,0,0,0,0
"26.1.1.912","PostgreSQL",0,0,0,0,0,0,0,0
"26.1.1.912","NATS",1,0,0,0,0,0,0,0
"26.1.1.912","COSN",1,0,0,1,0,0,0,0
"26.1.1.912","Redis",0,0,0,1,0,0,0,1
"26.1.1.912","YTsaurus",1,0,0,0,0,0,0,0
"26.1.1.912","MongoDB",0,0,0,0,0,0,0,0
"26.1.1.912","MySQL",1,0,0,0,0,0,0,0
"26.1.1.912","DeltaLakeAzure",1,0,0,0,0,0,0,0
"26.1.1.912","DeltaLakeS3",1,0,0,0,0,0,0,0
"26.1.1.912","S3Queue",1,0,0,0,0,0,0,0
"26.1.1.912","Hudi",0,0,0,0,0,0,0,0
"26.1.1.912","Distributed",1,0,0,0,0,0,0,1
"26.1.1.912","ReplicatedSummingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","ExecutablePool",1,0,0,0,0,0,0,0
"26.1.1.912","IcebergLocal",1,0,0,1,0,0,0,0
"26.1.1.912","View",0,0,0,0,0,0,0,0
"26.1.1.912","FuzzQuery",0,0,0,0,0,0,0,0
"26.1.1.912","Alias",0,0,0,0,0,0,0,0
"26.1.1.912","Loop",0,0,0,0,0,0,0,0
"26.1.1.912","MaterializedView",0,0,0,0,0,0,0,0
"26.1.1.912","Join",1,0,0,0,0,0,0,0
"26.1.1.912","Executable",1,0,0,0,0,0,0,0
"26.1.1.912","Kafka",1,0,0,0,0,0,0,0
"26.1.1.912","Set",1,0,0,0,0,0,0,0
"26.1.1.912","Dictionary",0,0,0,0,0,0,0,0
"26.1.1.912","IcebergS3",1,0,0,1,0,0,0,0
"26.1.1.912","Iceberg",1,0,0,1,0,0,0,0
"26.1.1.912","Memory",1,0,0,0,0,0,0,1
"26.1.1.912","Merge",0,0,0,0,0,0,0,0
"26.1.1.912","ODBC",0,0,0,0,0,0,0,0
"26.1.1.912","Hive",1,0,0,1,0,0,0,0
"26.1.1.912","ArrowFlight",0,0,0,0,0,0,0,0
"26.1.1.912","URL",1,0,0,0,0,0,0,0
"26.1.1.912","File",1,0,0,0,0,0,0,0
"26.1.1.912","Log",1,0,0,0,0,0,0,0
"26.1.1.912","ReplicatedCoalescingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","ReplicatedVersionedCollapsingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","SQLite",0,0,0,0,0,0,0,0
"26.1.1.912","VersionedCollapsingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","ReplacingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","TimeSeries",1,0,0,0,0,0,0,0
"26.1.1.912","HDFS",1,0,0,1,0,0,0,0
"26.1.1.912","EmbeddedRocksDB",1,0,0,1,1,0,0,1
"26.1.1.912","DeltaLakeLocal",1,0,0,0,0,0,0,0
"26.1.1.912","ReplicatedCollapsingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","IcebergHDFS",1,0,0,1,0,0,0,0
"26.1.1.912","ReplicatedGraphiteMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","IcebergAzure",1,0,0,1,0,0,0,0
"26.1.1.912","DeltaLake",1,0,0,0,0,0,0,0
"26.1.1.912","ReplicatedMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","JDBC",0,0,0,0,0,0,0,0
"26.1.1.912","SummingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","TinyLog",1,0,0,0,0,0,0,0
"26.1.1.912","FuzzJSON",0,0,0,0,0,0,0,0
"26.1.1.912","ReplicatedReplacingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","WindowView",0,0,0,0,0,0,0,0
"26.1.1.912","Null",0,0,0,0,0,0,0,1
"26.1.1.912","CoalescingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","GenerateRandom",0,0,0,0,0,0,0,0
"26.1.1.912","MergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","GraphiteMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","CollapsingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","FileLog",1,0,0,0,0,0,0,0
"26.1.1.912","ReplicatedAggregatingMergeTree",1,1,1,1,1,1,1,1
"26.1.1.912","RabbitMQ",1,0,0,0,0,0,0,0
"26.1.1.912","Buffer",0,0,0,0,0,0,0,1
"26.1.1.912","AzureQueue",1,0,0,0,0,0,0,0
"26.1.1.912","AggregatingMergeTree",1,1,1,1,1,0,0,1
"26.1.1.912","StripeLog",1,0,0,0,0,0,0,0
