"ch_version","name","case_insensitive","alias_to"
"20.3.4.10","IPv6",0,""
"20.3.4.10","IPv4",0,""
"20.3.4.10","IntervalYear",0,""
"20.3.4.10","IntervalQuarter",0,""
"20.3.4.10","IntervalMonth",0,""
"20.3.4.10","IntervalDay",0,""
"20.3.4.10","IntervalHour",0,""
"20.3.4.10","IntervalSecond",0,""
"20.3.4.10","AggregateFunction",0,""
"20.3.4.10","Nothing",0,""
"20.3.4.10","Tuple",0,""
"20.3.4.10","Array",0,""
"20.3.4.10","Nullable",0,""
"20.3.4.10","Int32",0,""
"20.3.4.10","Date",1,""
"20.3.4.10","Enum",0,""
"20.3.4.10","Enum8",0,""
"20.3.4.10","IntervalMinute",0,""
"20.3.4.10","FixedString",0,""
"20.3.4.10","LowCardinality",0,""
"20.3.4.10","String",0,""
"20.3.4.10","DateTime",1,""
"20.3.4.10","UUID",0,""
"20.3.4.10","Decimal64",1,""
"20.3.4.10","Decimal32",1,""
"20.3.4.10","Float64",0,""
"20.3.4.10","Int16",0,""
"20.3.4.10","DateTime64",1,""
"20.3.4.10","Decimal128",1,""
"20.3.4.10","Int8",0,""
"20.3.4.10","SimpleAggregateFunction",0,""
"20.3.4.10","Nested",0,""
"20.3.4.10","Int64",0,""
"20.3.4.10","Decimal",1,""
"20.3.4.10","IntervalWeek",0,""
"20.3.4.10","UInt64",0,""
"20.3.4.10","Enum16",0,""
"20.3.4.10","UInt32",0,""
"20.3.4.10","UInt16",0,""
"20.3.4.10","Float32",0,""
"20.3.4.10","UInt8",0,""
"20.3.4.10","BINARY",1,"FixedString"
"20.3.4.10","LONGBLOB",1,"String"
"20.3.4.10","LONGTEXT",1,"String"
"20.3.4.10","TINYTEXT",1,"String"
"20.3.4.10","TEXT",1,"String"
"20.3.4.10","TINYINT",1,"Int8"
"20.3.4.10","DEC",1,"Decimal"
"20.3.4.10","VARCHAR",1,"String"
"20.3.4.10","MEDIUMBLOB",1,"String"
"20.3.4.10","TIMESTAMP",1,"DateTime"
"20.3.4.10","BLOB",1,"String"
"20.3.4.10","FLOAT",1,"Float32"
"20.3.4.10","INTEGER",1,"Int32"
"20.3.4.10","DOUBLE",1,"Float64"
"20.3.4.10","BIGINT",1,"Int64"
"20.3.4.10","TINYBLOB",1,"String"
"20.3.4.10","CHAR",1,"String"
"20.3.4.10","MEDIUMTEXT",1,"String"
"20.3.4.10","INT",1,"Int32"
"20.3.4.10","SMALLINT",1,"Int16"
