"ch_version","name"
"18.6.0","mysql"
"18.6.0","odbc"
"18.6.0","remote"
"18.6.0","catBoostPool"
"18.6.0","merge"
"18.6.0","file"
"18.6.0","cluster"
"18.6.0","shardByHash"
"18.6.0","url"
"18.6.0","numbers"
