"ch_version","name"
"18.6.0","ODBC"
"18.6.0","Kafka"
"18.6.0","MaterializedView"
"18.6.0","Set"
"18.6.0","Dictionary"
"18.6.0","Merge"
"18.6.0","MySQL"
"18.6.0","Buffer"
"18.6.0","MergeTree"
"18.6.0","CollapsingMergeTree"
"18.6.0","Join"
"18.6.0","ReplicatedVersionedCollapsingMergeTree"
"18.6.0","GraphiteMergeTree"
"18.6.0","View"
"18.6.0","Distributed"
"18.6.0","ReplacingMergeTree"
"18.6.0","TinyLog"
"18.6.0","Log"
"18.6.0","ReplicatedGraphiteMergeTree"
"18.6.0","ReplicatedReplacingMergeTree"
"18.6.0","ReplicatedSummingMergeTree"
"18.6.0","URL"
"18.6.0","Memory"
"18.6.0","StripeLog"
"18.6.0","SummingMergeTree"
"18.6.0","File"
"18.6.0","AggregatingMergeTree"
"18.6.0","ReplicatedMergeTree"
"18.6.0","ReplicatedCollapsingMergeTree"
"18.6.0","VersionedCollapsingMergeTree"
"18.6.0","Null"
"18.6.0","ReplicatedAggregatingMergeTree"
