"ch_version","name","case_insensitive","alias_to"
"25.5.3.75","JSON",1,""
"25.5.3.75","Dynamic",0,""
"25.5.3.75","Object",0,""
"25.5.3.75","Polygon",0,""
"25.5.3.75","Ring",0,""
"25.5.3.75","Point",0,""
"25.5.3.75","SimpleAggregateFunction",0,""
"25.5.3.75","IntervalYear",0,""
"25.5.3.75","IntervalMonth",0,""
"25.5.3.75","IntervalWeek",0,""
"25.5.3.75","IntervalDay",0,""
"25.5.3.75","Enum",1,""
"25.5.3.75","IntervalMillisecond",0,""
"25.5.3.75","Int64",0,""
"25.5.3.75","IntervalMicrosecond",0,""
"25.5.3.75","MultiLineString",0,""
"25.5.3.75","IntervalNanosecond",0,""
"25.5.3.75","Nested",0,""
"25.5.3.75","LowCardinality",0,""
"25.5.3.75","Decimal",1,""
"25.5.3.75","AggregateFunction",0,""
"25.5.3.75","Float64",0,""
"25.5.3.75","IntervalHour",0,""
"25.5.3.75","IPv6",0,""
"25.5.3.75","Variant",0,""
"25.5.3.75","IPv4",0,""
"25.5.3.75","UUID",0,""
"25.5.3.75","Nothing",0,""
"25.5.3.75","UInt32",0,""
"25.5.3.75","DateTime",1,""
"25.5.3.75","Nullable",0,""
"25.5.3.75","Tuple",0,""
"25.5.3.75","IntervalMinute",0,""
"25.5.3.75","FixedString",0,""
"25.5.3.75","String",0,""
"25.5.3.75","DateTime64",1,""
"25.5.3.75","IntervalQuarter",0,""
"25.5.3.75","Date",1,""
"25.5.3.75","Int16",0,""
"25.5.3.75","Decimal128",1,""
"25.5.3.75","Array",0,""
"25.5.3.75","DateTime32",1,""
"25.5.3.75","Date32",1,""
"25.5.3.75","UInt256",0,""
"25.5.3.75","Int8",0,""
"25.5.3.75","Decimal64",1,""
"25.5.3.75","Int256",0,""
"25.5.3.75","Bool",1,""
"25.5.3.75","Int128",0,""
"25.5.3.75","Enum8",0,""
"25.5.3.75","UInt64",0,""
"25.5.3.75","Float32",0,""
"25.5.3.75","BFloat16",0,""
"25.5.3.75","Enum16",0,""
"25.5.3.75","MultiPolygon",0,""
"25.5.3.75","LineString",0,""
"25.5.3.75","UInt128",0,""
"25.5.3.75","UInt16",0,""
"25.5.3.75","Map",0,""
"25.5.3.75","UInt8",0,""
"25.5.3.75","Decimal256",1,""
"25.5.3.75","IntervalSecond",0,""
"25.5.3.75","Int32",0,""
"25.5.3.75","Decimal32",1,""
"25.5.3.75","bool",1,"Bool"
"25.5.3.75","BINARY",1,"FixedString"
"25.5.3.75","GEOMETRY",1,"String"
"25.5.3.75","INET6",1,"IPv6"
"25.5.3.75","NATIONAL CHAR VARYING",1,"String"
"25.5.3.75","BINARY VARYING",1,"String"
