"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"23.8.16.42.altinitystable","ParquetMetadata",1,0,0,0
"23.8.16.42.altinitystable","Prometheus",0,1,0,0
"23.8.16.42.altinitystable","CapnProto",1,1,0,0
"23.8.16.42.altinitystable","PostgreSQLWire",0,1,0,0
"23.8.16.42.altinitystable","MySQLWire",0,1,0,0
"23.8.16.42.altinitystable","JSONEachRowWithProgress",0,1,0,0
"23.8.16.42.altinitystable","ODBCDriver2",0,1,0,0
"23.8.16.42.altinitystable","PrettySpaceNoEscapes",0,1,0,1
"23.8.16.42.altinitystable","PrettySpace",0,1,0,1
"23.8.16.42.altinitystable","One",1,0,0,0
"23.8.16.42.altinitystable","PrettyCompactMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","PrettyCompactNoEscapes",0,1,0,1
"23.8.16.42.altinitystable","JSONStringsEachRowWithProgress",0,1,0,0
"23.8.16.42.altinitystable","PrettyNoEscapesMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","PrettyMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","ArrowStream",1,1,0,0
"23.8.16.42.altinitystable","Avro",1,1,0,0
"23.8.16.42.altinitystable","AvroConfluent",1,0,0,0
"23.8.16.42.altinitystable","ORC",1,1,0,0
"23.8.16.42.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"23.8.16.42.altinitystable","CustomSeparatedIgnoreSpaces",1,0,0,0
"23.8.16.42.altinitystable","CustomSeparatedWithNames",1,1,0,1
"23.8.16.42.altinitystable","RawBLOB",1,1,0,0
"23.8.16.42.altinitystable","TemplateIgnoreSpaces",1,0,0,0
"23.8.16.42.altinitystable","MsgPack",1,1,0,1
"23.8.16.42.altinitystable","Template",1,1,0,0
"23.8.16.42.altinitystable","Protobuf",1,1,0,0
"23.8.16.42.altinitystable","Markdown",0,1,0,1
"23.8.16.42.altinitystable","XML",0,1,0,1
"23.8.16.42.altinitystable","ProtobufSingle",1,1,0,0
"23.8.16.42.altinitystable","JSONColumnsWithMetadata",1,1,0,0
"23.8.16.42.altinitystable","JSONCompactColumns",1,1,0,0
"23.8.16.42.altinitystable","JSONColumns",1,1,0,0
"23.8.16.42.altinitystable","JSONObjectEachRow",1,1,0,1
"23.8.16.42.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","PrettyNoEscapes",0,1,0,1
"23.8.16.42.altinitystable","JSONCompactStrings",0,1,0,1
"23.8.16.42.altinitystable","JSONCompact",1,1,0,1
"23.8.16.42.altinitystable","Null",0,1,0,0
"23.8.16.42.altinitystable","JSONStrings",0,1,0,1
"23.8.16.42.altinitystable","LineAsStringWithNamesAndTypes",0,1,0,1
"23.8.16.42.altinitystable","RowBinaryWithNamesAndTypes",1,1,0,1
"23.8.16.42.altinitystable","RowBinary",1,1,0,1
"23.8.16.42.altinitystable","LineAsString",1,1,1,1
"23.8.16.42.altinitystable","Native",1,1,0,0
"23.8.16.42.altinitystable","LineAsStringWithNames",0,1,0,1
"23.8.16.42.altinitystable","BSONEachRow",1,1,1,1
"23.8.16.42.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"23.8.16.42.altinitystable","PrettySpaceMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","PrettyCompact",0,1,0,1
"23.8.16.42.altinitystable","RowBinaryWithNames",1,1,0,1
"23.8.16.42.altinitystable","Arrow",1,1,0,0
"23.8.16.42.altinitystable","Parquet",1,1,1,0
"23.8.16.42.altinitystable","TabSeparatedWithNames",1,1,1,1
"23.8.16.42.altinitystable","JSONCompactStringsEachRowWithNames",1,1,1,1
"23.8.16.42.altinitystable","PrettyJSONLines",0,1,0,1
"23.8.16.42.altinitystable","HiveText",1,0,1,0
"23.8.16.42.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"23.8.16.42.altinitystable","TabSeparatedRawWithNames",1,1,1,1
