"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.8.14.10459.altinitystable","DWARF",1,0,1,0
"24.8.14.10459.altinitystable","ParquetMetadata",1,0,1,0
"24.8.14.10459.altinitystable","SQLInsert",0,1,0,0
"24.8.14.10459.altinitystable","Prometheus",0,1,0,0
"24.8.14.10459.altinitystable","JSONCompactStrings",0,1,0,1
"24.8.14.10459.altinitystable","JSONStringsEachRowWithProgress",0,1,0,0
"24.8.14.10459.altinitystable","TSV",1,1,1,1
"24.8.14.10459.altinitystable","PrettyCompactMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","JSONEachRowWithProgress",0,1,0,0
"24.8.14.10459.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","MsgPack",1,1,0,1
"24.8.14.10459.altinitystable","ODBCDriver2",0,1,0,0
"24.8.14.10459.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","PrettySpaceMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","RawBLOB",1,1,0,0
"24.8.14.10459.altinitystable","Markdown",0,1,0,1
"24.8.14.10459.altinitystable","PrettySpaceNoEscapes",0,1,0,1
"24.8.14.10459.altinitystable","PrettyCompactNoEscapes",0,1,0,1
"24.8.14.10459.altinitystable","JSONStringsEachRow",1,1,1,1
"24.8.14.10459.altinitystable","PrettyCompact",0,1,0,1
"24.8.14.10459.altinitystable","PrettyNoEscapesMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","PrettyNoEscapes",0,1,0,1
"24.8.14.10459.altinitystable","Pretty",0,1,0,1
"24.8.14.10459.altinitystable","AvroConfluent",1,0,0,0
"24.8.14.10459.altinitystable","Vertical",0,1,0,1
"24.8.14.10459.altinitystable","Avro",1,1,0,0
"24.8.14.10459.altinitystable","LineAsString",1,1,1,1
"24.8.14.10459.altinitystable","RowBinaryWithNames",1,1,0,1
"24.8.14.10459.altinitystable","Parquet",1,1,1,0
"24.8.14.10459.altinitystable","JSONCompactEachRow",1,1,1,1
"24.8.14.10459.altinitystable","Form",1,0,0,0
"24.8.14.10459.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.8.14.10459.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.8.14.10459.altinitystable","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.8.14.10459.altinitystable","PrettySpace",0,1,0,1
"24.8.14.10459.altinitystable","JSONAsString",1,0,1,0
"24.8.14.10459.altinitystable","CustomSeparatedWithNames",1,1,0,1
"24.8.14.10459.altinitystable","CustomSeparated",1,1,0,1
"24.8.14.10459.altinitystable","PrettyMonoBlock",0,1,0,0
"24.8.14.10459.altinitystable","TSVRaw",1,1,1,1
"24.8.14.10459.altinitystable","XML",0,1,0,1
"24.8.14.10459.altinitystable","NDJSON",1,1,1,1
"24.8.14.10459.altinitystable","ProtobufList",1,1,0,0
"24.8.14.10459.altinitystable","Protobuf",1,1,0,0
"24.8.14.10459.altinitystable","ProtobufSingle",1,1,0,0
"24.8.14.10459.altinitystable","JSONColumnsWithMetadata",1,1,0,0
"24.8.14.10459.altinitystable","TSVRawWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","Npy",1,1,0,0
"24.8.14.10459.altinitystable","TemplateIgnoreSpaces",1,0,0,0
"24.8.14.10459.altinitystable","JSONCompactColumns",1,1,0,0
"24.8.14.10459.altinitystable","JSONColumns",1,1,0,0
"24.8.14.10459.altinitystable","ArrowStream",1,1,0,0
"24.8.14.10459.altinitystable","JSONObjectEachRow",1,1,0,1
"24.8.14.10459.altinitystable","PrettyNDJSON",0,1,0,1
"24.8.14.10459.altinitystable","LineAsStringWithNamesAndTypes",0,1,0,1
"24.8.14.10459.altinitystable","PrettyJSONLines",0,1,0,1
"24.8.14.10459.altinitystable","CSVWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","ORC",1,1,0,0
"24.8.14.10459.altinitystable","PrettyJSONEachRow",0,1,0,1
"24.8.14.10459.altinitystable","JSONLines",1,1,1,1
"24.8.14.10459.altinitystable","JSONStrings",0,1,0,1
"24.8.14.10459.altinitystable","LineAsStringWithNames",0,1,0,1
"24.8.14.10459.altinitystable","JSON",1,1,0,1
"24.8.14.10459.altinitystable","Arrow",1,1,0,0
"24.8.14.10459.altinitystable","RowBinary",1,1,0,1
"24.8.14.10459.altinitystable","HiveText",1,0,1,0
"24.8.14.10459.altinitystable","RowBinaryWithDefaults",1,0,0,0
"24.8.14.10459.altinitystable","Native",1,1,0,0
"24.8.14.10459.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","RawWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","JSONCompactStringsEachRow",1,1,1,1
"24.8.14.10459.altinitystable","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.8.14.10459.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.8.14.10459.altinitystable","JSONAsObject",1,0,1,0
"24.8.14.10459.altinitystable","JSONEachRow",1,1,1,1
"24.8.14.10459.altinitystable","TSKV",1,1,1,1
"24.8.14.10459.altinitystable","Values",1,1,0,1
"24.8.14.10459.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","MySQLWire",0,1,0,0
"24.8.14.10459.altinitystable","CSVWithNames",1,1,1,1
"24.8.14.10459.altinitystable","RawWithNames",1,1,1,1
"24.8.14.10459.altinitystable","TSVRawWithNames",1,1,1,1
"24.8.14.10459.altinitystable","TabSeparatedRaw",1,1,1,1
"24.8.14.10459.altinitystable","Raw",1,1,1,1
"24.8.14.10459.altinitystable","TabSeparatedRawWithNames",1,1,1,1
"24.8.14.10459.altinitystable","RowBinaryWithNamesAndTypes",1,1,0,1
"24.8.14.10459.altinitystable","JSONCompact",1,1,0,1
"24.8.14.10459.altinitystable","CSV",1,1,1,1
"24.8.14.10459.altinitystable","CapnProto",1,1,0,0
"24.8.14.10459.altinitystable","JSONCompactEachRowWithNames",1,1,1,1
"24.8.14.10459.altinitystable","One",1,0,0,0
"24.8.14.10459.altinitystable","Regexp",1,0,1,0
"24.8.14.10459.altinitystable","PostgreSQLWire",0,1,0,0
"24.8.14.10459.altinitystable","TSVWithNamesAndTypes",1,1,1,1
"24.8.14.10459.altinitystable","MySQLDump",1,0,0,0
"24.8.14.10459.altinitystable","Template",1,1,0,0
"24.8.14.10459.altinitystable","TabSeparatedWithNames",1,1,1,1
"24.8.14.10459.altinitystable","BSONEachRow",1,1,1,1
"24.8.14.10459.altinitystable","TabSeparated",1,1,1,1
"24.8.14.10459.altinitystable","TSVWithNames",1,1,1,1
"24.8.14.10459.altinitystable","Null",0,1,0,0
