"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.8.5.115","DWARF",1,0,1,0
"24.8.5.115","ParquetMetadata",1,0,1,0
"24.8.5.115","SQLInsert",0,1,0,0
"24.8.5.115","Prometheus",0,1,0,0
"24.8.5.115","JSONCompactStrings",0,1,0,1
"24.8.5.115","JSONStringsEachRowWithProgress",0,1,0,0
"24.8.5.115","TSV",1,1,1,1
"24.8.5.115","PrettyCompactMonoBlock",0,1,0,0
"24.8.5.115","JSONEachRowWithProgress",0,1,0,0
"24.8.5.115","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.8.5.115","MsgPack",1,1,0,1
"24.8.5.115","ODBCDriver2",0,1,0,0
"24.8.5.115","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.8.5.115","PrettySpaceMonoBlock",0,1,0,0
"24.8.5.115","RawBLOB",1,1,0,0
"24.8.5.115","Markdown",0,1,0,1
"24.8.5.115","PrettySpaceNoEscapes",0,1,0,1
"24.8.5.115","PrettyCompactNoEscapes",0,1,0,1
"24.8.5.115","JSONStringsEachRow",1,1,1,1
"24.8.5.115","PrettyCompact",0,1,0,1
"24.8.5.115","PrettyNoEscapesMonoBlock",0,1,0,0
"24.8.5.115","PrettyNoEscapes",0,1,0,1
"24.8.5.115","Pretty",0,1,0,1
"24.8.5.115","AvroConfluent",1,0,0,0
"24.8.5.115","Vertical",0,1,0,1
"24.8.5.115","Avro",1,1,0,0
"24.8.5.115","LineAsString",1,1,1,1
"24.8.5.115","RowBinaryWithNames",1,1,0,1
"24.8.5.115","Parquet",1,1,1,0
"24.8.5.115","JSONCompactEachRow",1,1,1,1
"24.8.5.115","Form",1,0,0,0
"24.8.5.115","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.8.5.115","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.8.5.115","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.8.5.115","PrettySpace",0,1,0,1
"24.8.5.115","JSONAsString",1,0,1,0
"24.8.5.115","CustomSeparatedWithNames",1,1,0,1
"24.8.5.115","CustomSeparated",1,1,0,1
"24.8.5.115","PrettyMonoBlock",0,1,0,0
"24.8.5.115","TSVRaw",1,1,1,1
"24.8.5.115","XML",0,1,0,1
"24.8.5.115","NDJSON",1,1,1,1
"24.8.5.115","ProtobufList",1,1,0,0
"24.8.5.115","Protobuf",1,1,0,0
"24.8.5.115","ProtobufSingle",1,1,0,0
"24.8.5.115","JSONColumnsWithMetadata",1,1,0,0
"24.8.5.115","TSVRawWithNamesAndTypes",1,1,1,1
"24.8.5.115","Npy",1,1,0,0
"24.8.5.115","TemplateIgnoreSpaces",1,0,0,0
"24.8.5.115","JSONCompactColumns",1,1,0,0
"24.8.5.115","JSONColumns",1,1,0,0
"24.8.5.115","ArrowStream",1,1,0,0
"24.8.5.115","JSONObjectEachRow",1,1,0,1
"24.8.5.115","PrettyNDJSON",0,1,0,1
"24.8.5.115","LineAsStringWithNamesAndTypes",0,1,0,1
"24.8.5.115","PrettyJSONLines",0,1,0,1
"24.8.5.115","CSVWithNamesAndTypes",1,1,1,1
"24.8.5.115","ORC",1,1,0,0
"24.8.5.115","PrettyJSONEachRow",0,1,0,1
"24.8.5.115","JSONLines",1,1,1,1
"24.8.5.115","JSONStrings",0,1,0,1
"24.8.5.115","LineAsStringWithNames",0,1,0,1
"24.8.5.115","JSON",1,1,0,1
"24.8.5.115","Arrow",1,1,0,0
"24.8.5.115","RowBinary",1,1,0,1
"24.8.5.115","HiveText",1,0,1,0
"24.8.5.115","RowBinaryWithDefaults",1,0,0,0
"24.8.5.115","Native",1,1,0,0
"24.8.5.115","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.8.5.115","RawWithNamesAndTypes",1,1,1,1
"24.8.5.115","JSONCompactStringsEachRow",1,1,1,1
"24.8.5.115","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.8.5.115","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.8.5.115","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.8.5.115","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.8.5.115","JSONAsObject",1,0,1,0
"24.8.5.115","JSONEachRow",1,1,1,1
"24.8.5.115","TSKV",1,1,1,1
"24.8.5.115","Values",1,1,0,1
"24.8.5.115","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.8.5.115","MySQLWire",0,1,0,0
"24.8.5.115","CSVWithNames",1,1,1,1
"24.8.5.115","RawWithNames",1,1,1,1
"24.8.5.115","TSVRawWithNames",1,1,1,1
"24.8.5.115","TabSeparatedRaw",1,1,1,1
"24.8.5.115","Raw",1,1,1,1
"24.8.5.115","TabSeparatedRawWithNames",1,1,1,1
"24.8.5.115","RowBinaryWithNamesAndTypes",1,1,0,1
"24.8.5.115","JSONCompact",1,1,0,1
"24.8.5.115","CSV",1,1,1,1
"24.8.5.115","CapnProto",1,1,0,0
"24.8.5.115","JSONCompactEachRowWithNames",1,1,1,1
"24.8.5.115","One",1,0,0,0
"24.8.5.115","Regexp",1,0,1,0
"24.8.5.115","PostgreSQLWire",0,1,0,0
"24.8.5.115","TSVWithNamesAndTypes",1,1,1,1
"24.8.5.115","MySQLDump",1,0,0,0
"24.8.5.115","Template",1,1,0,0
"24.8.5.115","TabSeparatedWithNames",1,1,1,1
"24.8.5.115","BSONEachRow",1,1,1,1
"24.8.5.115","TabSeparated",1,1,1,1
"24.8.5.115","TSVWithNames",1,1,1,1
"24.8.5.115","Null",0,1,0,0
