"ch_version","name","value"
"26.3.16.10001.altinitystable","VERSION_FULL","ClickHouse 26.3.16.10001.altinitystable"
"26.3.16.10001.altinitystable","VERSION_DESCRIBE","v26.3.16.10001.altinitystable"
"26.3.16.10001.altinitystable","VERSION_INTEGER","26003016"
"26.3.16.10001.altinitystable","VERSION_NAME","ClickHouse"
"26.3.16.10001.altinitystable","VERSION_MAJOR","26"
"26.3.16.10001.altinitystable","VERSION_MINOR","3"
"26.3.16.10001.altinitystable","VERSION_PATCH","16"
"26.3.16.10001.altinitystable","VERSION_STRING","26.3.16.10001.altinitystable"
"26.3.16.10001.altinitystable","VERSION_STRING_SHORT","26.3"
"26.3.16.10001.altinitystable","VERSION_OFFICIAL"," (altinity build)"
"26.3.16.10001.altinitystable","SYSTEM","Linux"
"26.3.16.10001.altinitystable","VERSION_GITHASH","0000000000000000000000000000000000000000"
"26.3.16.10001.altinitystable","VERSION_REVISION","54523"
"26.3.16.10001.altinitystable","BUILD_TYPE","RelWithDebInfo"
"26.3.16.10001.altinitystable","SYSTEM_PROCESSOR","x86_64"
"26.3.16.10001.altinitystable","CMAKE_VERSION","4.3.0"
"26.3.16.10001.altinitystable","C_COMPILER","/usr/local/bin/clang-21"
"26.3.16.10001.altinitystable","C_COMPILER_VERSION","21.1.8"
"26.3.16.10001.altinitystable","CXX_COMPILER","/usr/bin/clang++-21"
"26.3.16.10001.altinitystable","CXX_COMPILER_VERSION","21.1.8"
"26.3.16.10001.altinitystable","C_FLAGS"," --gcc-toolchain=./cmake/linux/../../contrib/sysroot/linux-x86_64 -fdiagnostics-color=always  -pipe -march=x86-64-v2 -mpclmul -fasynchronous-unwind-tables -ffile-prefix-map=.=. -ftime-trace -falign-functions=64 -mbranches-within-32B-boundaries -ffp-contract=off  -fdiagnostics-absolute-paths -fxray-instrument -fxray-modes=none -fxray-instrumentation-bundle=function -Wframe-larger-than=65536 -Weverything -Wpedantic -Wno-return-type-c-linkage -Wno-zero-length-array -Wno-c++98-compat-pedantic -Wno-c++20-compat -Wno-sign-conversion -Wno-deprecated-declarations -Wno-disabled-macro-expansion -Wno-documentation-unknown-command -Wno-double-promotion -Wno-exit-time-destructors -Wno-float-equal -Wno-global-constructors -Wno-missing-prototypes -Wno-missing-variable-declarations -Wno-padded -Wno-switch-enum -Wno-undefined-func-template -Wno-unused-template -Wno-weak-template-vtables -Wno-weak-vtables -Wno-thread-safety-negative -Wno-unsafe-buffer-usage -Wno-switch-default -Wno-nrvo -Wno-missing-noreturn -Wno-c2y-extensions -Wno-c23-extensions -O2 -g -DNDEBUG -O3 -g -gdwarf-aranges  -flto=thin -fwhole-program-vtables -fno-pie"
