"ch_version","name","case_insensitive","alias_to"
"24.3.5.47.altinitystable","JSON",1,""
"24.3.5.47.altinitystable","Polygon",0,""
"24.3.5.47.altinitystable","Ring",0,""
"24.3.5.47.altinitystable","Point",0,""
"24.3.5.47.altinitystable","SimpleAggregateFunction",0,""
"24.3.5.47.altinitystable","IntervalQuarter",0,""
"24.3.5.47.altinitystable","IntervalMonth",0,""
"24.3.5.47.altinitystable","Int64",0,""
"24.3.5.47.altinitystable","IntervalDay",0,""
"24.3.5.47.altinitystable","IntervalHour",0,""
"24.3.5.47.altinitystable","IPv4",0,""
"24.3.5.47.altinitystable","IntervalSecond",0,""
"24.3.5.47.altinitystable","LowCardinality",0,""
"24.3.5.47.altinitystable","Int16",0,""
"24.3.5.47.altinitystable","UInt256",0,""
"24.3.5.47.altinitystable","AggregateFunction",0,""
"24.3.5.47.altinitystable","MultiPolygon",0,""
"24.3.5.47.altinitystable","IPv6",0,""
"24.3.5.47.altinitystable","Nothing",0,""
"24.3.5.47.altinitystable","Decimal256",1,""
"24.3.5.47.altinitystable","Tuple",0,""
"24.3.5.47.altinitystable","Array",0,""
"24.3.5.47.altinitystable","IntervalMicrosecond",0,""
"24.3.5.47.altinitystable","Bool",1,""
"24.3.5.47.altinitystable","Enum16",0,""
"24.3.5.47.altinitystable","IntervalMinute",0,""
"24.3.5.47.altinitystable","FixedString",0,""
"24.3.5.47.altinitystable","String",0,""
"24.3.5.47.altinitystable","DateTime",1,""
"24.3.5.47.altinitystable","Object",0,""
"24.3.5.47.altinitystable","Map",0,""
"24.3.5.47.altinitystable","UUID",0,""
"24.3.5.47.altinitystable","Decimal64",1,""
"24.3.5.47.altinitystable","Nullable",0,""
"24.3.5.47.altinitystable","Enum",1,""
"24.3.5.47.altinitystable","Int32",0,""
"24.3.5.47.altinitystable","UInt8",0,""
"24.3.5.47.altinitystable","Date",1,""
"24.3.5.47.altinitystable","Decimal32",1,""
"24.3.5.47.altinitystable","UInt128",0,""
"24.3.5.47.altinitystable","Variant",0,""
"24.3.5.47.altinitystable","Float64",0,""
"24.3.5.47.altinitystable","Nested",0,""
"24.3.5.47.altinitystable","UInt16",0,""
"24.3.5.47.altinitystable","IntervalMillisecond",0,""
"24.3.5.47.altinitystable","Int128",0,""
"24.3.5.47.altinitystable","Decimal128",1,""
"24.3.5.47.altinitystable","Int8",0,""
"24.3.5.47.altinitystable","Decimal",1,""
"24.3.5.47.altinitystable","Int256",0,""
"24.3.5.47.altinitystable","DateTime64",1,""
"24.3.5.47.altinitystable","Enum8",0,""
