"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.3.5.47.altinitystable","Template",1,1,0,0
"24.3.5.47.altinitystable","MySQLDump",1,0,0,0
"24.3.5.47.altinitystable","SQLInsert",0,1,0,0
"24.3.5.47.altinitystable","JSONCompactStrings",0,1,0,1
"24.3.5.47.altinitystable","JSONStringsEachRowWithProgress",0,1,0,0
"24.3.5.47.altinitystable","TSV",1,1,1,1
"24.3.5.47.altinitystable","PrettyCompactMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","JSONEachRowWithProgress",0,1,0,0
"24.3.5.47.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","MsgPack",1,1,0,1
"24.3.5.47.altinitystable","ODBCDriver2",0,1,0,0
"24.3.5.47.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","PrettySpaceMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","RawBLOB",1,1,0,0
"24.3.5.47.altinitystable","Markdown",0,1,0,1
"24.3.5.47.altinitystable","PrettySpaceNoEscapes",0,1,0,1
"24.3.5.47.altinitystable","PrettyCompactNoEscapes",0,1,0,1
"24.3.5.47.altinitystable","JSONStringsEachRow",1,1,1,1
"24.3.5.47.altinitystable","PrettyCompact",0,1,0,1
"24.3.5.47.altinitystable","PrettyNoEscapesMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","PrettyNoEscapes",0,1,0,1
"24.3.5.47.altinitystable","Pretty",0,1,0,1
"24.3.5.47.altinitystable","AvroConfluent",1,0,0,0
"24.3.5.47.altinitystable","Vertical",0,1,0,1
"24.3.5.47.altinitystable","Avro",1,1,0,0
"24.3.5.47.altinitystable","LineAsString",1,1,1,1
"24.3.5.47.altinitystable","RowBinaryWithNames",1,1,0,1
"24.3.5.47.altinitystable","Parquet",1,1,1,0
"24.3.5.47.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.3.5.47.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.3.5.47.altinitystable","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.3.5.47.altinitystable","PrettySpace",0,1,0,1
"24.3.5.47.altinitystable","JSONAsString",1,0,1,0
"24.3.5.47.altinitystable","CustomSeparatedWithNames",1,1,0,1
"24.3.5.47.altinitystable","CustomSeparated",1,1,0,1
"24.3.5.47.altinitystable","PrettyMonoBlock",0,1,0,0
"24.3.5.47.altinitystable","TSVRaw",1,1,1,1
"24.3.5.47.altinitystable","XML",0,1,0,1
"24.3.5.47.altinitystable","NDJSON",1,1,1,1
"24.3.5.47.altinitystable","ProtobufList",1,1,0,0
"24.3.5.47.altinitystable","Protobuf",1,1,0,0
"24.3.5.47.altinitystable","ProtobufSingle",1,1,0,0
