"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting","is_tty_friendly","content_type","supports_random_access","has_schema_inference","has_external_schema","prefers_large_blocks","supports_append","supports_subsets_of_columns"
"25.9.7.56","One",1,0,0,0,1,"",0,0,1,0,0,0
"25.9.7.56","ParquetMetadata",1,0,1,0,1,"",1,1,0,0,0,1
"25.9.7.56","MySQLDump",1,0,0,0,1,"",0,1,0,0,0,0
"25.9.7.56","Hash",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","CapnProto",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.9.7.56","PostgreSQLWire",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.9.7.56","TSV",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,0
"25.9.7.56","PrettyCompactMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","JSONEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","JSONCompactStrings",0,1,0,1,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","JSONStringsEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","Vertical",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettySpaceNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","Null",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettySpaceNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","Markdown",0,1,0,1,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","Form",1,0,0,0,1,"",0,1,0,0,0,0
"25.9.7.56","ODBCDriver2",0,1,0,0,0,"application/octet-stream",0,0,0,0,0,0
"25.9.7.56","PrettySpaceMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettyCompactNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettyCompactNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","JSONStringsEachRow",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","PrettyCompact",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","DWARF",1,0,1,0,1,"",1,1,0,0,0,1
"25.9.7.56","Values",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,0,0
"25.9.7.56","PrettyNoEscapesMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettyNoEscapes",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","PrettyMonoBlock",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","AvroConfluent",1,0,0,0,1,"",0,1,0,0,0,1
"25.9.7.56","RawBLOB",1,1,0,0,1,"text/plain; charset=UTF-8",0,0,1,0,0,0
"25.9.7.56","Parquet",1,1,1,0,0,"application/octet-stream",1,1,0,0,0,1
"25.9.7.56","JSONCompactEachRowWithProgress",0,1,0,0,1,"application/json; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0,1,"",0,1,0,0,0,1
"25.9.7.56","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0,1,"",0,1,0,0,0,1
"25.9.7.56","CustomSeparatedWithNamesAndTypes",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.9.7.56","PrettySpace",0,1,0,0,1,"text/plain; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","Arrow",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.9.7.56","JSONAsString",1,0,1,0,1,"",0,0,1,0,0,0
"25.9.7.56","CustomSeparatedWithNames",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,1
"25.9.7.56","CustomSeparated",1,1,0,1,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.9.7.56","BSONEachRow",1,1,1,1,0,"application/octet-stream",0,1,0,0,0,0
"25.9.7.56","Template",1,1,0,0,1,"text/plain; charset=UTF-8",0,1,0,0,1,0
"25.9.7.56","XML",0,1,0,1,1,"application/xml; charset=UTF-8",0,0,0,0,0,0
"25.9.7.56","ProtobufList",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.9.7.56","ProtobufSingle",1,1,0,0,0,"application/octet-stream",0,0,1,0,0,1
"25.9.7.56","JSONColumnsWithMetadata",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","TSVRawWithNamesAndTypes",1,1,1,1,1,"text/tab-separated-values; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","Npy",1,1,0,0,0,"application/octet-stream",0,1,0,0,0,1
"25.9.7.56","TemplateIgnoreSpaces",1,0,0,0,1,"",0,1,0,0,0,0
"25.9.7.56","JSONCompactColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,0
"25.9.7.56","JSONColumns",1,1,0,0,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","ArrowStream",1,1,0,0,0,"application/octet-stream",0,1,0,1,0,0
"25.9.7.56","JSONObjectEachRow",1,1,0,1,1,"application/json; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","NDJSON",1,1,1,1,1,"application/x-ndjson; charset=UTF-8",0,1,0,0,0,1
"25.9.7.56","PrettyNDJSON",0,1,0,1,1,"application/x-ndjson; charset=UTF-8",0,0,0,0,0,0
