"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query"
"21.10.3.9","log",0,1,"",""
"21.10.3.9","DAYOFMONTH",0,1,"",""
"21.10.3.9","toUInt32",0,0,"",""
"21.10.3.9","toDecimal32",0,0,"",""
"21.10.3.9","s2RectAdd",0,0,"",""
"21.10.3.9","dictGetFloat32OrDefault",0,0,"",""
"21.10.3.9","xxHash32",0,0,"",""
"21.10.3.9","DAY",0,1,"",""
"21.10.3.9","toISOWeek",0,0,"",""
"21.10.3.9","ngramMinHash",0,0,"",""
"21.10.3.9","toMonth",0,0,"",""
"21.10.3.9","countMatches",0,0,"",""
"21.10.3.9","toQuarter",0,0,"",""
"21.10.3.9","toISOYear",0,0,"",""
"21.10.3.9","YEAR",0,1,"",""
"21.10.3.9","toIntervalYear",0,0,"",""
"21.10.3.9","hypot",0,1,"",""
"21.10.3.9","multiSearchAny",0,0,"",""
"21.10.3.9","toIntervalQuarter",0,0,"",""
"21.10.3.9","toSecond",0,0,"",""
"21.10.3.9","accurate_CastOrNull",0,0,"",""
"21.10.3.9","reinterpretAsUInt64",0,0,"",""
"21.10.3.9","defaultProfiles",0,0,"",""
"21.10.3.9","toIntervalMonth",0,0,"",""
"21.10.3.9","bitRotateRight",0,0,"",""
"21.10.3.9","arrayReverseSort",0,0,"",""
"21.10.3.9","toInt8OrZero",0,0,"",""
"21.10.3.9","SHA1",0,0,"",""
"21.10.3.9","multiSearchFirstPositionCaseInsensitiveUTF8",0,0,"",""
"21.10.3.9","cutFragment",0,0,"",""
"21.10.3.9","toDecimal256",0,0,"",""
"21.10.3.9","toIntervalSecond",0,0,"",""
"21.10.3.9","toUInt256OrZero",0,0,"",""
"21.10.3.9","toStringCutToZero",0,0,"",""
"21.10.3.9","normalizedQueryHashKeepNames",0,0,"",""
"21.10.3.9","coalesce",0,1,"",""
"21.10.3.9","parseDateTime64BestEffortOrNull",0,0,"",""
"21.10.3.9","toIntervalHour",0,0,"",""
"21.10.3.9","bitmapSubsetLimit",0,0,"",""
"21.10.3.9","parseDateTimeBestEffortOrNull",0,0,"",""
"21.10.3.9","match",0,0,"",""
"21.10.3.9","fragment",0,0,"",""
"21.10.3.9","repeat",0,1,"",""
"21.10.3.9","parseDateTimeBestEffortOrZero",0,0,"",""
"21.10.3.9","toDecimal128OrNull",0,0,"",""
"21.10.3.9","parseDateTimeBestEffort",0,0,"",""
"21.10.3.9","simpleJSONExtractUInt",0,0,"",""
"21.10.3.9","multiMatchAny",0,0,"",""
"21.10.3.9","toDecimal256OrNull",0,0,"",""
"21.10.3.9","roundDuration",0,0,"",""
"21.10.3.9","addMinutes",0,0,"",""
"21.10.3.9","toStartOfQuarter",0,0,"",""
"21.10.3.9","exp10",0,0,"",""
"21.10.3.9","regionIn",0,0,"",""
"21.10.3.9","toDecimal64OrNull",0,0,"",""
"21.10.3.9","toDateTimeOrNull",0,0,"",""
"21.10.3.9","simpleJSONExtractFloat",0,0,"",""
"21.10.3.9","reinterpretAsUUID",0,0,"",""
"21.10.3.9","dictGetDateTimeOrDefault",0,0,"",""
"21.10.3.9","greater",0,0,"",""
"21.10.3.9","toRelativeMonthNum",0,0,"",""
"21.10.3.9","toDate32OrNull",0,0,"",""
"21.10.3.9","toInt256OrNull",0,0,"",""
"21.10.3.9","leftPadUTF8",0,0,"",""
"21.10.3.9","regionToArea",0,0,"",""
"21.10.3.9","toInt64OrNull",0,0,"",""
"21.10.3.9","toModifiedJulianDayOrNull",0,0,"",""
"21.10.3.9","toUInt64OrNull",0,0,"",""
"21.10.3.9","polygonsEqualsCartesian",0,0,"",""
"21.10.3.9","accurateCast",0,0,"",""
"21.10.3.9","toUInt32OrNull",0,0,"",""
"21.10.3.9","encodeXMLComponent",0,0,"",""
"21.10.3.9","toUInt8OrNull",0,0,"",""
"21.10.3.9","toUUIDOrZero",0,0,"",""
"21.10.3.9","arrayEnumerateDenseRanked",0,0,"",""
"21.10.3.9","toYYYYMM",0,0,"",""
"21.10.3.9","toDecimal256OrZero",0,0,"",""
"21.10.3.9","fromUnixTimestamp64Milli",0,0,"",""
"21.10.3.9","CHARACTER_LENGTH",0,1,"",""
"21.10.3.9","isNull",0,1,"",""
"21.10.3.9","isNaN",0,0,"",""
"21.10.3.9","multiSearchAllPositionsCaseInsensitiveUTF8",0,0,"",""
"21.10.3.9","FQDN",0,1,"",""
"21.10.3.9","currentProfiles",0,0,"",""
"21.10.3.9","toDateTime32",0,0,"",""
"21.10.3.9","arraySplit",0,0,"",""
"21.10.3.9","toIPv6",0,0,"",""
"21.10.3.9","toDecimal32OrZero",0,0,"",""
"21.10.3.9","bitmapCardinality",0,0,"",""
"21.10.3.9","arrayFlatten",0,0,"",""
"21.10.3.9","dateName",0,1,"",""
"21.10.3.9","s2RectIntersection",0,0,"",""
"21.10.3.9","CAST",0,1,"",""
"21.10.3.9","caseWithExpr",0,0,"",""
"21.10.3.9","nullIf",0,1,"",""
"21.10.3.9","toDateTimeOrZero",0,0,"",""
"21.10.3.9","bitOr",0,0,"",""
"21.10.3.9","CRC32IEEE",0,1,"",""
"21.10.3.9","emptyArrayDate",0,0,"",""
"21.10.3.9","toUInt128OrZero",0,0,"",""
"21.10.3.9","toUInt128OrNull",0,0,"",""
"21.10.3.9","toFloat32OrZero",0,0,"",""
"21.10.3.9","SECOND",0,1,"",""
"21.10.3.9","arrayCompact",0,0,"",""
"21.10.3.9","bitmapMin",0,0,"",""
"21.10.3.9","toInt16OrZero",0,0,"",""
"21.10.3.9","reinterpretAsUInt256",0,0,"",""
"21.10.3.9","dictGetOrNull",0,0,"",""
"21.10.3.9","map",0,0,"",""
"21.10.3.9","bitmapHasAny",0,0,"",""
"21.10.3.9","emptyArrayUInt16",0,0,"",""
"21.10.3.9","cutIPv6",0,0,"",""
"21.10.3.9","toUInt32OrZero",0,0,"",""
"21.10.3.9","toTypeName",0,0,"",""
"21.10.3.9","polygonsUnionCartesian",0,0,"",""
"21.10.3.9","char",0,1,"",""
"21.10.3.9","mapContains",0,0,"",""
"21.10.3.9","emptyArrayDateTime",0,0,"",""
"21.10.3.9","toUInt16OrZero",0,0,"",""
"21.10.3.9","toInt64",0,0,"",""
"21.10.3.9","wkt",0,0,"",""
"21.10.3.9","dictGetUInt64",0,0,"",""
"21.10.3.9","JSONHas",0,0,"",""
"21.10.3.9","runningDifference",0,0,"",""
"21.10.3.9","getServerPort",0,0,"",""
"21.10.3.9","IPv4ToIPv6",0,0,"",""
"21.10.3.9","__bitWrapperFunc",0,0,"",""
"21.10.3.9","multiply",0,0,"",""
"21.10.3.9","accurate_Cast",0,0,"",""
"21.10.3.9","toDecimal64",0,0,"",""
"21.10.3.9","toString",0,0,"",""
"21.10.3.9","arrayIntersect",0,0,"",""
"21.10.3.9","dictGetUInt8OrDefault",0,0,"",""
"21.10.3.9","toTime",0,0,"",""
"21.10.3.9","hasAll",0,0,"",""
"21.10.3.9","now",0,1,"",""
"21.10.3.9","parseDateTime64BestEffortOrZero",0,0,"",""
"21.10.3.9","rightPadUTF8",0,0,"",""
"21.10.3.9","emptyArrayInt64",0,0,"",""
"21.10.3.9","simpleJSONExtractInt",0,0,"",""
"21.10.3.9","toDecimal128",0,0,"",""
"21.10.3.9","toRelativeWeekNum",0,0,"",""
"21.10.3.9","toDateOrNull",0,0,"",""
"21.10.3.9","topLevelDomain",0,0,"",""
"21.10.3.9","greatest",0,1,"",""
"21.10.3.9","isIPv6String",0,0,"",""
"21.10.3.9","toHour",0,0,"",""
"21.10.3.9","toFixedString",0,0,"",""
"21.10.3.9","bitmapOrCardinality",0,0,"",""
"21.10.3.9","toInt128",0,0,"",""
"21.10.3.9","toDateOrZero",0,0,"",""
"21.10.3.9","emptyArrayUInt64",0,0,"",""
"21.10.3.9","toUInt128",0,0,"",""
"21.10.3.9","isNotNull",0,0,"",""
"21.10.3.9","toUInt16",0,0,"",""
"21.10.3.9","MACNumToString",0,0,"",""
"21.10.3.9","multiSearchAllPositionsUTF8",0,0,"",""
"21.10.3.9","toUInt8",0,0,"",""
"21.10.3.9","regionToCity",0,0,"",""
"21.10.3.9","DAYOFYEAR",0,1,"",""
"21.10.3.9","simpleJSONExtractRaw",0,0,"",""
"21.10.3.9","appendTrailingCharIfAbsent",0,0,"",""
"21.10.3.9","toUInt64",0,0,"",""
"21.10.3.9","regionToName",0,0,"",""
"21.10.3.9","IPv4NumToStringClassC",0,0,"",""
"21.10.3.9","upper",0,1,"",""
"21.10.3.9","greaterOrEquals",0,0,"",""
"21.10.3.9","s2RectContains",0,0,"",""
"21.10.3.9","toDate",0,0,"",""
"21.10.3.9","regexpQuoteMeta",0,0,"",""
"21.10.3.9","readWktMultiPolygon",0,0,"",""
"21.10.3.9","emptyArrayString",0,0,"",""
"21.10.3.9","bitmapOr",0,0,"",""
"21.10.3.9","cutWWW",0,0,"",""
"21.10.3.9","emptyArrayInt8",0,0,"",""
"21.10.3.9","less",0,0,"",""
"21.10.3.9","readWktPoint",0,0,"",""
"21.10.3.9","reinterpretAsDateTime",0,0,"",""
"21.10.3.9","notEquals",0,0,"",""
"21.10.3.9","geoToS2",0,0,"",""
"21.10.3.9","nullInIgnoreSet",0,0,"",""
"21.10.3.9","globalNotNullIn",0,0,"",""
"21.10.3.9","arrayConcat",0,0,"",""
"21.10.3.9","mapPopulateSeries",0,0,"",""
"21.10.3.9","parseDateTimeBestEffortUS",0,0,"",""
"21.10.3.9","toDayOfMonth",0,0,"",""
"21.10.3.9","gcd",0,0,"",""
"21.10.3.9","protocol",0,0,"",""
"21.10.3.9","currentUser",0,0,"",""
"21.10.3.9","if",0,1,"",""
"21.10.3.9","caseWithoutExpression",0,0,"",""
"21.10.3.9","currentDatabase",0,0,"",""
"21.10.3.9","log10",0,1,"",""
"21.10.3.9","toInt64OrZero",0,0,"",""
"21.10.3.9","arrayWithConstant",0,0,"",""
"21.10.3.9","IPv4NumToString",0,0,"",""
"21.10.3.9","dictGetUInt32",0,0,"",""
"21.10.3.9","multiSearchAnyCaseInsensitive",0,0,"",""
"21.10.3.9","countSubstrings",0,1,"",""
"21.10.3.9","reinterpretAsFloat64",0,0,"",""
"21.10.3.9","plus",0,0,"",""
"21.10.3.9","dictGetChildren",0,0,"",""
"21.10.3.9","IPv6CIDRToRange",0,0,"",""
"21.10.3.9","toIntervalMinute",0,0,"",""
"21.10.3.9","bitRotateLeft",0,0,"",""
"21.10.3.9","geoDistance",0,0,"",""
"21.10.3.9","mapValues",0,0,"",""
"21.10.3.9","toIPv4",0,0,"",""
"21.10.3.9","extractGroups",0,0,"",""
"21.10.3.9","toYearWeek",0,0,"",""
"21.10.3.9","polygonsDistanceCartesian",0,0,"",""
"21.10.3.9","lowerUTF8",0,0,"",""
"21.10.3.9","toUInt256OrNull",0,0,"",""
"21.10.3.9","IPv4CIDRToRange",0,0,"",""
"21.10.3.9","MACStringToNum",0,0,"",""
"21.10.3.9","toFloat64OrNull",0,0,"",""
"21.10.3.9","sipHash128",0,0,"",""
"21.10.3.9","toFloat64",0,0,"",""
"21.10.3.9","arrayPopFront",0,0,"",""
"21.10.3.9","bitmapAnd",0,0,"",""
"21.10.3.9","bitmapHasAll",0,0,"",""
"21.10.3.9","subtractWeeks",0,0,"",""
"21.10.3.9","arrayFirstIndex",0,0,"",""
"21.10.3.9","bitmapXorCardinality",0,0,"",""
"21.10.3.9","bitmapAndnot",0,0,"",""
"21.10.3.9","asinh",0,0,"",""
"21.10.3.9","dictGetInt32",0,0,"",""
"21.10.3.9","toFloat64OrZero",0,0,"",""
"21.10.3.9","toInt8",0,0,"",""
"21.10.3.9","polygonsWithinSpherical",0,0,"",""
"21.10.3.9","bitmapXor",0,0,"",""
"21.10.3.9","intExp10",0,0,"",""
"21.10.3.9","decodeURLComponent",0,0,"",""
"21.10.3.9","bitAnd",0,0,"",""
"21.10.3.9","toUUIDOrNull",0,0,"",""
"21.10.3.9","notNullInIgnoreSet",0,0,"",""
"21.10.3.9","tupleElement",0,0,"",""
"21.10.3.9","tupleToNameValuePairs",0,0,"",""
"21.10.3.9","tuple",0,0,"",""
"21.10.3.9","ceil",0,1,"",""
"21.10.3.9","DAYOFWEEK",0,1,"",""
"21.10.3.9","toDateTime",0,0,"",""
"21.10.3.9","bitNot",0,0,"",""
"21.10.3.9","rightPad",0,0,"",""
"21.10.3.9","has",0,0,"",""
"21.10.3.9","bitmapToArray",0,0,"",""
"21.10.3.9","arrayCount",0,0,"",""
"21.10.3.9","arrayDistinct",0,0,"",""
"21.10.3.9","greatCircleAngle",0,0,"",""
"21.10.3.9","IPv6StringToNum",0,0,"",""
"21.10.3.9","dictGetInt64",0,0,"",""
"21.10.3.9","toUnixTimestamp",0,0,"",""
"21.10.3.9","getMacro",0,0,"",""
"21.10.3.9","runningAccumulate",0,0,"",""
"21.10.3.9","multiIf",0,0,"",""
"21.10.3.9","extractURLParameter",0,0,"",""
"21.10.3.9","abs",0,1,"",""
"21.10.3.9","toValidUTF8",0,0,"",""
"21.10.3.9","arrayEnumerateUniq",0,0,"",""
"21.10.3.9","moduloLegacy",0,0,"",""
"21.10.3.9","JSONExtractInt",0,0,"",""
"21.10.3.9","subtractMonths",0,0,"",""
"21.10.3.9","dateTimeToSnowflake",0,0,"",""
"21.10.3.9","cutToFirstSignificantSubdomain",0,0,"",""
"21.10.3.9","roundBankers",0,0,"",""
"21.10.3.9","toUInt256",0,0,"",""
"21.10.3.9","arrayEnumerateDense",0,0,"",""
"21.10.3.9","stem",0,1,"",""
"21.10.3.9","bitmapAndCardinality",0,0,"",""
"21.10.3.9","bitTestAll",0,0,"",""
"21.10.3.9","normalizedQueryHash",0,0,"",""
"21.10.3.9","toYear",0,0,"",""
"21.10.3.9","emptyArrayFloat64",0,0,"",""
"21.10.3.9","bitmapTransform",0,0,"",""
"21.10.3.9","JSONExtract",0,0,"",""
"21.10.3.9","bitShiftRight",0,0,"",""
"21.10.3.9","bitmapContains",0,0,"",""
"21.10.3.9","sqrt",0,1,"",""
"21.10.3.9","minus",0,0,"",""
"21.10.3.9","QUARTER",0,1,"",""
"21.10.3.9","parseDateTime64BestEffort",0,0,"",""
"21.10.3.9","h3IsValid",0,0,"",""
"21.10.3.9","h3EdgeAngle",0,0,"",""
"21.10.3.9","concatAssumeInjective",0,0,"",""
"21.10.3.9","emptyArrayUInt32",0,0,"",""
"21.10.3.9","intHash64",0,0,"",""
"21.10.3.9","enabledRoles",0,0,"",""
"21.10.3.9","fromUnixTimestamp64Micro",0,0,"",""
"21.10.3.9","range",0,0,"",""
"21.10.3.9","subtractMinutes",0,0,"",""
"21.10.3.9","farmFingerprint64",0,0,"",""
"21.10.3.9","arrayReduceInRanges",0,0,"",""
"21.10.3.9","bitmapBuild",0,0,"",""
"21.10.3.9","bitmapSubsetInRange",0,0,"",""
"21.10.3.9","arrayPopBack",0,0,"",""
"21.10.3.9","h3ToGeo",0,0,"",""
"21.10.3.9","hex",0,1,"",""
"21.10.3.9","arrayPushBack",0,0,"",""
"21.10.3.9","subtractDays",0,0,"",""
"21.10.3.9","buildId",0,0,"",""
"21.10.3.9","URLPathHierarchy",0,0,"",""
"21.10.3.9","addMonths",0,0,"",""
"21.10.3.9","parseDateTime32BestEffort",0,0,"",""
"21.10.3.9","indexOf",0,0,"",""
"21.10.3.9","polygonsUnionSpherical",0,0,"",""
"21.10.3.9","arraySum",0,0,"",""
"21.10.3.9","dictGetFloat32",0,0,"",""
"21.10.3.9","ngramSimHashCaseInsensitiveUTF8",0,0,"",""
"21.10.3.9","finalizeAggregation",0,0,"",""
"21.10.3.9","divide",0,0,"",""
"21.10.3.9","netloc",0,0,"",""
"21.10.3.9","bitShiftLeft",0,0,"",""
"21.10.3.9","toInt32OrZero",0,0,"",""
"21.10.3.9","extractAll",0,0,"",""
"21.10.3.9","moduloOrZero",0,0,"",""
"21.10.3.9","toInt128OrNull",0,0,"",""
"21.10.3.9","bitXor",0,0,"",""
"21.10.3.9","lcm",0,0,"",""
"21.10.3.9","accurateCastOrNull",0,0,"",""
"21.10.3.9","toDate32OrZero",0,0,"",""
"21.10.3.9","simpleJSONExtractString",0,0,"",""
"21.10.3.9","least",0,1,"",""
"21.10.3.9","nullIn",0,0,"",""
"21.10.3.9","MONTH",0,1,"",""
"21.10.3.9","arrayReverse",0,0,"",""
"21.10.3.9","now64",0,1,"",""
"21.10.3.9","DATE",0,1,"",""
"21.10.3.9","addressToLine",0,0,"",""
"21.10.3.9","globalNotIn",0,0,"",""
"21.10.3.9","dateTime64ToSnowflake",0,0,"",""
"21.10.3.9","dictGetInt8OrDefault",0,0,"",""
"21.10.3.9","exp",0,1,"",""
"21.10.3.9","toRelativeQuarterNum",0,0,"",""
"21.10.3.9","arrayEnumerate",0,0,"",""
"21.10.3.9","dictGetDateTime",0,0,"",""
"21.10.3.9","mapAdd",0,0,"",""
"21.10.3.9","murmurHash2_32",0,0,"",""
"21.10.3.9","toStartOfTenMinutes",0,0,"",""
"21.10.3.9","intDivOrZero",0,0,"",""
"21.10.3.9","addYears",0,0,"",""
"21.10.3.9","queryStringAndFragment",0,0,"",""
"21.10.3.9","emptyArrayFloat32",0,0,"",""
"21.10.3.9","countEqual",0,0,"",""
"21.10.3.9","pointInEllipses",0,0,"",""
"21.10.3.9","like",0,0,"",""
"21.10.3.9","toDecimal64OrZero",0,0,"",""
"21.10.3.9","reinterpretAsInt256",0,0,"",""
"21.10.3.9","hasAny",0,0,"",""
"21.10.3.9","ln",0,1,"log",""
"21.10.3.9","replace",0,1,"replaceAll",""
"21.10.3.9","rpad",0,1,"rightPad",""
"21.10.3.9","mid",0,1,"substring",""
"21.10.3.9","lcase",0,1,"lower",""
"21.10.3.9","fromUnixTimestamp",0,0,"FROM_UNIXTIME",""
"21.10.3.9","truncate",0,1,"trunc",""
"21.10.3.9","ceiling",0,1,"ceil",""
"21.10.3.9","ucase",0,1,"upper",""
"21.10.3.9","rand32",0,0,"rand",""
"21.10.3.9","power",0,1,"pow",""
"21.10.3.9","initial_query_id",0,1,"initialQueryID",""
"21.10.3.9","timeZone",0,0,"timezone",""
"21.10.3.9","hostname",0,0,"hostName",""
"21.10.3.9","yearweek",0,1,"toYearWeek",""
"21.10.3.9","timeZoneOffset",0,0,"timezoneOffset",""
"21.10.3.9","extractAllGroups",0,0,"extractAllGroupsVertical",""
"21.10.3.9","lpad",0,1,"leftPad",""
"21.10.3.9","substr",0,1,"substring",""
"21.10.3.9","INET6_NTOA",0,1,"IPv6NumToString",""
"21.10.3.9","INET6_ATON",0,1,"IPv6StringToNum",""
"21.10.3.9","INET_ATON",0,1,"IPv4StringToNum",""
"21.10.3.9","timeZoneOf",0,0,"timezoneOf",""
"21.10.3.9","locate",0,1,"position",""
"21.10.3.9","INET_NTOA",0,1,"IPv4NumToString",""
"21.10.3.9","connection_id",0,1,"connectionid",""
"21.10.3.9","user",0,1,"currentUser",""
"21.10.3.9","toTimeZone",0,0,"toTimezone",""
"21.10.3.9","week",0,1,"toWeek",""
"21.10.3.9","flatten",0,1,"arrayFlatten",""
"21.10.3.9","query_id",0,1,"queryID",""
"21.10.3.9","dateTrunc",0,0,"date_trunc",""
"21.10.3.9","mod",0,1,"modulo",""
"21.10.3.9","lagInFrame",1,0,"",""
"21.10.3.9","dense_rank",1,1,"",""
"21.10.3.9","rank",1,1,"",""
"21.10.3.9","singleValueOrNull",1,0,"",""
"21.10.3.9","studentTTest",1,0,"",""
"21.10.3.9","aggThrow",1,0,"",""
"21.10.3.9","categoricalInformationValue",1,0,"",""
"21.10.3.9","groupArrayMovingAvg",1,0,"",""
"21.10.3.9","groupArrayMovingSum",1,0,"",""
"21.10.3.9","simpleLinearRegression",1,0,"",""
"21.10.3.9","entropy",1,0,"",""
"21.10.3.9","quantilesBFloat16",1,0,"",""
"21.10.3.9","maxIntersectionsPosition",1,0,"",""
"21.10.3.9","groupBitmapXor",1,0,"",""
"21.10.3.9","groupBitmap",1,0,"",""
"21.10.3.9","skewPop",1,0,"",""
"21.10.3.9","groupBitXor",1,0,"",""
"21.10.3.9","groupBitOr",1,0,"",""
"21.10.3.9","groupBitmapAnd",1,0,"",""
"21.10.3.9","topKWeighted",1,0,"",""
"21.10.3.9","stochasticLinearRegression",1,0,"",""
"21.10.3.9","corr",1,1,"",""
"21.10.3.9","uniqCombined64",1,0,"",""
"21.10.3.9","intervalLengthSum",1,0,"",""
"21.10.3.9","uniqCombined",1,0,"",""
"21.10.3.9","rankCorr",1,0,"",""
"21.10.3.9","maxMap",1,0,"",""
"21.10.3.9","minMap",1,0,"",""
"21.10.3.9","sumMapFiltered",1,0,"",""
"21.10.3.9","quantileExactWeighted",1,0,"",""
"21.10.3.9","sumMapFilteredWithOverflow",1,0,"",""
"21.10.3.9","sumMap",1,0,"",""
"21.10.3.9","histogram",1,0,"",""
"21.10.3.9","quantiles",1,0,"",""
"21.10.3.9","sum",1,1,"",""
"21.10.3.9","covarPop",1,0,"",""
"21.10.3.9","row_number",1,1,"",""
"21.10.3.9","kurtPop",1,0,"",""
"21.10.3.9","kurtSamp",1,0,"",""
"21.10.3.9","skewSamp",1,0,"",""
"21.10.3.9","uniqExact",1,0,"",""
"21.10.3.9","sumMapWithOverflow",1,0,"",""
"21.10.3.9","stddevSamp",1,0,"",""
"21.10.3.9","varPop",1,0,"",""
"21.10.3.9","corrStable",1,0,"",""
"21.10.3.9","quantileTimingWeighted",1,0,"",""
"21.10.3.9","covarPopStable",1,0,"",""
"21.10.3.9","stddevSampStable",1,0,"",""
"21.10.3.9","varSamp",1,0,"",""
"21.10.3.9","topK",1,0,"",""
"21.10.3.9","last_value",1,1,"",""
"21.10.3.9","mannWhitneyUTest",1,0,"",""
"21.10.3.9","maxIntersections",1,0,"",""
"21.10.3.9","quantilesExact",1,0,"",""
"21.10.3.9","uniqHLL12",1,0,"",""
"21.10.3.9","quantileBFloat16",1,0,"",""
"21.10.3.9","uniq",1,0,"",""
"21.10.3.9","min",1,1,"",""
"21.10.3.9","sequenceNextNode",1,0,"",""
"21.10.3.9","quantilesTimingWeighted",1,0,"",""
"21.10.3.9","boundingRatio",1,0,"",""
"21.10.3.9","any",1,0,"",""
"21.10.3.9","anyLast",1,0,"",""
"21.10.3.9","deltaSum",1,0,"",""
"21.10.3.9","retention",1,0,"",""
"21.10.3.9","sequenceMatch",1,0,"",""
"21.10.3.9","uniqUpTo",1,0,"",""
"21.10.3.9","windowFunnel",1,0,"",""
"21.10.3.9","deltaSumTimestamp",1,0,"",""
"21.10.3.9","varSampStable",1,0,"",""
"21.10.3.9","uniqTheta",1,0,"",""
"21.10.3.9","quantilesExactWeighted",1,0,"",""
"21.10.3.9","max",1,1,"",""
"21.10.3.9","quantilesBFloat16Weighted",1,0,"",""
"21.10.3.9","quantileBFloat16Weighted",1,0,"",""
"21.10.3.9","sumKahan",1,0,"",""
"21.10.3.9","quantilesTDigestWeighted",1,0,"",""
"21.10.3.9","groupBitAnd",1,0,"",""
"21.10.3.9","quantileTDigest",1,0,"",""
"21.10.3.9","quantileTDigestWeighted",1,0,"",""
"21.10.3.9","argMax",1,0,"",""
"21.10.3.9","quantileDeterministic",1,0,"",""
"21.10.3.9","quantilesTDigest",1,0,"",""
"21.10.3.9","stochasticLogisticRegression",1,0,"",""
"21.10.3.9","argMin",1,0,"",""
"21.10.3.9","avg",1,1,"",""
"21.10.3.9","covarSampStable",1,0,"",""
"21.10.3.9","quantilesTiming",1,0,"",""
"21.10.3.9","welchTTest",1,0,"",""
"21.10.3.9","covarSamp",1,0,"",""
"21.10.3.9","varPopStable",1,0,"",""
"21.10.3.9","quantileTiming",1,0,"",""
"21.10.3.9","quantileExactInclusive",1,0,"",""
"21.10.3.9","quantileExactHigh",1,0,"",""
"21.10.3.9","groupArraySample",1,0,"",""
"21.10.3.9","quantilesExactLow",1,0,"",""
"21.10.3.9","groupBitmapOr",1,0,"",""
"21.10.3.9","first_value",1,1,"",""
"21.10.3.9","quantileExactExclusive",1,0,"",""
"21.10.3.9","quantileExact",1,0,"",""
"21.10.3.9","sumCount",1,0,"",""
"21.10.3.9","groupArrayInsertAt",1,0,"",""
"21.10.3.9","quantilesExactHigh",1,0,"",""
"21.10.3.9","sumWithOverflow",1,0,"",""
"21.10.3.9","sequenceCount",1,0,"",""
"21.10.3.9","quantilesDeterministic",1,0,"",""
"21.10.3.9","groupUniqArray",1,0,"",""
"21.10.3.9","groupArray",1,0,"",""
"21.10.3.9","anyHeavy",1,0,"",""
"21.10.3.9","stddevPop",1,0,"",""
"21.10.3.9","quantile",1,0,"",""
"21.10.3.9","leadInFrame",1,0,"",""
"21.10.3.9","quantilesExactExclusive",1,0,"",""
"21.10.3.9","count",1,1,"",""
"21.10.3.9","quantilesExactInclusive",1,0,"",""
"21.10.3.9","stddevPopStable",1,0,"",""
"21.10.3.9","quantileExactLow",1,0,"",""
"21.10.3.9","avgWeighted",1,0,"",""
"21.10.3.9","BIT_AND",1,1,"groupBitAnd",""
"21.10.3.9","VAR_SAMP",1,1,"varSamp",""
"21.10.3.9","COVAR_SAMP",1,1,"covarSamp",""
"21.10.3.9","VAR_POP",1,1,"varPop",""
"21.10.3.9","medianTDigest",1,0,"quantileTDigest",""
"21.10.3.9","medianBFloat16",1,0,"quantileBFloat16",""
"21.10.3.9","medianTimingWeighted",1,0,"quantileTimingWeighted",""
"21.10.3.9","medianTiming",1,0,"quantileTiming",""
"21.10.3.9","medianExactHigh",1,0,"quantileExactHigh",""
"21.10.3.9","BIT_OR",1,1,"groupBitOr",""
"21.10.3.9","medianDeterministic",1,0,"quantileDeterministic",""
"21.10.3.9","STDDEV_POP",1,1,"stddevPop",""
"21.10.3.9","STDDEV_SAMP",1,1,"stddevSamp",""
"21.10.3.9","medianExactLow",1,0,"quantileExactLow",""
"21.10.3.9","medianTDigestWeighted",1,0,"quantileTDigestWeighted",""
"21.10.3.9","medianExact",1,0,"quantileExact",""
"21.10.3.9","COVAR_POP",1,1,"covarPop",""
"21.10.3.9","medianBFloat16Weighted",1,0,"quantileBFloat16Weighted",""
"21.10.3.9","medianExactWeighted",1,0,"quantileExactWeighted",""
"21.10.3.9","BIT_XOR",1,1,"groupBitXor",""
"21.10.3.9","median",1,0,"quantile",""
